v,m,t
"[[2.36895164e-03 5.59773799e+00 3.18881068e-01 1.27991822e-01
  6.17616142e-01 8.24002153e-02 2.85621624e+01 1.51605400e+00
  2.12745881e+00 1.56174908e-01 6.36861089e-01 1.13704728e+01
  5.78256582e-01 2.18178595e+00 7.59778225e-03 1.14831100e-02
  3.68315553e+00 1.26006568e+01 6.60078182e+00 1.72172760e+00
  1.86125083e-01 1.20227475e-02 5.06832571e+00 2.03424995e-01
  3.69415627e-01 1.13338434e-01 8.24483475e-01 9.11670611e-01
  1.45808515e-01 2.43451162e+00 2.68962051e-02 4.87944850e+00
  1.24819467e+01 4.69822013e-02 1.30774361e+00 1.71801963e-01
  5.45151403e-31 7.33762527e-31 2.52017860e+00 1.72081912e+00
  7.17292380e-31 4.95223897e-31 6.76404170e+00 1.11733609e+01
  1.04861593e-31 1.22195854e-31 1.17942860e-31 6.67507881e-32]]","[[-7.03000617e-02  4.76326654e+00  1.22270557e+00 -7.03326450e-01
  -1.51206034e+00  6.10003513e-01  1.02879756e+01 -2.34900600e+00
   2.88696239e+00  7.82186897e-01  1.57554759e+00  6.58599600e+00
  -1.43971056e+00  2.68579773e+00  1.97392924e-01  2.42200160e-01
  -3.67170256e+00  6.93998390e+00 -4.96446374e+00  2.58284538e+00
  -8.40634468e-01  2.48018796e-01 -4.47976469e+00  9.17172383e-01
   9.94163859e-01 -7.19047390e-01  1.67468034e+00 -1.86206101e+00
  -7.52506860e-01  2.94380457e+00 -3.15679665e-01  4.19231610e+00
  -7.09513102e+00  4.80695879e-01 -2.16942476e+00  8.78978979e-01
  -2.76272246e-16 -6.25394701e-16  3.05130227e+00 -2.45417673e+00
  -7.31318125e-16 -2.73889179e-16 -5.16979834e+00  6.54028801e+00
   2.35368875e-16 -6.53930459e-17 -6.01977126e-17 -7.34440433e-17]]",26
"[[2.35006839e-03 5.83377073e+00 3.41161358e-01 1.33380462e-01
  6.36143773e-01 8.71829423e-02 2.94297126e+01 1.55673693e+00
  2.20586751e+00 1.62194343e-01 6.60632069e-01 1.17494691e+01
  5.93614912e-01 2.22362003e+00 8.46054756e-03 1.25474075e-02
  3.78909596e+00 1.30266354e+01 6.80305866e+00 1.78112406e+00
  1.92186127e-01 1.38646683e-02 5.26390076e+00 2.12286937e-01
  3.71544235e-01 1.21248989e-01 8.43016080e-01 9.42650166e-01
  1.50928284e-01 2.49780642e+00 3.09120044e-02 5.00989310e+00
  1.29991904e+01 5.13460199e-02 1.34539455e+00 1.82463472e-01
  5.40049818e-31 7.27502815e-31 2.59699660e+00 1.76306471e+00
  7.51077671e-31 5.26428974e-31 7.02216737e+00 1.15576738e+01
  1.41882994e-31 1.20973895e-31 1.35519137e-31 6.60998225e-32]]","[[-6.54623747e-02  4.82731950e+00  1.26002543e+00 -7.14655049e-01
  -1.51802870e+00  6.23881257e-01  1.03330365e+01 -2.35041763e+00
   2.91399275e+00  7.91038201e-01  1.59160041e+00  6.62932308e+00
  -1.44113859e+00  2.66951130e+00  2.08292547e-01  2.52318586e-01
  -3.68238411e+00  6.98894253e+00 -4.98597939e+00  2.60135270e+00
  -8.45578296e-01  2.67513060e-01 -4.52803242e+00  9.29839968e-01
   9.71054517e-01 -7.42242279e-01  1.67085044e+00 -1.87609542e+00
  -7.58360149e-01  2.94546451e+00 -3.49569787e-01  4.19645087e+00
  -7.18690639e+00  5.02150680e-01 -2.17771189e+00  9.02344407e-01
  -2.67351431e-16 -5.30023643e-16  3.06557741e+00 -2.45259051e+00
  -4.55804953e-16 -5.63494903e-17 -5.22357773e+00  6.59056493e+00
   1.67165946e-17 -5.88537413e-17  8.27735302e-17 -7.01668591e-17]]",27
"[[2.32860993e-03 6.07163208e+00 3.64374100e-01 1.38941658e-01
  6.54275167e-01 9.20710030e-02 3.02813145e+01 1.59596619e+00
  2.28392416e+00 1.68243323e-01 6.84459815e-01 1.21237642e+01
  6.08479865e-01 2.26291119e+00 9.36240731e-03 1.36683837e-02
  3.89237771e+00 1.34480993e+01 7.00123941e+00 1.83974544e+00
  1.98144743e-01 1.58851573e-02 5.45956053e+00 2.21198958e-01
  3.73113570e-01 1.29583562e-01 8.60764252e-01 9.73371992e-01
  1.55989830e-01 2.55909196e+00 3.53748347e-02 5.13626588e+00
  1.35197276e+01 5.60568497e-02 1.38249399e+00 1.93514630e-01
  5.34657947e-31 8.49778390e-31 2.67262041e+00 1.80376242e+00
  7.51136301e-31 5.40782033e-31 7.28024368e+00 1.19392591e+01
  1.42042322e-31 1.20247409e-31 1.34163946e-31 8.94049688e-32]]","[[-6.03452005e-02  4.88882928e+00  1.29719260e+00 -7.26225685e-01
  -1.52272769e+00  6.37387071e-01  1.03701996e+01 -2.34946268e+00
   2.93900354e+00  7.99518187e-01  1.60689399e+00  6.66766803e+00
  -1.44125060e+00  2.65060727e+00  2.18871336e-01  2.62391830e-01
  -3.68987526e+00  7.03283378e+00 -5.00333817e+00  2.61768194e+00
  -8.49792519e-01  2.87228255e-01 -4.57352505e+00  9.41903061e-01
   9.46645539e-01 -7.65727122e-01  1.66556260e+00 -1.88885635e+00
  -7.63584783e-01  2.94462471e+00 -3.83692113e-01  4.19689113e+00
  -7.27476958e+00  5.24214862e-01 -2.18478151e+00  9.25581519e-01
  -2.43553336e-16 -1.17089892e-16  3.07775745e+00 -2.44884409e+00
  -3.23222119e-16 -1.90776490e-16 -5.27419289e+00  6.63660561e+00
  -2.46811039e-17 -7.49513810e-17  7.44961772e-17 -2.17960200e-16]]",28
"[[2.30578180e-03 6.31128263e+00 3.88522643e-01 1.44687440e-01
  6.72007471e-01 9.70609500e-02 3.11170251e+01 1.63375938e+00
  2.36160947e+00 1.74322526e-01 7.08354044e-01 1.24933808e+01
  6.22851566e-01 2.29972992e+00 1.03017065e-02 1.48462754e-02
  3.99300151e+00 1.38650341e+01 7.19531851e+00 1.89757934e+00
  2.03997791e-01 1.80907504e-02 5.65528943e+00 2.30161896e-01
  3.74156036e-01 1.38353569e-01 8.77741119e-01 1.00382332e+00
  1.60990139e-01 2.61839978e+00 4.03032511e-02 5.25865111e+00
  1.40434962e+01 6.11337199e-02 1.41906234e+00 2.04958047e-01
  5.94629271e-31 9.15393496e-31 2.74706473e+00 1.84293099e+00
  7.43871121e-31 5.43313100e-31 7.53827589e+00 1.23181817e+01
  1.55383164e-31 1.19045170e-31 1.77581241e-31 8.89420614e-32]]","[[-5.49874156e-02  4.94800371e+00  1.33418352e+00 -7.38073217e-01
  -1.52625946e+00  6.50529162e-01  1.04001959e+01 -2.34636303e+00
   2.96215925e+00  8.07666520e-01  1.62152951e+00  6.70151110e+00
  -1.44015177e+00  2.62936583e+00  2.29123326e-01  2.72409723e-01
  -3.69444841e+00  7.07212412e+00 -5.01690269e+00  2.63201401e+00
  -8.53325954e-01  3.07130985e-01 -4.61649694e+00  9.53424285e-01
   9.21072237e-01 -7.89483085e-01  1.65895792e+00 -1.90043280e+00
  -7.68221411e-01  2.94153613e+00 -4.18001404e-01  4.19403279e+00
  -7.35905977e+00  5.46876255e-01 -2.19078785e+00  9.48689106e-01
   3.63756736e-17  1.66855925e-16  3.08805484e+00 -2.44313785e+00
  -2.75209680e-16 -8.25984062e-17 -5.32195588e+00  6.67885946e+00
   9.92829558e-17 -6.69711665e-17 -1.44516516e-16 -1.75400214e-16]]",29
"[[2.28272766e-03 6.55267480e+00 4.13607547e-01 1.50629915e-01
  6.89337815e-01 1.02149076e-01 3.19368948e+01 1.67013564e+00
  2.43890326e+00 1.80432557e-01 7.32324532e-01 1.28583473e+01
  6.36730174e-01 2.33414632e+00 1.12768034e-02 1.60812056e-02
  4.09096877e+00 1.42774250e+01 7.38529093e+00 1.95461468e+00
  2.09742112e-01 2.04876389e-02 5.85106982e+00 2.39177187e-01
  3.74703681e-01 1.47569747e-01 8.93959782e-01 1.03399003e+00
  1.65926132e-01 2.67576177e+00 4.57153693e-02 5.37713870e+00
  1.45704227e+01 6.65959666e-02 1.45511928e+00 2.16795531e-01
  6.20597057e-31 9.11711367e-31 2.82034269e+00 1.88058915e+00
  8.19039995e-31 5.41468438e-31 7.79626725e+00 1.26945097e+01
  1.53829333e-31 1.17854718e-31 1.90620498e-31 9.92356700e-32]]","[[-4.94280372e-02  5.00502305e+00  1.37097131e+00 -7.50227223e-01
  -1.52871549e+00  6.63314127e-01  1.04236799e+01 -2.34132170e+00
   2.98360649e+00  8.15518467e-01  1.63559809e+00  6.73128878e+00
  -1.43793618e+00  2.60604080e+00  2.39045640e-01  2.82362742e-01
  -3.69634880e+00  7.10723327e+00 -5.02699909e+00  2.64451377e+00
  -8.56222031e-01  3.27189887e-01 -4.65717512e+00  9.64462819e-01
   8.94457041e-01 -8.13489687e-01  1.65116360e+00 -1.91090122e+00
  -7.72305968e-01  2.93642574e+00 -4.52458399e-01  4.18824056e+00
  -7.44007575e+00  5.70121831e-01 -2.19586875e+00  9.71663584e-01
  -1.45907016e-16  7.61986763e-17  3.09665858e+00 -2.43565201e+00
   3.97266399e-17 -1.44347403e-17 -5.36714587e+00  6.71773362e+00
   8.93546602e-17 -6.02740499e-17 -8.34769526e-18 -2.63610035e-16]]",30
"[[2.26050746e-03 6.79575329e+00 4.39626626e-01 1.56781288e-01
  7.06263385e-01 1.07331441e-01 3.27409682e+01 1.70511543e+00
  2.51578459e+00 1.86573951e-01 7.56381173e-01 1.32186974e+01
  6.50115940e-01 2.36623000e+00 1.22860688e-02 1.73732024e-02
  4.18628146e+00 1.46852575e+01 7.57115215e+00 2.01084160e+00
  2.15374551e-01 2.30816712e-02 6.04688210e+00 2.48246829e-01
  3.74788208e-01 1.57242157e-01 9.09433331e-01 1.06385689e+00
  1.70794682e-01 2.73121006e+00 5.16288716e-02 5.49182345e+00
  1.51004222e+01 7.24632494e-02 1.49068401e+00 2.29028082e-01
  6.65004489e-31 9.34179702e-31 2.89246607e+00 1.91675571e+00
  8.52028380e-31 7.10590387e-31 8.05421904e+00 1.30683147e+01
  1.64857495e-31 1.59861832e-31 1.88714293e-31 9.85154929e-32]]","[[-4.37060842e-02  5.06004324e+00  1.40752658e+00 -7.62712628e-01
  -1.53017783e+00  6.75747274e-01  1.04412376e+01 -2.33452441e+00
   3.00347589e+00  8.23105388e-01  1.64918197e+00  6.75739774e+00
  -1.43468817e+00  2.58086218e+00  2.48637843e-01  2.92242198e-01
  -3.69579707e+00  7.13853875e+00 -5.03392074e+00  2.65533147e+00
  -8.58519450e-01  3.47375611e-01 -4.69576205e+00  9.75074534e-01
   8.66910962e-01 -8.37725315e-01  1.64229431e+00 -1.92032733e+00
  -7.75870247e-01  2.92949889e+00 -4.87028948e-01  4.17985058e+00
  -7.51808017e+00  5.93938123e-01 -2.20014774e+00  9.94499336e-01
   9.36579103e-17  2.46301763e-16  3.10373679e+00 -2.42654885e+00
   2.38679542e-16 -4.30767084e-16 -5.41001257e+00  6.75359724e+00
   1.92519397e-16  1.53564955e-16 -7.51292574e-18 -2.53746899e-16]]",31
"[[2.24007810e-03 7.04045554e+00 4.66575006e-01 1.63153866e-01
  7.22781469e-01 1.12603896e-01 3.35292848e+01 1.73872030e+00
  2.59223188e+00 1.92747184e-01 7.80534017e-01 1.35744690e+01
  6.63009261e-01 2.39605005e+00 1.33278842e-02 1.87222134e-02
  4.27894198e+00 1.50885166e+01 7.75289825e+00 2.06625137e+00
  2.20891981e-01 2.58783546e-02 6.24270467e+00 2.57373347e-01
  3.74440963e-01 1.67380193e-01 9.24174843e-01 1.09340777e+00
  1.75592642e-01 2.78477702e+00 5.80610048e-02 5.60280426e+00
  1.56333987e+01 7.87555588e-02 1.52577540e+00 2.41655894e-01
  6.61517191e-31 9.25476078e-31 2.96344547e+00 1.95144961e+00
  8.44292849e-31 7.42088434e-31 8.31213078e+00 1.34396716e+01
  1.80631302e-31 1.58263214e-31 1.86827150e-31 9.99591756e-32]]","[[-3.78604428e-02  5.11319880e+00  1.44381811e+00 -7.75550235e-01
  -1.53072019e+00  6.87832883e-01  1.04533933e+01 -2.32614089e+00
   3.02188390e+00  8.30455162e-01  1.66235548e+00  6.78019832e+00
  -1.43048342e+00  2.55403846e+00  2.57901410e-01  3.02040317e-01
  -3.69299159e+00  7.16637999e+00 -5.03793149e+00  2.66460406e+00
  -8.60252752e-01  3.67660773e-01 -4.73243814e+00  9.85312083e-01
   8.38534853e-01 -8.62167651e-01  1.63245350e+00 -1.92876767e+00
  -7.78942420e-01  2.92094145e+00 -5.21683248e-01  4.16917260e+00
  -7.59330342e+00  6.18311500e-01 -2.20373581e+00  1.01718905e+00
   1.40530432e-16  2.46933669e-16  3.10943914e+00 -2.41597468e+00
   1.86798153e-16 -1.91211495e-16 -5.45077925e+00  6.78678532e+00
   3.05261330e-16  1.38208459e-16 -6.76163316e-18 -1.79088970e-16]]",32
"[[2.22227693e-03 7.28671219e+00 4.94445214e-01 1.69760062e-01
  7.38889517e-01 1.17962106e-01 3.43018801e+01 1.77097264e+00
  2.66822300e+00 1.98952665e-01 8.04793299e-01 1.39257040e+01
  6.75410731e-01 2.42367491e+00 1.44006388e-02 2.01281150e-02
  4.36895323e+00 1.54871869e+01 7.93052597e+00 2.12083630e+00
  2.26291324e-01 2.88828577e-02 6.43851400e+00 2.66559734e-01
  3.73692927e-01 1.77992592e-01 9.38197394e-01 1.12262588e+00
  1.80316855e-01 2.83649525e+00 6.50285712e-02 5.71018345e+00
  1.61692457e+01 8.54932139e-02 1.56041213e+00 2.54678372e-01
  6.54905546e-31 9.16639519e-31 3.03329047e+00 1.98469001e+00
  8.36073439e-31 7.35888462e-31 8.57000027e+00 1.38086582e+01
  3.09283455e-31 1.56948564e-31 1.93220215e-31 9.89595838e-32]]","[[-3.19297285e-02  5.16460551e+00  1.47981357e+00 -7.88757178e-01
  -1.53040898e+00  6.99574426e-01  1.04606166e+01 -2.31632613e+00
   3.03893435e+00  8.37592533e-01  1.67518590e+00  6.80001774e+00
  -1.42539000e+00  2.52575873e+00  2.66839261e-01  3.11750240e-01
  -3.68811070e+00  7.19106208e+00 -5.03926872e+00  2.67245633e+00
  -8.61452836e-01  3.88019880e-01 -4.76736397e+00  9.95224968e-01
   8.09420509e-01 -8.86794021e-01  1.62173454e+00 -1.93627100e+00
  -7.81547495e-01  2.91092177e+00 -5.56395166e-01  4.15649194e+00
  -7.66594724e+00  6.43228322e-01 -2.20673295e+00  1.03972406e+00
   1.24599523e-16  2.42690283e-16  3.11389887e+00 -2.40406155e+00
   1.53167795e-16 -2.07031898e-16 -5.48964550e+00  6.81760193e+00
   6.35925543e-16  1.40757766e-16 -9.69773666e-17 -1.61180073e-16]]",33
"[[2.20780828e-03 7.53444767e+00 5.23227293e-01 1.76612393e-01
  7.54585180e-01 1.23401571e-01 3.50587862e+01 1.80189549e+00
  2.74373544e+00 2.05190740e-01 8.29169457e-01 1.42724470e+01
  6.87321186e-01 2.44917238e+00 1.55027254e-02 2.15907173e-02
  4.45631861e+00 1.58812527e+01 8.10403275e+00 2.17458961e+00
  2.31569571e-01 3.21000138e-02 6.63428478e+00 2.75809407e-01
  3.72574689e-01 1.89087443e-01 9.51514060e-01 1.15149394e+00
  1.84964182e-01 2.88639751e+00 7.25479125e-02 5.81406585e+00
  1.67078467e+01 9.26968495e-02 1.59461274e+00 2.68094163e-01
  6.51481630e-31 9.62038966e-31 3.10200980e+00 2.01649633e+00
  8.68484771e-31 7.28766082e-31 8.82782367e+00 1.41753553e+01
  3.06190620e-31 1.55379078e-31 1.93993404e-31 9.79699880e-32]]","[[-2.59521334e-02  5.21436276e+00  1.51548005e+00 -8.02347297e-01
  -1.52930411e+00  7.10974749e-01  1.04633280e+01 -2.30522148e+00
   3.05471993e+00  8.44539410e-01  1.68773422e+00  6.81715300e+00
  -1.41946931e+00  2.49619456e+00  2.75455377e-01  3.21365943e-01
  -3.68131470e+00  7.21285916e+00 -5.03814603e+00  2.67900199e+00
  -8.62147405e-01  4.08429248e-01 -4.80068239e+00  1.00485956e+00
   7.79651608e-01 -9.11581694e-01  1.61022176e+00 -1.94287957e+00
  -7.83707721e-01  2.89959237e+00 -5.91141638e-01  4.14207116e+00
  -7.73618787e+00  6.68675015e-01 -2.20922939e+00  1.06209474e+00
   1.68042514e-16  4.52014581e-16  3.11723463e+00 -2.39092884e+00
   3.39771957e-16 -2.01707419e-16 -5.52678964e+00  6.84632305e+00
   5.72332989e-16  1.26681989e-16 -1.39293004e-16 -1.45062066e-16]]",34
"[[2.19723358e-03 7.78358082e+00 5.52908949e-01 1.83723471e-01
  7.69866355e-01 1.28917647e-01 3.58000323e+01 1.83151236e+00
  2.81874642e+00 2.11461680e-01 8.53673141e-01 1.46147451e+01
  6.98741741e-01 2.47260948e+00 1.66325353e-02 2.31097623e-02
  4.54104214e+00 1.62706979e+01 8.27341688e+00 2.22750535e+00
  2.36723796e-01 3.55343242e-02 6.82999004e+00 2.85126128e-01
  3.71116424e-01 2.00672204e-01 9.64137917e-01 1.17999443e+00
  1.89531512e-01 2.93451674e+00 8.06348858e-02 5.91455804e+00
  1.72490757e+01 1.00387391e-01 1.62839570e+00 2.81901213e-01
  8.09270003e-31 9.59822605e-31 3.16961141e+00 2.04688826e+00
  8.99314775e-31 7.22000634e-31 9.08559563e+00 1.45398457e+01
  3.11894672e-31 1.54790526e-31 1.92151092e-31 9.78561288e-32]]","[[-1.99652565e-02  5.26255585e+00  1.55078474e+00 -8.16331477e-01
  -1.52745986e+00  7.22036217e-01  1.04619038e+01 -2.29295566e+00
   3.06932346e+00  8.51315111e-01  1.70005574e+00  6.83187335e+00
  -1.41277684e+00  2.46550164e+00  2.83754464e-01  3.30882106e-01
  -3.67274785e+00  7.23201747e+00 -5.03475569e+00  2.68434460e+00
  -8.62361365e-01  4.28866912e-01 -4.83252050e+00  1.01425907e+00
   7.49304530e-01 -9.36508132e-01  1.59799138e+00 -1.94863018e+00
  -7.85442954e-01  2.88709160e+00 -6.25902138e-01  4.12615143e+00
  -7.80417912e+00  6.94638059e-01 -2.21130666e+00  1.08429084e+00
  -2.54105036e-16  4.92859793e-16  3.11955211e+00 -2.37668456e+00
   5.04578191e-16 -1.58684704e-16 -5.56237100e+00  6.87319895e+00
   6.08726384e-16  1.45082081e-16 -1.35244059e-16 -1.01130687e-16]]",35
"[[2.19096516e-03 8.03402555e+00 5.83475729e-01 1.91105999e-01
  7.84731225e-01 1.34505563e-01 3.65256456e+01 1.85984700e+00
  2.89323305e+00 2.17765672e-01 8.78315215e-01 1.49526471e+01
  7.09673832e-01 2.49405247e+00 1.77884515e-02 2.46849177e-02
  4.62312856e+00 1.66555056e+01 8.43867753e+00 2.27957828e+00
  2.41751174e-01 3.91899616e-02 7.02560136e+00 2.94513943e-01
  3.69347864e-01 2.12753724e-01 9.76082043e-01 1.20810978e+00
  1.94015784e-01 2.98088600e+00 8.93048329e-02 6.01176741e+00
  1.77927983e+01 1.08586019e-01 1.66177944e+00 2.96096827e-01
  8.01276554e-31 1.01170573e-30 3.23610262e+00 2.07588582e+00
  9.61171686e-31 7.15940465e-31 9.34330937e+00 1.49022135e+01
  3.08775725e-31 1.60694062e-31 1.90926343e-31 9.93840004e-32]]","[[-1.40059144e-02  5.30925798e+00  1.58569540e+00 -8.30717920e-01
  -1.52492550e+00  7.32760835e-01  1.04566810e+01 -2.27964564e+00
   3.08281909e+00  8.57936574e-01  1.71220067e+00  6.84442265e+00
  -1.40536292e+00  2.43382140e+00  2.91741658e-01  3.40293931e-01
  -3.66254006e+00  7.24875813e+00 -5.02927091e+00  2.68857840e+00
  -8.62117183e-01  4.49312524e-01 -4.86299135e+00  1.02346352e+00
   7.18449061e-01 -9.61551217e-01  1.58511230e+00 -1.95355529e+00
  -7.86770976e-01  2.87354499e+00 -6.60658192e-01  4.10895373e+00
  -7.87005509e+00  7.21103926e-01 -2.21303849e+00  1.10630188e+00
  -2.38657003e-16  6.91528153e-16  3.12094545e+00 -2.36142664e+00
   7.20297114e-16 -1.08759839e-16 -5.59653181e+00  6.89845627e+00
   5.47853746e-16  2.16895602e-16 -1.48115916e-16 -4.09533313e-17]]",36
"[[2.18926402e-03 8.28569168e+00 6.14911229e-01 1.98772746e-01
  7.99178288e-01 1.40160439e-01 3.72356520e+01 1.88692322e+00
  2.96717245e+00 2.24102805e-01 9.03106744e-01 1.52862026e+01
  7.20119241e-01 2.51356674e+00 1.89688420e-02 2.63157653e-02
  4.70258350e+00 1.70356591e+01 8.59981494e+00 2.33080374e+00
  2.46648997e-01 4.30707741e-02 7.22108910e+00 3.03977094e-01
  3.67298270e-01 2.25338262e-01 9.87359512e-01 1.23582257e+00
  1.98414000e-01 3.02553851e+00 9.85725423e-02 6.10580134e+00
  1.83388723e+01 1.17314121e-01 1.69478227e+00 3.10677757e-01
  8.23888224e-31 1.04745528e-30 3.30149016e+00 2.10350936e+00
  9.54298700e-31 7.08850898e-31 9.60095677e+00 1.52625435e+01
  3.29804216e-31 1.59087121e-31 1.92917139e-31 9.83901604e-32]]","[[-8.10993517e-03  5.35453214e+00  1.62018092e+00 -8.45512400e-01
  -1.52174596e+00  7.43150344e-01  1.04479617e+01 -2.26539747e+00
   3.09527341e+00  8.64418534e-01  1.72421455e+00  6.85502138e+00
  -1.39727340e+00  2.40128231e+00  2.99422274e-01  3.49596937e-01
  -3.65080859e+00  7.26327969e+00 -5.02184779e+00  2.69178902e+00
  -8.61435194e-01  4.69747258e-01 -4.89219561e+00  1.03250967e+00
   6.87148994e-01 -9.86689441e-01  1.57164689e+00 -1.95768382e+00
  -7.87707781e-01  2.85906660e+00 -6.95392957e-01  4.09067981e+00
  -7.93393268e+00  7.48058975e-01 -2.21449151e+00  1.12811753e+00
  -3.89789688e-16  4.08210432e-16  3.12149858e+00 -2.34524396e+00
   5.95934515e-16 -1.06240752e-16 -5.62939908e+00  6.92229974e+00
   3.37774303e-16  1.95206042e-16 -1.95754775e-16 -3.68579982e-17]]",37
"[[2.19224157e-03 8.53848568e+00 6.47197328e-01 2.06736542e-01
  8.13206392e-01 1.45877299e-01 3.79300763e+01 1.91276480e+00
  3.04054191e+00 2.30473059e-01 9.28058986e-01 1.56154615e+01
  7.30080129e-01 2.53121679e+00 2.01720508e-02 2.80017854e-02
  4.77941369e+00 1.74111407e+01 8.75683051e+00 2.38117759e+00
  2.51414682e-01 4.71802893e-02 7.41642267e+00 3.13519934e-01
  3.64996402e-01 2.38431524e-01 9.97983382e-01 1.26311575e+00
  2.02723239e-01 3.06850758e+00 1.08452206e-01 6.19676627e+00
  1.88871491e+01 1.26593230e-01 1.72742237e+00 3.25640297e-01
  8.15676088e-31 1.04013209e-30 3.36578030e+00 2.12977955e+00
  9.45642198e-31 7.34192207e-31 9.85852846e+00 1.56209200e+01
  3.40660116e-31 1.98170033e-31 1.91005715e-31 9.74062588e-32]]","[[-2.31194005e-03  5.39843280e+00  1.65421183e+00 -8.60718483e-01
  -1.51796236e+00  7.53206301e-01  1.04360164e+01 -2.25030702e+00
   3.10674637e+00  8.70773676e-01  1.73613872e+00  6.86386847e+00
  -1.38855018e+00  2.36800117e+00  3.06801585e-01  3.58786736e-01
  -3.63765958e+00  7.27576038e+00 -5.01262723e+00  2.69405419e+00
  -8.60333872e-01  4.90153708e-01 -4.92022306e+00  1.04143095e+00
   6.55462661e-01 -1.01190207e+00  1.55765156e+00 -1.96104204e+00
  -7.88267825e-01  2.84376011e+00 -7.30090837e-01  4.07151303e+00
  -7.99591389e+00  7.75489324e-01 -2.21572584e+00  1.14972794e+00
  -3.55982445e-16  3.11252404e-16  3.12128630e+00 -2.32821733e+00
   5.66114952e-16  8.44661305e-17 -5.66108617e+00  6.94491373e+00
   4.22967214e-16  3.77362862e-16 -1.80392100e-16 -3.31721984e-17]]",38
"[[2.19986516e-03 8.79231156e+00 6.80314439e-01 2.15010254e-01
  8.26814754e-01 1.51651087e-01 3.86089434e+01 1.93739524e+00
  3.11331906e+00 2.36876291e-01 9.53183373e-01 1.59404730e+01
  7.39559054e-01 2.54706620e+00 2.13963900e-02 2.97423375e-02
  4.85362708e+00 1.77819328e+01 8.90972692e+00 2.43069604e+00
  2.56045786e-01 5.15217183e-02 7.61157081e+00 3.23146839e-01
  3.62470497e-01 2.52038693e-01 1.00796669e+00 1.28997280e+00
  2.06940674e-01 3.10982662e+00 1.18957369e-01 6.28476691e+00
  1.94374742e+01 1.36444959e-01 1.75971777e+00 3.40980387e-01
  8.07623919e-31 1.08810355e-30 3.42897892e+00 2.15471738e+00
  1.00208445e-30 7.28081937e-31 1.01160140e+01 1.59774258e+01
  3.37498359e-31 1.96188333e-31 2.07699831e-31 1.16295422e-31]]","[[ 3.35487850e-03  5.44100753e+00  1.68776071e+00 -8.76337723e-01
  -1.51361247e+00  7.62930137e-01  1.04210876e+01 -2.23446067e+00
   3.11729216e+00  8.77012770e-01  1.74801064e+00  6.87114301e+00
  -1.37923175e+00  2.33408420e+00  3.13884632e-01  3.67858813e-01
  -3.62318938e+00  7.28636015e+00 -5.00173653e+00  2.69544432e+00
  -8.58830071e-01  5.10515797e-01 -4.94715389e+00  1.05025733e+00
   6.23443391e-01 -1.03716930e+00  1.54317739e+00 -1.96365422e+00
  -7.88464246e-01  2.82771992e+00 -7.64737154e-01  4.05161913e+00
  -8.05608792e+00  8.03380716e-01 -2.21679561e+00  1.17112410e+00
  -3.30611234e-16  3.85225743e-17  3.12037530e+00 -2.31042033e+00
   2.52796083e-16  4.09246207e-17 -5.69169424e+00  6.96646357e+00
   3.65022977e-16  3.39626575e-16 -2.59557736e-17 -1.70791936e-16]]",39
"[[2.21196724e-03 9.04707168e+00 7.14241777e-01 2.23606770e-01
  8.40002982e-01 1.57476680e-01 3.92722782e+01 1.96083773e+00
  3.18548194e+00 2.43312216e-01 9.78491490e-01 1.62612854e+01
  7.48558989e-01 2.56117755e+00 2.26401305e-02 3.15366390e-02
  4.92523308e+00 1.81480175e+01 9.05850829e+00 2.47935559e+00
  2.60540012e-01 5.60979602e-02 7.80650187e+00 3.32862117e-01
  3.59748246e-01 2.66164466e-01 1.01732243e+00 1.31637790e+00
  2.11063577e-01 3.14952910e+00 1.30100879e-01 6.36990539e+00
  1.99896886e+01 1.46890924e-01 1.79168619e+00 3.56693725e-01
  8.41227872e-31 1.11166857e-30 3.49109150e+00 2.17834420e+00
  1.00886017e-30 7.35317739e-31 1.03734018e+01 1.63321414e+01
  3.40026943e-31 1.94251793e-31 2.05719487e-31 1.15132468e-31]]","[[ 8.85897388e-03  5.48229830e+00  1.72080258e+00 -8.92369851e-01
  -1.50873117e+00  7.72323203e-01  1.04033930e+01 -2.21793594e+00
   3.12696002e+00  8.83144796e-01  1.75986420e+00  6.87700570e+00
  -1.36935359e+00  2.29962807e+00  3.20676064e-01  3.76808311e-01
  -3.60748589e+00  7.29522258e+00 -4.98929091e+00  2.69602303e+00
  -8.56939229e-01  5.30818678e-01 -4.97306003e+00  1.05901537e+00
   5.91139916e-01 -1.06247237e+00  1.52827059e+00 -1.96554326e+00
  -7.88309058e-01  2.81103203e+00 -7.99317855e-01  4.03114690e+00
  -8.11453304e+00  8.31718374e-01 -2.21774937e+00  1.19229814e+00
  -9.33928379e-17  2.20266815e-16  3.11882509e+00 -2.29192003e+00
   3.57118032e-16 -8.36527836e-17 -5.72131358e+00  6.98709671e+00
   2.51686006e-16  3.00629696e-16 -1.35289180e-17 -1.53712742e-16]]",40
