v,m,t
"[[1.67732492e-02 1.73492064e-03 1.40857232e-02 6.95014275e-04
  2.19067571e+00 4.41482181e-31 9.13168076e-31 5.39936810e-31
  1.40995228e-05 1.83223504e-03 6.33612140e-31 4.60897710e-31
  5.06041525e-31 5.91805246e+00 3.04886629e-01 2.46592396e-31
  7.87909493e-32 9.51046599e-32 0.00000000e+00 6.06111438e-32]]","[[ 2.52123669e-01  7.44855727e-02  1.49525799e-01  2.50523792e-02
  -2.59276703e+00 -1.29683038e-16  1.99807795e-16 -2.87176555e-17
  -8.12075250e-03  5.81798516e-02  9.23131991e-17 -1.82258317e-16
  -2.85327870e-16 -4.31612923e+00  8.01091153e-01 -3.21820015e-16
  -5.93654753e-18 -2.41251799e-16  0.00000000e+00 -1.76854679e-17]]",36
"[[1.74209142e-02 1.77633665e-03 1.40399623e-02 6.88630684e-04
  2.23709474e+00 4.67777111e-31 1.02821953e-30 5.86118786e-31
  1.50592131e-05 1.97529061e-03 6.35905417e-31 4.60251624e-31
  5.05508808e-31 6.05577742e+00 3.06331250e-01 2.44126472e-31
  8.06600120e-32 9.52540116e-32 0.00000000e+00 6.02213710e-32]]","[[ 2.55466469e-01  7.47028628e-02  1.44324956e-01  2.32998373e-02
  -2.59488233e+00  5.85272470e-17 -1.72569260e-16 -2.52961155e-16
  -8.35781287e-03  6.50653271e-02  1.75976434e-16 -1.01080990e-16
  -1.89506913e-16 -4.32825664e+00  7.88015518e-01 -2.89638014e-16
   4.62029330e-17 -1.83954367e-16  0.00000000e+00 -1.20846784e-18]]",37
"[[1.80797339e-02 1.81733280e-03 1.39840228e-02 6.82064798e-04
  2.28282320e+00 4.69042793e-31 1.01797082e-30 7.01856097e-31
  1.60629284e-05 2.13546876e-03 6.43508734e-31 4.55762031e-31
  5.07698419e-31 6.19257182e+00 3.07596649e-01 2.41685208e-31
  8.08033794e-32 1.21323908e-31 0.00000000e+00 5.96191573e-32]]","[[ 2.58782061e-01  7.48980516e-02  1.39082679e-01  2.15359106e-02
  -2.59635273e+00  1.29768312e-16 -1.49525435e-16 -5.76374803e-16
  -8.59641855e-03  7.19726328e-02  2.76541267e-16 -8.03463462e-17
  -8.54404203e-17 -4.33967435e+00  7.75006909e-01 -2.60674212e-16
   1.07610960e-17 -3.29943956e-16  0.00000000e+00 -1.08762106e-18]]",38
"[[1.87498684e-02 1.85789916e-03 1.39187481e-02 6.75389153e-04
  2.32786790e+00 4.64966593e-31 1.08095045e-30 7.14401466e-31
  1.71121132e-05 2.31348834e-03 6.74192209e-31 4.69407444e-31
  5.59069816e-31 6.32846767e+00 3.08693458e-01 2.39328316e-31
  7.99953456e-32 1.21412136e-31 0.00000000e+00 5.90229657e-32]]","[[ 2.62074590e-01  7.50724290e-02  1.33809544e-01  1.97631129e-02
  -2.59724179e+00  9.20078409e-17 -4.05052708e-16 -3.78866205e-16
  -8.83669219e-03  7.88953646e-02  4.41548922e-16  6.26069054e-17
   1.60692301e-16 -4.35047828e+00  7.62103243e-01 -2.26863396e-16
   9.68498644e-18 -2.60873710e-16  0.00000000e+00 -9.78858952e-19]]",39
"[[1.94314795e-02 1.89802560e-03 1.38449517e-02 6.68674029e-04
  2.37223560e+00 4.61847730e-31 1.07170981e-30 7.17908433e-31
  1.82082347e-05 2.51004245e-03 6.67459865e-31 4.99980373e-31
  5.63020255e-31 6.46349482e+00 3.09631692e-01 2.39568342e-31
  7.91953921e-32 1.21259907e-31 0.00000000e+00 5.84803039e-32]]","[[ 2.65347800e-01  7.52271331e-02  1.28515066e-01  1.79836970e-02
  -2.59760680e+00  1.21932529e-16 -4.04156325e-16 -2.37775993e-16
  -9.07874168e-03  8.58277375e-02  3.94299098e-16 -1.31448895e-16
   2.42301818e-16 -4.36075261e+00  7.49337131e-01 -2.55492842e-16
   8.71648779e-18 -2.67373020e-16  0.00000000e+00 -7.77792241e-18]]",40
"[[2.01247308e-02 1.93770166e-03 1.37634176e-02 6.61987495e-04
  2.41593306e+00 4.60149408e-31 1.11588248e-30 7.17718135e-31
  1.93527837e-05 2.72579907e-03 6.78048069e-31 4.98111968e-31
  5.60465897e-31 6.59768099e+00 3.10420784e-01 2.59387715e-31
  7.84034382e-32 1.20920312e-31 0.00000000e+00 5.83153499e-32]]","[[ 2.68605067e-01  7.53631610e-02  1.23207786e-01  1.61996787e-02
  -2.59749938e+00  5.57008150e-17 -5.98026353e-16 -2.97597357e-16
  -9.32266236e-03  9.27645336e-02  2.23481202e-16 -6.23451094e-17
   1.62611338e-16 -4.37057097e+00  7.36736473e-01 -3.78990720e-16
   7.84483901e-18 -2.70182368e-16  0.00000000e+00  1.34900876e-17]]",41
"[[2.08297862e-02 1.97691651e-03 1.36749005e-02 6.55395460e-04
  2.45896699e+00 4.98779335e-31 1.14282726e-30 7.52990014e-31
  2.05472779e-05 2.96140156e-03 6.81942130e-31 5.01682499e-31
  5.55169662e-31 6.73105195e+00 3.11069633e-01 2.56793838e-31
  7.91354609e-32 1.23645738e-31 0.00000000e+00 5.89508134e-32]]","[[ 2.71849423e-01  7.54813771e-02  1.17895364e-01  1.44128576e-02
  -2.59696606e+00 -1.57790938e-16 -3.43022253e-16 -6.18059239e-17
  -9.56853960e-03  9.97010528e-02  3.04450756e-16 -1.48585737e-16
   1.28788196e-16 -4.37999765e+00  7.24325018e-01 -3.41091648e-16
  -3.18762228e-17 -3.05890752e-16  0.00000000e+00  4.70497733e-17]]",42
"[[2.15468105e-02 2.01565884e-03 1.35801266e-02 6.48961731e-04
  2.50134407e+00 4.93792222e-31 1.25607700e-30 7.45919655e-31
  2.17932656e-05 3.21746915e-03 6.78287199e-31 5.10038540e-31
  5.77986563e-31 6.86363162e+00 3.11586634e-01 2.54225900e-31
  9.02451439e-32 1.25633124e-31 0.00000000e+00 6.19652488e-32]]","[[ 2.75083588e-01  7.55825204e-02  1.12584650e-01  1.26248367e-02
  -2.59604882e+00 -1.42836551e-16  4.43777017e-17 -7.70622500e-17
  -9.81645140e-03  1.06633066e-01  3.30259476e-16 -1.80860548e-17
  -5.25204223e-17 -4.38908870e+00  7.12122888e-01 -3.06982483e-16
  -1.37780477e-16 -3.32080580e-16  0.00000000e+00 -1.76880582e-17]]",43
"[[2.22759678e-02 2.05391683e-03 1.34797943e-02 6.42748067e-04
  2.54307098e+00 5.24549485e-31 1.25152951e-30 7.43919494e-31
  2.30923309e-05 3.49459741e-03 7.19277749e-31 5.05533488e-31
  5.79955183e-31 6.99544225e+00 3.11979725e-01 2.51683641e-31
  8.93426925e-32 1.25207330e-31 0.00000000e+00 6.13455963e-32]]","[[ 2.78309989e-01  7.56672110e-02  1.07281767e-01  1.08370404e-02
  -2.59478546e+00  6.03787987e-17 -4.95770282e-17 -1.43241308e-16
  -1.00664709e-02  1.13556770e-01  5.15804850e-16  8.12200192e-18
  -1.35293864e-16 -4.39789285e+00  7.00147048e-01 -2.76284235e-16
  -1.24002430e-16 -2.70053484e-16  0.00000000e+00 -1.59192524e-17]]",44
"[[2.30174221e-02 2.09167799e-03 1.33745745e-02 6.36814241e-04
  2.58415433e+00 5.26342465e-31 1.26902022e-30 8.01435812e-31
  2.44460986e-05 3.79335872e-03 7.12936088e-31 5.15506260e-31
  5.78535159e-31 7.12650452e+00 3.12256414e-01 2.49180310e-31
  8.84492656e-32 1.24152716e-31 0.00000000e+00 6.07321404e-32]]","[[ 2.81530785e-01  7.57359554e-02  1.01992170e-01  9.05073064e-03
  -2.59321012e+00 -2.95547022e-17 -2.17841736e-16  1.25946538e-16
  -1.03186690e-02  1.20468750e-01  4.35050466e-16  1.29898980e-16
  -5.55864800e-17 -4.40645241e+00  6.88411728e-01 -2.52330786e-16
  -1.11602187e-16 -2.28996126e-16  0.00000000e+00 -1.43273271e-17]]",45
"[[2.37713363e-02 2.12892918e-03 1.32651116e-02 6.31218100e-04
  2.62460072e+00 5.31246192e-31 1.27930814e-30 8.00005791e-31
  2.58562410e-05 4.11430269e-03 7.09445284e-31 5.50157864e-31
  5.79516051e-31 7.25683769e+00 3.12423819e-01 2.46688507e-31
  1.01136760e-31 1.27959506e-31 0.00000000e+00 6.01248190e-32]]","[[ 2.84747889e-01  7.57891525e-02  9.67207156e-02  7.26702159e-03
  -2.59135354e+00 -1.27431524e-16 -3.47642931e-16  1.94495809e-16
  -1.05731159e-02  1.27365939e-01  4.51865868e-16 -8.26069995e-17
   3.22293490e-17 -4.41480407e+00  6.76928809e-01 -2.27097707e-16
   1.60569025e-17 -2.77148022e-16  0.00000000e+00 -1.28945944e-17]]",46
"[[2.45378717e-02 2.16565645e-03 1.31520240e-02 6.26015625e-04
  2.66441673e+00 5.26004298e-31 1.28217450e-30 8.17218113e-31
  2.73244832e-05 4.45795649e-03 7.66102438e-31 5.51439812e-31
  5.87702741e-31 7.38645972e+00 3.12488693e-01 2.52206363e-31
  1.05791405e-31 1.26899257e-31 0.00000000e+00 5.95330773e-32]]","[[ 2.87962985e-01  7.58270979e-02  9.14717147e-02  5.48689349e-03
  -2.58924351e+00 -1.06287913e-16 -1.87740956e-16  1.62621608e-17
  -1.08298837e-02  1.34245584e-01  1.54188476e-16  8.01586499e-18
   1.47251291e-16 -4.42297954e+00  6.65708150e-01 -1.15030558e-16
   8.97241375e-17 -2.64243581e-16  0.00000000e+00 -8.52186408e-18]]",47
"[[2.53171880e-02 2.20184507e-03 1.30359050e-02 6.21260996e-04
  2.70360889e+00 5.50916058e-31 1.27819903e-30 8.18243110e-31
  2.88526095e-05 4.82482530e-03 7.77870772e-31 5.48255152e-31
  5.88705115e-31 7.51538741e+00 3.12457451e-01 2.49698466e-31
  1.10564980e-31 1.35037652e-31 0.00000000e+00 5.89379145e-32]]","[[ 2.91177544e-01  7.58499898e-02  8.62489856e-02  3.71120492e-03
  -2.58690506e+00  7.80412027e-17 -2.63021482e-16  1.10537867e-16
  -1.10890470e-02  1.41105216e-01  2.78158860e-16  5.54816470e-17
   2.15468316e-16 -4.43100624e+00  6.54757880e-01 -9.97635928e-17
   1.57115907e-16 -1.40827537e-16  0.00000000e+00 -8.07951719e-18]]",48
"[[2.61094427e-02 2.23747939e-03 1.29173233e-02 6.17006651e-04
  2.74218370e+00 5.46084532e-31 1.26631499e-30 8.55981549e-31
  3.04424691e-05 5.21539260e-03 7.75200610e-31 5.44676853e-31
  5.88461050e-31 7.64363648e+00 3.12336198e-01 2.47201482e-31
  1.11763953e-31 1.35785373e-31 0.00000000e+00 5.83485354e-32]]","[[ 2.94392847e-01  7.58579329e-02  8.10559013e-02  1.94070414e-03
  -2.58436080e+00  9.62685150e-17 -2.06753432e-16 -1.14807473e-16
  -1.13506845e-02  1.47942619e-01  1.78868879e-16  9.35712216e-17
   2.69041300e-16 -4.43890777e+00  6.44084657e-01 -8.97872335e-17
   9.33978317e-17 -8.09397829e-17  0.00000000e+00 -7.27156547e-18]]",49
"[[2.69147906e-02 2.27254287e-03 1.27968238e-02 6.13303351e-04
  2.78014764e+00 5.40654657e-31 1.25538590e-30 8.77876322e-31
  3.20959813e-05 5.63012053e-03 8.10519655e-31 5.73041590e-31
  5.89736863e-31 7.77122167e+00 3.12130746e-01 2.44910858e-31
  1.10646313e-31 1.38839225e-31 0.00000000e+00 5.77744045e-32]]","[[ 2.97609990e-01  7.58509441e-02  7.58954322e-02  1.76039356e-04
  -2.58163115e+00  9.22067476e-17 -2.27720038e-16  7.11857056e-17
  -1.16148790e-02  1.54755806e-01  3.68517653e-16 -9.96649516e-17
   1.57517884e-16 -4.44670444e+00  6.33693875e-01 -6.73403717e-17
   8.40580485e-17 -6.42513661e-18  0.00000000e+00 -9.60292445e-18]]",50
"[[2.77333835e-02 2.30701802e-03 1.26749284e-02 6.10200240e-04
  2.81750716e+00 5.41644797e-31 1.24318101e-30 8.69186976e-31
  3.38151398e-05 6.06945020e-03 8.21100581e-31 5.67318564e-31
  5.85204740e-31 7.89815684e+00 3.11846638e-01 2.45270782e-31
  1.13530198e-31 1.48568560e-31 0.00000000e+00 5.71966605e-32]]","[[ 3.00829907e-01  7.58289564e-02  7.07701848e-02 -1.58223181e-03
  -2.57873455e+00  1.62965361e-16 -1.86267168e-16  7.35232036e-17
  -1.18817182e-02  1.61542994e-01  1.94968694e-16 -8.69801102e-17
   1.78715325e-16 -4.45441369e+00  6.23589858e-01 -7.60602451e-18
   1.24830399e-17 -1.11223259e-16  0.00000000e+00 -8.64263200e-18]]",51
"[[2.85653699e-02 2.34088640e-03 1.25521363e-02 6.07744906e-04
  2.85426866e+00 5.45513676e-31 1.24355422e-30 8.61064697e-31
  3.56020168e-05 6.53380200e-03 8.45918556e-31 6.15339508e-31
  5.83588106e-31 8.02445505e+00 3.11489164e-01 2.42975221e-31
  1.12394896e-31 1.47085620e-31 0.00000000e+00 5.98397800e-32]]","[[ 3.04053376e-01  7.57918247e-02  6.56824370e-02 -3.33363385e-03
  -2.57568765e+00  5.03084268e-17 -2.80799712e-16  9.00369816e-17
  -1.21512941e-02  1.68302584e-01  3.57210593e-16 -3.10002038e-16
   9.57637370e-17 -4.46205043e+00  6.13776013e-01  5.69039591e-18
   1.12347359e-17 -9.84440400e-17  0.00000000e+00  4.89233603e-17]]",52
"[[2.94108943e-02 2.37412856e-03 1.24289252e-02 6.05983443e-04
  2.89043852e+00 5.63059224e-31 1.23678088e-30 8.63208567e-31
  3.74587655e-05 7.02357591e-03 8.60531380e-31 6.11172733e-31
  5.77755590e-31 8.15012859e+00 3.11063374e-01 2.57088983e-31
  1.12212335e-31 1.50633348e-31 0.00000000e+00 5.92413822e-32]]","[[ 3.07281031e-01  7.57393296e-02  6.06341692e-02 -5.07776552e-03
  -2.57250551e+00  1.96937351e-16 -3.27967376e-16 -2.26707032e-17
  -1.24237025e-02  1.75033139e-01  1.69594801e-16 -3.23573356e-16
   8.80216991e-17 -4.46962738e+00  6.04254967e-01 -1.23500239e-16
  -2.05707790e-17 -1.59441604e-16  0.00000000e+00  4.40310242e-17]]",53
"[[3.02700973e-02 2.40672410e-03 1.23057518e-02 6.04960508e-04
  2.92602311e+00 5.58591933e-31 1.39237992e-30 8.66989448e-31
  3.93876216e-05 7.53915180e-03 8.51943398e-31 6.11468648e-31
  5.76197723e-31 8.27518911e+00 3.10574099e-01 2.64051083e-31
  1.21134465e-31 1.49972457e-31 0.00000000e+00 6.04799877e-32]]","[[ 3.10513374e-01  7.56711828e-02  5.56270931e-02 -6.81429285e-03
  -2.56920173e+00  2.11350828e-16  1.14666945e-16 -1.31817127e-16
  -1.26990423e-02  1.81733371e-01  1.48472180e-16 -3.71263772e-16
   1.42603971e-17 -4.47715535e+00  5.95028674e-01 -2.08787245e-16
  -1.18734721e-16 -1.14420945e-16  0.00000000e+00  8.24183341e-17]]",54
"[[3.11431146e-02 2.43865165e-03 1.21830523e-02 6.04719385e-04
  2.96102872e+00 5.60085665e-31 1.40827956e-30 8.95413756e-31
  4.13909032e-05 8.08088972e-03 8.45213169e-31 6.17559503e-31
  5.72923269e-31 8.39964762e+00 3.10025956e-01 2.68058039e-31
  1.23017602e-31 1.53280786e-31 0.00000000e+00 5.98751879e-32]]","[[ 3.13750784e-01  7.55870315e-02  5.06626770e-02 -8.54294265e-03
  -2.56578865e+00  2.74356407e-16 -6.94943811e-17  7.39631374e-17
  -1.29774138e-02  1.88402124e-01  9.13259683e-17 -4.44616084e-16
  -3.70407161e-17 -4.48464350e+00  5.86098508e-01 -1.06376523e-16
  -5.12331804e-17 -1.72318977e-16  0.00000000e+00  7.41765007e-17]]",55
"[[3.20300769e-02 2.46988891e-03 1.20612430e-02 6.05302035e-04
  2.99546164e+00 5.54856757e-31 1.39797143e-30 8.92805906e-31
  4.34710097e-05 8.64913021e-03 8.37035760e-31 6.13433140e-31
  5.67499242e-31 8.52351454e+00 3.09423366e-01 3.18706440e-31
  1.23783660e-31 1.52981399e-31 0.00000000e+00 6.02108272e-32]]","[[ 3.16993526e-01  7.54864630e-02  4.57421692e-02 -1.02634967e-02
  -2.56227739e+00  2.27634785e-16 -1.10665273e-18 -1.30967698e-17
  -1.32589177e-02  1.95038359e-01  9.87681520e-17 -3.54886024e-16
  -1.58665130e-17 -4.49209954e+00  5.77465345e-01  1.35191816e-16
  -9.07890935e-17 -1.90207179e-16  0.00000000e+00  3.61910368e-17]]",56
"[[3.29311095e-02 2.50041265e-03 1.19407214e-02 6.06749161e-04
  3.02932814e+00 5.70729019e-31 1.38693066e-30 8.97857101e-31
  4.56304188e-05 9.24419455e-03 8.32144995e-31 6.10733013e-31
  5.74419312e-31 8.64679977e+00 3.08770560e-01 3.15519376e-31
  1.27256220e-31 1.56035845e-31 0.00000000e+00 5.96087189e-32]]","[[ 3.20241755e-01  7.53690100e-02  4.08666180e-02 -1.19757866e-02
  -2.55867805e+00  5.85127429e-17 -5.52080805e-17  1.06446803e-16
  -1.35436529e-02  2.01641144e-01  1.47879406e-16 -3.77999503e-16
   9.79478659e-17 -4.49952990e+00  5.69129620e-01  1.21672634e-16
  -1.50342518e-16 -1.03479303e-16  0.00000000e+00  3.25719331e-17]]",57
"[[3.38463320e-02 2.53019880e-03 1.18218663e-02 6.09100260e-04
  3.06263442e+00 5.71969060e-31 1.45622081e-30 8.89526073e-31
  4.78716815e-05 9.86638515e-03 8.25063487e-31 6.14413390e-31
  5.74697760e-31 8.76951270e+00 3.08071593e-01 3.16970402e-31
  1.26202291e-31 1.55639076e-31 0.00000000e+00 5.90126318e-32]]","[[ 3.23495527e-01  7.52341545e-02  3.60368907e-02 -1.36796886e-02
  -2.55499979e+00  1.36012120e-16  2.38686534e-16  7.03552553e-17
  -1.38317147e-02  2.08209642e-01  9.78786618e-17 -4.39132393e-16
   1.65758755e-16 -4.50693992e+00  5.61091381e-01  1.77374505e-16
  -1.20522037e-16 -5.90199379e-17  0.00000000e+00  2.93147398e-17]]",58
"[[3.47758575e-02 2.55922246e-03 1.17050389e-02 6.12393676e-04
  3.09538668e+00 6.21160436e-31 1.47893574e-30 8.84924403e-31
  5.01974166e-05 1.05159857e-02 8.19865815e-31 6.32936791e-31
  5.68982056e-31 8.89166227e+00 3.07330349e-01 3.14033431e-31
  1.26935657e-31 1.54117652e-31 0.00000000e+00 5.84225054e-32]]","[[ 3.26754805e-01  7.50813328e-02  3.12536899e-02 -1.53751197e-02
  -2.55125089e+00  3.56742012e-16  2.17449936e-17  1.28845221e-16
  -1.41231931e-02  2.14743100e-01  3.28371738e-17 -2.38160135e-16
   1.54775189e-16 -4.51433401e+00  5.53350330e-01  1.74892656e-16
  -1.53139617e-16 -4.72046614e-17  0.00000000e+00  2.63832658e-17]]",59
"[[3.57197925e-02 2.58745800e-03 1.15905830e-02 6.16666658e-04
  3.12759107e+00 6.27254285e-31 1.47760601e-30 9.06930066e-31
  5.26103021e-05 1.11932618e-02 8.49646329e-31 6.44279055e-31
  6.00149430e-31 9.01325694e+00 3.06550551e-01 3.19371095e-31
  1.37478901e-31 1.52627533e-31 0.00000000e+00 5.78382804e-32]]","[[ 3.30019462e-01  7.49099398e-02  2.65175685e-02 -1.70620331e-02
  -2.54743887e+00  2.10137862e-16 -9.64451253e-17 -5.96949515e-17
  -1.44181697e-02  2.21240846e-01  2.24435914e-16 -3.47278810e-16
  -5.26846060e-17 -4.52171572e+00  5.45905857e-01  2.49479434e-16
  -2.46511442e-16 -3.53387640e-17  0.00000000e+00  2.37449393e-17]]",60
"[[3.66782363e-02 2.61487909e-03 1.14788260e-02 6.21955410e-04
  3.15925372e+00 6.21981019e-31 1.46651828e-30 9.15505312e-31
  5.51130655e-05 1.18984608e-02 8.51731062e-31 6.38351092e-31
  6.00320304e-31 9.13430480e+00 3.05735770e-01 3.18008277e-31
  1.36104112e-31 1.51984649e-31 0.00000000e+00 5.79160373e-32]]","[[ 3.33289292e-01  7.47193341e-02  2.18289430e-02 -1.87404152e-02
  -2.54357056e+00  1.57512739e-16 -1.47532252e-16 -1.86558234e-16
  -1.47167167e-02  2.27702275e-01  3.04857266e-16 -3.35240742e-16
   3.11482737e-17 -4.52908786e+00  5.38757065e-01  2.67320427e-16
  -2.21860298e-16 -2.08299440e-18  0.00000000e+00  4.69856699e-17]]",61
"[[3.76512808e-02 2.64145882e-03 1.13700792e-02 6.28295140e-04
  3.19038071e+00 6.18546267e-31 1.46885019e-30 9.38169864e-31
  5.77084731e-05 1.26318124e-02 8.43350860e-31 6.32526253e-31
  5.94340465e-31 9.25481351e+00 3.04889428e-01 3.14828194e-31
  1.36826322e-31 1.52581074e-31 0.00000000e+00 5.73770727e-32]]","[[ 3.36564009e-01  7.45088414e-02  1.71881054e-02 -2.04102818e-02
  -2.53965217e+00  8.89878164e-17 -2.63151944e-16 -3.46282915e-16
  -1.50188934e-02  2.34126847e-01  2.86080866e-16 -2.78080425e-16
   2.31997374e-17 -4.53645264e+00  5.31902796e-01  2.40588384e-16
  -1.54031619e-16 -4.78776477e-17  0.00000000e+00  4.86271182e-17]]",62
"[[3.86390099e-02 2.66716978e-03 1.12646387e-02 6.35720116e-04
  3.22097810e+00 6.15560956e-31 1.48467569e-30 1.00630620e-30
  6.03993166e-05 1.33935293e-02 8.43310284e-31 6.30313874e-31
  5.89298439e-31 9.37479034e+00 3.04014809e-01 3.12156980e-31
  1.35458225e-31 1.53173080e-31 0.00000000e+00 5.68033020e-32]]","[[ 3.39843253e-01  7.42777599e-02  1.25952339e-02 -2.20716753e-02
  -2.53568935e+00  2.35191503e-17 -4.11519318e-16 -5.90075236e-16
  -1.53247453e-02  2.40514077e-01  1.65859827e-16 -3.14404148e-16
  -9.14320644e-18 -4.54381168e+00  5.25341644e-01  2.38371441e-16
  -1.38221591e-16  2.92986379e-18  0.00000000e+00  4.37644064e-17]]",63
"[[3.96414990e-02 2.69198415e-03 1.11627855e-02 6.44263706e-04
  3.25105191e+00 6.09406113e-31 1.49381226e-30 1.00554371e-30
  6.31883996e-05 1.41838067e-02 8.62990767e-31 6.24714779e-31
  5.87971578e-31 9.49424223e+00 3.03115064e-01 3.11728832e-31
  1.34713520e-31 1.57626062e-31 0.00000000e+00 5.89768661e-32]]","[[ 3.43126598e-01  7.40253634e-02  8.05040272e-03 -2.37246621e-02
  -2.53168723e+00  2.20431300e-17 -2.15501888e-16 -6.27507160e-16
  -1.56343012e-02  2.46863536e-01 -1.83972185e-17 -2.56429897e-16
   5.93442124e-17 -4.55116614e+00  5.19071970e-01  1.62636109e-16
  -1.49095143e-16  7.99977996e-17  0.00000000e+00 -1.29722974e-17]]",64
"[[4.06588150e-02 2.71587383e-03 1.10647869e-02 6.53958432e-04
  3.28060814e+00 6.04910093e-31 1.48064680e-30 9.96914034e-31
  6.60785218e-05 1.50028235e-02 8.73986387e-31 6.50283993e-31
  5.84889666e-31 9.61317572e+00 3.02193215e-01 3.24038341e-31
  1.33366385e-31 1.56049801e-31 0.00000000e+00 5.87808111e-32]]","[[ 3.46413552e-01  7.37509065e-02  3.55359032e-03 -2.53693296e-02
  -2.52765048e+00 -2.01366851e-17 -2.36054799e-16 -5.26997163e-16
  -1.59475720e-02  2.53174842e-01  1.23533645e-16 -4.09158323e-16
   5.15525190e-19 -4.55851673e+00  5.13091913e-01  2.21678421e-17
  -1.34185629e-16  7.19980196e-17  0.00000000e+00 -3.15172865e-17]]",65
"[[4.16910155e-02 2.73881051e-03 1.09708961e-02 6.64836012e-04
  3.30965273e+00 6.17042703e-31 1.46884124e-30 9.91419717e-31
  6.90724632e-05 1.58507422e-02 9.10732609e-31 6.51205417e-31
  5.80183476e-31 9.73159704e+00 3.01252165e-01 3.60639462e-31
  1.42317349e-31 1.55137112e-31 0.00000000e+00 5.81930030e-32]]","[[ 3.49703564e-01  7.34536276e-02 -8.95312424e-04 -2.70057843e-02
  -2.52358339e+00  1.16716560e-16 -1.57668851e-16 -4.07403320e-16
  -1.62645487e-02  2.59447655e-01  3.24454953e-16 -4.54406660e-16
  -3.33399746e-17 -4.56586380e+00  5.07399404e-01 -1.79652310e-16
  -1.93539147e-17  3.93461353e-17  0.00000000e+00 -2.83655578e-17]]",66
"[[4.27381483e-02 2.76076584e-03 1.08813537e-02 6.76927403e-04
  3.33819160e+00 6.13813605e-31 1.50509183e-30 9.82792731e-31
  7.21729668e-05 1.67277093e-02 9.02124042e-31 6.46033694e-31
  5.74383941e-31 9.84951207e+00 3.00294697e-01 3.83119743e-31
  1.40897942e-31 1.53644643e-31 0.00000000e+00 5.76113981e-32]]","[[ 3.52996022e-01  7.31327531e-02 -5.29649536e-03 -2.86341493e-02
  -2.51948983e+00  1.59278924e-16  8.37947450e-17 -4.02540704e-16
  -1.65852015e-02  2.65681680e-01  3.14342362e-16 -3.72355470e-16
  -3.15223676e-17 -4.57320737e+00  5.01992165e-01 -3.23200782e-16
  -1.54777014e-17  4.30863213e-17  0.00000000e+00 -2.60992283e-17]]",67
"[[4.38002515e-02 2.78171152e-03 1.07963875e-02 6.90262845e-04
  3.36623064e+00 6.07698338e-31 1.54249474e-30 1.02285454e-30
  7.53827214e-05 1.76338559e-02 9.14413459e-31 6.58005903e-31
  5.68957717e-31 9.96692636e+00 2.99323486e-01 4.00285770e-31
  1.44938156e-31 1.52550844e-31 0.00000000e+00 5.73733883e-32]]","[[ 3.56290262e-01  7.27875007e-02 -9.65022270e-03 -3.02545626e-02
  -2.51537337e+00  1.38568861e-16  3.04443275e-16 -5.85646734e-16
  -1.69094784e-02  2.71876657e-01  1.36926424e-16 -4.70886436e-16
  -1.05483576e-17 -4.58054717e+00  4.96867727e-01 -1.45976513e-16
  -8.77485828e-17  5.98168694e-17  0.00000000e+00 -5.10169767e-18]]",68
"[[4.48773528e-02 2.80161947e-03 1.07162137e-02 7.04871898e-04
  3.39377570e+00 6.22285692e-31 1.55124348e-30 1.02823998e-30
  7.87043439e-05 1.85692977e-02 9.06967050e-31 6.52411493e-31
  5.66044678e-31 1.00838452e+01 2.98341098e-01 3.96790943e-31
  1.46194914e-31 1.53201042e-31 0.00000000e+00 5.73158443e-32]]","[[ 3.59585570e-01  7.24170832e-02 -1.39568273e-02 -3.18671750e-02
  -2.51123725e+00  2.68462930e-16  4.29477863e-16 -4.02126102e-16
  -1.72373049e-02  2.78032363e-01  8.20303090e-17 -4.55192844e-16
   4.31993447e-17 -4.58788267e+00  4.92023428e-01 -1.08839335e-16
  -1.30994294e-16  1.00479656e-16  0.00000000e+00 -2.73113413e-17]]",69
"[[4.59694690e-02 2.82046190e-03 1.06410369e-02 7.20783483e-04
  3.42083259e+00 6.16074861e-31 1.53899862e-30 1.03107293e-30
  8.21403613e-05 1.95341359e-02 8.98568190e-31 6.46421291e-31
  5.60654112e-31 1.02002734e+01 2.97350001e-01 4.04769219e-31
  1.44881417e-31 1.57217701e-31 0.00000000e+00 5.67426859e-32]]","[[ 3.62881182e-01  7.20207111e-02 -1.82167053e-02 -3.34721487e-02
  -2.50708446e+00  2.38148795e-16  3.29367424e-16 -4.76435743e-16
  -1.75685831e-02  2.84148608e-01  9.97272773e-17 -3.86567017e-16
   2.24513718e-17 -4.59521312e+00  4.87456424e-01 -2.07254011e-16
  -1.05710771e-16  1.59422972e-17  0.00000000e+00 -2.45802071e-17]]",70
