v,m,t
"[[3.34314251e-01 2.25065401e-01 1.11349420e-02 1.56762739e+00
  7.92046007e-01 1.29357575e-01 1.84029602e-31 4.31407265e-31
  3.74067285e-31 2.27199000e-31 5.73735653e-01 5.60421202e-01
  3.01473067e-31 3.57716943e-31 2.48777654e-31 1.32610707e-31
  2.64826645e+00 1.96489159e+00 0.00000000e+00 1.00687832e-31
  5.21209018e-32 4.25153374e-32 3.14268004e-32 6.50175192e-32]]","[[-1.07868767e+00 -9.22664634e-01  2.39128604e-01 -2.32517740e+00
  -1.66561808e+00  6.85488192e-01 -1.01266166e-16  8.38619621e-17
   4.68784136e-16 -1.07040203e-16 -1.44731047e+00  1.32141018e+00
  -3.60047945e-16  2.07291840e-17  4.28716644e-16  2.40487037e-16
   2.92624212e+00 -2.51669012e+00  0.00000000e+00 -8.76994423e-17
  -6.21536395e-17  1.08085986e-16 -1.10268429e-17  3.74395523e-17]]",31
"[[3.43633181e-01 2.33173577e-01 1.21769450e-02 1.61010862e+00
  8.14616080e-01 1.33498668e-01 2.04421757e-31 4.48288500e-31
  3.82023326e-31 2.36266998e-31 5.92349153e-01 5.71066440e-01
  3.12915611e-31 3.82565589e-31 2.46560251e-31 1.31455978e-31
  2.70592232e+00 2.00724744e+00 0.00000000e+00 9.96809537e-32
  5.15996928e-32 4.20901840e-32 3.17143578e-32 6.43673440e-32]]","[[-1.08334477e+00 -9.32176507e-01  2.49176786e-01 -2.33381832e+00
  -1.67367166e+00  6.90659579e-01 -2.40245053e-16  2.21061852e-16
   3.13754375e-16 -2.02825563e-16 -1.45862703e+00  1.31674250e+00
  -4.44281558e-16  1.87255838e-16  4.02288016e-16  2.29529493e-16
   2.92368434e+00 -2.51402868e+00  0.00000000e+00 -7.89294981e-17
  -5.59382756e-17  9.72773870e-17  1.46079718e-17  3.36955971e-17]]",32
"[[3.52863584e-01 2.41331176e-01 1.32781605e-02 1.65211741e+00
  8.37012448e-01 1.37639779e-01 2.33058746e-31 4.47708876e-31
  3.84819683e-31 2.39699049e-31 6.10968168e-01 5.81307633e-01
  3.10929196e-31 3.84156409e-31 2.45796412e-31 1.31386943e-31
  2.76203160e+00 2.04844352e+00 0.00000000e+00 9.86841442e-32
  5.35016549e-32 4.16692822e-32 3.17248825e-32 6.37236706e-32]]","[[-1.08755689e+00 -9.41376311e-01  2.59230309e-01 -2.34149639e+00
  -1.68106870e+00  6.95594281e-01 -3.91381063e-16  1.36479589e-16
   2.01036512e-16 -2.58666070e-16 -1.46942481e+00  1.31136891e+00
  -3.66048959e-16  9.49335414e-17  3.20806780e-16  2.41868526e-16
   2.91970540e+00 -2.51015068e+00  0.00000000e+00 -7.10365483e-17
  -9.95171947e-17  8.75496483e-17 -4.95443551e-18  3.03260374e-17]]",33
"[[3.62005617e-01 2.49537727e-01 1.44397652e-02 1.69365631e+00
  8.59236273e-01 1.41781093e-01 2.49153672e-31 4.49207823e-31
  3.92792148e-31 2.99751545e-31 6.29592201e-01 5.91150373e-01
  3.09572507e-31 3.80582865e-31 2.63704469e-31 1.31431513e-31
  2.81661125e+00 2.08849376e+00 0.00000000e+00 9.80971637e-32
  5.29666383e-32 4.12525894e-32 3.14220159e-32 6.31306939e-32]]","[[-1.09136526e+00 -9.50291398e-01  2.69284859e-01 -2.34830334e+00
  -1.68787310e+00  7.00316158e-01 -2.16502345e-16  2.00136456e-16
   7.22099921e-17  1.70994891e-17 -1.47975189e+00  1.30535522e+00
  -3.71308172e-16  6.90688870e-17  4.31435672e-16  1.80824656e-16
   2.91444023e+00 -2.50517357e+00  0.00000000e+00 -4.39363699e-17
  -8.95654753e-17  7.87946835e-17 -8.25138407e-18  2.06406133e-17]]",34
"[[3.71059425e-01 2.57792740e-01 1.56628984e-02 1.73472784e+00
  8.81288722e-01 1.45922795e-01 3.07371735e-31 4.56717160e-31
  4.13236458e-31 2.96869258e-31 6.48220709e-01 6.00600258e-01
  3.07742946e-31 3.81895664e-31 2.61328302e-31 1.33960010e-31
  2.86967821e+00 2.12741206e+00 0.00000000e+00 9.71161920e-32
  6.16621859e-32 4.15719270e-32 3.62244620e-32 6.44906890e-32]]","[[-1.09480699e+00 -9.58946350e-01  2.79336514e-01 -2.35432170e+00
  -1.69414238e+00  7.04846685e-01 -4.41245292e-16  2.89673782e-16
   2.21105078e-16  4.65507367e-18 -1.48965143e+00  1.29876077e+00
  -3.69760554e-16 -9.38258577e-18  3.72140410e-16  2.24732610e-16
   2.90801037e+00 -2.49920321e+00  0.00000000e+00 -3.95427329e-17
  -1.76656905e-16  4.38622397e-17  6.41046303e-17  6.32005592e-17]]",35
"[[3.80025140e-01 2.66095711e-01 1.69486619e-02 1.77533445e+00
  9.03170961e-01 1.50065069e-01 3.04909012e-31 4.65675844e-31
  4.09197331e-31 2.98343380e-31 6.66853102e-01 6.09662889e-01
  3.05516286e-31 3.79608615e-31 2.58814524e-31 1.32651514e-31
  2.92124939e+00 2.16521230e+00 0.00000000e+00 9.61450301e-32
  7.94461460e-32 5.48100688e-32 3.75287545e-32 6.44708071e-32]]","[[-1.09791541e+00 -9.67363256e-01  2.89381705e-01 -2.35962566e+00
  -1.69992839e+00  7.09205194e-01 -4.21839052e-16  3.77007117e-16
   2.08650522e-16  7.08440110e-17 -1.49916215e+00  1.29163906e+00
  -3.61952454e-16  3.06952645e-17  3.44901606e-16  1.96682251e-16
   2.90052535e+00 -2.49233505e+00  0.00000000e+00 -3.55884596e-17
  -2.94639959e-16  1.56325753e-16  9.85174104e-17  3.18800024e-17]]",36
"[[3.88902883e-01 2.74446114e-01 1.82981203e-02 1.81547856e+00
  9.24884158e-01 1.54208094e-01 3.24304393e-31 4.82918402e-31
  4.06509323e-31 2.97379972e-31 6.85488745e-01 6.18343871e-01
  3.08190540e-31 3.95731405e-31 2.57105155e-31 1.32485411e-31
  2.97134169e+00 2.20190831e+00 0.00000000e+00 9.51835798e-32
  8.86477147e-32 5.42619682e-32 3.71534670e-32 6.55304911e-32]]","[[-1.10072047e+00 -9.75561963e-01  2.99417180e-01 -2.36428200e+00
  -1.70527781e+00  7.13409081e-01 -2.29840358e-16  1.91322230e-16
   2.25254993e-16  1.88149192e-17 -1.50831880e+00  1.28403834e+00
  -2.50064299e-16  1.68759988e-16  2.80767287e-16  1.42949198e-16
   2.89208387e+00 -2.48465514e+00  0.00000000e+00 -3.20296137e-17
  -3.65156112e-16  1.40693178e-16  8.86656694e-17  6.99762858e-17]]",37
"[[3.97692764e-01 2.82843412e-01 1.97123010e-02 1.85516256e+00
  9.46429480e-01 1.58352053e-01 3.25554235e-31 4.78096323e-31
  4.32602048e-31 3.07714412e-31 7.04126961e-01 6.26648809e-01
  3.05108679e-31 4.40066260e-31 2.57390338e-31 1.34333933e-31
  3.01997195e+00 2.23751393e+00 0.00000000e+00 9.70493371e-32
  8.77612375e-32 5.60355802e-32 3.79440217e-32 6.56026808e-32]]","[[-1.10324909e+00 -9.83560296e-01  3.09439969e-01 -2.36835075e+00
  -1.71023269e+00  7.17474004e-01 -1.39827325e-16  1.74855645e-16
   3.76389558e-16  1.32294771e-16 -1.51715251e+00  1.27600218e+00
  -2.24848325e-16  3.71638782e-16  3.06134306e-16  7.23215550e-17
   2.88277490e+00 -2.47624108e+00  0.00000000e+00  2.42543527e-17
  -3.28640501e-16  7.84966155e-17  4.57096705e-17  8.99507652e-17]]",38
"[[4.06394883e-01 2.91287047e-01 2.11921945e-02 1.89438879e+00
  9.67808097e-01 1.62497122e-01 3.22356323e-31 4.84468388e-31
  4.28360550e-31 3.07901183e-31 7.22767027e-01 6.34583310e-01
  3.19852780e-31 4.44451047e-31 2.55164156e-31 1.33648311e-31
  3.06715702e+00 2.27204294e+00 0.00000000e+00 9.62007380e-32
  8.78695128e-32 5.69643712e-32 3.96703312e-32 6.49618106e-32]]","[[-1.10552545e+00 -9.91374268e-01  3.19447365e-01 -2.37188592e+00
  -1.71483092e+00  7.21414054e-01 -1.18253127e-16  5.17621825e-17
   3.29556968e-16  6.19346093e-17 -1.52569123e+00  1.26756987e+00
  -3.35762098e-16  2.40744176e-16  2.56873573e-16  9.07353964e-17
   2.87267862e+00 -2.46716287e+00  0.00000000e+00  3.28694894e-17
  -3.27175298e-16  1.09236419e-16  8.70271523e-17  7.70625378e-17]]",39
"[[4.15009330e-01 2.99776447e-01 2.27387548e-02 1.93315955e+00
  9.89021175e-01 1.66643480e-01 3.56281437e-31 4.79844966e-31
  4.24086649e-31 3.06782220e-31 7.41408180e-01 6.42152981e-01
  3.18632962e-31 4.40858204e-31 2.60842013e-31 1.34683228e-31
  3.11291369e+00 2.30550909e+00 0.00000000e+00 9.52387306e-32
  8.79764750e-32 6.70221727e-32 4.03472666e-32 6.43121925e-32]]","[[-1.10757129e+00 -9.99018254e-01  3.29436889e-01 -2.37493607e+00
  -1.71910664e+00  7.25241911e-01  8.63121067e-17  6.14608216e-17
   2.93486192e-16  1.14687051e-17 -1.53395999e+00  1.25877688e+00
  -2.57703201e-16  2.45853107e-16  3.21902798e-16  1.30358883e-16
   2.86186735e+00 -2.45748368e+00  0.00000000e+00  2.95825405e-17
  -3.25852949e-16 -4.77672418e-18  1.11090864e-16  6.93562840e-17]]",40
"[[4.23536187e-01 3.08311022e-01 2.43528992e-02 1.97147714e+00
  1.01006989e+00 1.70791301e-01 3.53311252e-31 4.80048662e-31
  4.21004357e-31 3.09923161e-31 7.60049618e-01 6.49363427e-01
  3.16177560e-31 4.36788469e-31 2.58991474e-31 1.40660802e-31
  3.15725874e+00 2.33792611e+00 0.00000000e+00 9.47381074e-32
  8.76074262e-32 6.64101219e-32 4.09493093e-32 6.60332039e-32]]","[[-1.10940613e+00 -1.00650516e+00  3.39406275e-01 -2.37754490e+00
  -1.72309060e+00  7.28968987e-01  5.33369114e-17 -1.54111095e-17
   2.98175416e-16 -6.84738674e-17 -1.54198121e+00  1.24965524e+00
  -2.58968566e-16  2.02860013e-16  3.17242172e-16  3.17402515e-17
   2.85040627e+00 -2.44726050e+00  0.00000000e+00  4.78790292e-17
  -2.70668630e-16 -1.19260377e-17  6.82719156e-17  1.37983014e-17]]",41
"[[4.31975526e-01 3.16890169e-01 2.60355089e-02 2.00934378e+00
  1.03095539e+00 1.74940758e-01 3.70992207e-31 4.83281202e-31
  4.16834325e-31 3.09546662e-31 7.78690496e-01 6.56220251e-01
  3.53387634e-31 4.34122426e-31 2.58757273e-31 1.39556067e-31
  3.20020891e+00 2.36930769e+00 0.00000000e+00 9.37907263e-32
  8.81675028e-32 7.23890033e-32 4.20269805e-32 7.85143783e-32]]","[[-1.11104749e+00 -1.01384658e+00  3.49353444e-01 -2.37975169e+00
  -1.72681054e+00  7.32605548e-01  1.93653718e-16 -1.03497154e-16
   2.74683355e-16 -9.44666148e-18 -1.54977499e+00  1.24023390e+00
  -3.21442372e-17  2.23827403e-16  3.34053645e-16  4.59407370e-17
   2.83835421e+00 -2.43654479e+00  0.00000000e+00  4.30911263e-17
  -2.81498348e-16  7.07710606e-17  1.00008494e-16  1.27054881e-16]]",42
"[[4.40327414e-01 3.25513267e-01 2.77874290e-02 2.04676171e+00
  1.05167887e+00 1.79092024e-01 3.69804452e-31 4.78585858e-31
  5.11721617e-31 3.06472655e-31 7.97329934e-01 6.62729053e-01
  3.81715265e-31 4.36027749e-31 2.59437437e-31 1.38955111e-31
  3.24178092e+00 2.39966747e+00 0.00000000e+00 9.28528190e-32
  9.52721526e-32 7.27146290e-32 4.37376461e-32 7.77292345e-32]]","[[-1.11251113e+00 -1.02105289e+00  3.59276490e-01 -2.38159180e+00
  -1.73029142e+00  7.36160834e-01  2.24509522e-16 -8.14227653e-17
  -6.75160318e-17 -1.31344100e-17 -1.55735930e+00  1.23053901e+00
  -2.07427734e-16  1.22409560e-16  2.43484157e-16  6.95353995e-17
   2.82576424e+00 -2.42538301e+00  0.00000000e+00  3.87820137e-17
  -3.42714753e-16  9.60901844e-17  1.36169700e-16  1.14349393e-16]]",43
"[[4.48591909e-01 3.34179681e-01 2.96094687e-02 2.08373311e+00
  1.07224148e+00 1.83245268e-01 3.71101051e-31 4.82473542e-31
  5.08088074e-31 3.11533420e-31 8.15967012e-01 6.68895430e-01
  4.12768249e-31 4.31838979e-31 2.58559718e-31 1.39910552e-31
  3.28199143e+00 2.42901906e+00 0.00000000e+00 9.19242909e-32
  9.82927324e-32 9.41962971e-32 4.35265531e-32 7.69519422e-32]]","[[-1.11381120e+00 -1.02813344e+00  3.69173660e-01 -2.38309701e+00
  -1.73355577e+00  7.39643157e-01  2.72731364e-16 -1.66412343e-16
  -9.92829171e-17 -1.01962474e-16 -1.56475025e+00  1.22059420e+00
   5.05119050e-20  9.70725281e-17  1.77703206e-16  1.41567475e-17
   2.81268424e+00 -2.41381713e+00  0.00000000e+00  3.49038123e-17
  -2.45409149e-16  2.35507386e-16  1.37595450e-16  1.02914454e-16]]",44
"[[4.56769063e-01 3.42888760e-01 3.15024020e-02 2.12026015e+00
  1.09264438e+00 1.87400658e-01 3.68392220e-31 4.78749517e-31
  5.15476365e-31 3.12919865e-31 8.34600775e-01 6.74724972e-01
  4.76216762e-31 4.34455012e-31 2.82619369e-31 1.43305276e-31
  3.32085711e+00 2.45737601e+00 0.00000000e+00 1.00003351e-31
  9.77848958e-32 9.32543341e-32 4.54176772e-32 7.61824228e-32]]","[[-1.11496041e+00 -1.03509658e+00  3.79043343e-01 -2.38429591e+00
  -1.73662389e+00  7.43059994e-01  2.77115449e-16 -1.82948071e-16
  -2.01020070e-16 -2.46709236e-17 -1.57196222e+00  1.21042087e+00
  -2.59908757e-16  1.70638460e-16 -3.30083873e-18 -5.64964119e-17
   2.79915746e+00 -2.40188508e+00  0.00000000e+00  1.26272815e-16
  -1.99071658e-16  2.11956648e-16  7.56032432e-17  9.26230082e-17]]",45
"[[4.64858924e-01 3.51639840e-01 3.34669673e-02 2.15634498e+00
  1.11288875e+00 1.91558361e-01 3.71491182e-31 4.82967614e-31
  5.11514207e-31 3.10859766e-31 8.53230236e-01 6.80223263e-01
  4.74835604e-31 4.50803160e-31 2.91586413e-31 1.42600525e-31
  3.35839455e+00 2.48475187e+00 0.00000000e+00 9.90033172e-32
  9.79255500e-32 9.25840475e-32 4.50777305e-32 7.54205985e-32]]","[[-1.11597015e+00 -1.04194981e+00  3.88884053e-01 -2.38521424e+00
  -1.73951408e+00  7.46418073e-01  1.67045637e-16 -6.97554675e-17
  -1.46383946e-16  1.04932615e-17 -1.57900810e+00  1.20003835e+00
  -2.92064328e-16  2.97424179e-16  1.05625919e-16 -7.78338432e-17
   2.78522295e+00 -2.38962115e+00  0.00000000e+00  1.13645534e-16
  -1.45720462e-16  2.06955326e-16  7.87307699e-17  8.33607074e-17]]",46
"[[4.72861533e-01 3.60432240e-01 3.55038683e-02 2.19198971e+00
  1.13297574e+00 1.95718540e-01 3.73438084e-31 5.14788949e-31
  5.08754551e-31 3.24501558e-31 8.71854372e-01 6.85395882e-01
  4.70636670e-31 5.00235784e-31 2.88678088e-31 1.64400852e-31
  3.39462034e+00 2.51116009e+00 0.00000000e+00 9.80132840e-32
  9.69547817e-32 9.16582071e-32 4.46270285e-32 7.85163135e-32]]","[[-1.11685068e+00 -1.04869985e+00  3.98694423e-01 -2.38587513e+00
  -1.74224284e+00  7.49723445e-01  2.25586100e-16  1.28664619e-16
  -8.32122048e-17 -1.19979361e-16 -1.58589940e+00  1.18946418e+00
  -2.39418146e-16  3.54304825e-17  9.23175975e-17  8.23514190e-17
   2.77091597e+00 -2.37705635e+00  0.00000000e+00  1.02280980e-16
  -1.34061688e-16  1.86259794e-16  7.11321134e-17  1.29769058e-17]]",47
"[[4.80776929e-01 3.69265268e-01 3.76137739e-02 2.22719645e+00
  1.15290652e+00 1.99881359e-01 3.69979613e-31 5.10486680e-31
  5.03669656e-31 3.22439394e-31 8.90472129e-01 6.90248399e-01
  5.02290002e-31 5.01573264e-31 2.90324874e-31 1.67162653e-31
  3.42955101e+00 2.53661411e+00 0.00000000e+00 9.91586821e-32
  9.59852338e-32 9.08000624e-32 4.47287380e-32 8.01943957e-32]]","[[-1.11761120e+00 -1.05535274e+00  4.08473186e-01 -2.38629941e+00
  -1.74482506e+00  7.52981556e-01  1.86416981e-16  1.44877701e-16
  -7.32629092e-17 -7.35888155e-17 -1.59264639e+00  1.17871423e+00
  -4.06158526e-16 -4.77356625e-17  1.57540709e-17  7.74000719e-18
   2.75626842e+00 -2.36421873e+00  0.00000000e+00  4.59494014e-17
  -1.20655519e-16  1.59989375e-16  4.06099356e-17 -3.79518772e-17]]",48
"[[4.88605145e-01 3.78138217e-01 3.97973188e-02 2.26196729e+00
  1.17268225e+00 2.04046978e-01 3.67228910e-31 5.05516953e-31
  5.01055813e-31 3.25155570e-31 9.09082422e-01 6.94786373e-01
  5.05293816e-31 4.96627713e-31 2.88027691e-31 1.66569757e-31
  3.46320307e+00 2.56112732e+00 0.00000000e+00 1.10999516e-31
  9.50253815e-32 9.76461398e-32 4.42851785e-32 9.28150232e-32]]","[[-1.11825998e+00 -1.06191386e+00  4.18219173e-01 -2.38650583e+00
  -1.74727416e+00  7.56197300e-01  1.98582649e-16  1.42014895e-16
  -1.15159115e-16 -1.43305024e-16 -1.59925825e+00  1.16780289e+00
  -4.55134604e-16 -5.13395216e-17 -1.04397474e-17 -2.58780319e-17
   2.74130913e+00 -2.35113370e+00  0.00000000e+00 -7.19258119e-17
  -1.08589967e-16  5.59331946e-17  3.46181639e-17 -1.50012512e-16]]",49
"[[4.96346213e-01 3.87050366e-01 4.20551034e-02 2.29630430e+00
  1.19230408e+00 2.08215556e-01 4.07102019e-31 5.01937525e-31
  5.05012913e-31 3.23653038e-31 9.27684138e-01 6.99015358e-01
  5.07742499e-31 5.04175679e-31 3.18194312e-31 1.79667205e-31
  3.49559299e+00 2.58471304e+00 0.00000000e+00 1.09889520e-31
  1.26352268e-31 9.88951750e-32 4.38423267e-32 9.18868730e-32]]","[[-1.11880444e+00 -1.06838804e+00  4.27931301e-01 -2.38651124e+00
  -1.74960225e+00  7.59375084e-01 -2.99509570e-17  8.93980194e-17
  -8.94548619e-18 -8.71531963e-17 -1.60574319e+00  1.15674321e+00
  -3.23009247e-16  6.56615083e-17 -1.91183829e-16 -1.44793912e-16
   2.72606418e+00 -2.33782428e+00  0.00000000e+00 -6.47332307e-17
   8.19274283e-17  3.16470624e-18  3.11563475e-17 -1.35011260e-16]]",50
"[[5.04000162e-01 3.96000982e-01 4.43876947e-02 2.33020954e+00
  1.21177318e+00 2.12387251e-01 4.52603959e-31 5.00872396e-31
  5.00106634e-31 3.31387360e-31 9.46276135e-01 7.02940891e-01
  5.02756174e-31 5.08704123e-31 3.20404495e-31 1.93436510e-31
  3.52673717e+00 2.60738455e+00 0.00000000e+00 1.08790625e-31
  1.25088745e-31 9.94905652e-32 4.55032453e-32 9.09680042e-32]]","[[-1.11925125e+00 -1.07477962e+00  4.37608566e-01 -2.38633084e+00
  -1.75182028e+00  7.62518868e-01 -2.49605721e-16  1.43341013e-16
   3.94282386e-18 -1.83179716e-16 -1.61210849e+00  1.14554706e+00
  -2.81163663e-16 -3.87320457e-17 -2.45496540e-16 -2.55078209e-16
   2.71055719e+00 -2.32431133e+00  0.00000000e+00 -5.82599076e-17
   7.37346855e-17 -3.69555575e-17  7.38592881e-17 -1.21510134e-16]]",51
"[[5.11567020e-01 4.04989318e-01 4.67956263e-02 2.36368506e+00
  1.23109068e+00 2.16562219e-01 4.52063407e-31 5.04266137e-31
  5.05837852e-31 3.37526977e-31 9.64857245e-01 7.06568504e-01
  5.24927071e-31 5.11256612e-31 3.33573559e-31 2.00681696e-31
  3.55665201e+00 2.62915508e+00 0.00000000e+00 1.07702719e-31
  1.34193774e-31 9.84956595e-32 4.51065763e-32 9.35110488e-32]]","[[-1.11960639e+00 -1.08109246e+00  4.47250036e-01 -2.38597829e+00
  -1.75393810e+00  7.65632215e-01 -2.87775865e-16  2.20671872e-16
  -1.00048196e-16 -6.76326816e-17 -1.61836069e+00  1.13422520e+00
  -4.17966847e-16 -1.22263249e-16 -3.48904337e-16 -1.33760416e-16
   2.69480954e+00 -2.31061377e+00  0.00000000e+00 -5.24339169e-17
   1.68125237e-16 -3.32600018e-17  5.88337617e-17 -5.05992317e-17]]",52
"[[5.19046813e-01 4.14014616e-01 4.92793984e-02 2.39673290e+00
  1.25025775e+00 2.20740614e-01 4.49597101e-31 5.26430339e-31
  5.15038506e-31 3.34343963e-31 9.83426274e-01 7.09903711e-01
  5.24357923e-31 5.07565296e-31 3.31508830e-31 2.08606093e-31
  3.58535385e+00 2.65003780e+00 0.00000000e+00 1.08500904e-31
  1.32851836e-31 9.78712646e-32 4.52294205e-32 9.33922812e-32]]","[[-1.11987527e+00 -1.08733002e+00  4.56854844e-01 -2.38546592e+00
  -1.75596462e+00  7.68718331e-01 -3.04322974e-16  3.63549716e-16
   2.93678136e-17 -7.47350556e-17 -1.62450557e+00  1.12278745e+00
  -4.44581590e-16 -7.23374504e-17 -3.49665080e-16 -2.07288970e-17
   2.67884063e+00 -2.29674878e+00  0.00000000e+00 -3.88680247e-18
   1.51312714e-16 -1.09455405e-17  7.69068040e-17 -7.41110245e-17]]",53
"[[5.26439568e-01 4.23076107e-01 5.18394792e-02 2.42935507e+00
  1.26927553e+00 2.24922588e-01 4.86819012e-31 5.24209004e-31
  5.09932359e-31 3.31199495e-31 1.00198201e+00 7.12952016e-01
  5.19482755e-31 5.14679411e-31 3.37083522e-31 2.21990757e-31
  3.61285898e+00 2.67004583e+00 0.00000000e+00 1.07415895e-31
  1.31963303e-31 9.68925519e-32 4.82619412e-32 9.89772785e-32]]","[[-1.12006271e+00 -1.09349539e+00  4.66422185e-01 -2.38480481e+00
  -1.75790790e+00  7.71780097e-01 -4.78140236e-16  3.82357857e-16
   1.97798299e-17 -5.31558428e-17 -1.63054832e+00  1.11124272e+00
  -3.80929414e-16 -1.75510989e-16 -2.20412938e-16  1.05725363e-16
   2.66266804e+00 -2.28273198e+00  0.00000000e+00 -3.49812223e-18
   1.15205606e-16 -9.85098641e-18  1.01838032e-17 -1.47439752e-16]]",54
"[[5.33745311e-01 4.32173007e-01 5.44763041e-02 2.46155361e+00
  1.28814517e+00 2.29108293e-01 4.85902241e-31 5.19320964e-31
  5.08790063e-31 3.34940769e-31 1.02052320e+00 7.15718907e-01
  5.14310041e-31 5.12736908e-31 3.42467586e-31 2.20550916e-31
  3.63918364e+00 2.68919222e+00 0.00000000e+00 1.06477622e-31
  1.30647703e-31 9.89201454e-32 4.77957431e-32 9.88386003e-32]]","[[-1.12017307e+00 -1.09959134e+00  4.75951309e-01 -2.38400498e+00
  -1.75977518e+00  7.74820108e-01 -3.67465900e-16  3.62938280e-16
   8.07067533e-17 -1.31824005e-16 -1.63649353e+00  1.09959915e+00
  -3.47538994e-16 -2.14566346e-16 -1.04804026e-16  6.72231629e-17
   2.64630774e+00 -2.26857756e+00  0.00000000e+00 -1.48052976e-17
   1.01676826e-16  4.58745814e-17  5.11310139e-18 -1.61869302e-16]]",55
"[[5.40964069e-01 4.41304524e-01 5.71902768e-02 2.49333054e+00
  1.30686780e+00 2.33297878e-01 4.92686094e-31 5.24282801e-31
  5.04772367e-31 3.41820315e-31 1.03904860e+00 7.18209856e-01
  5.16539069e-31 5.07629839e-31 3.50961671e-31 2.28803491e-31
  3.66434406e+00 2.70748998e+00 0.00000000e+00 1.05412845e-31
  1.30828500e-31 1.01567461e-31 4.73177856e-32 9.84009885e-32]]","[[-1.12021026e+00 -1.10562034e+00  4.85441516e-01 -2.38307545e+00
  -1.76157306e+00  7.77840694e-01 -4.38621466e-16  4.27416704e-16
   1.05350068e-16 -2.19779894e-16 -1.64234530e+00  1.08786418e+00
  -3.98646195e-16 -1.88604195e-16  1.48494539e-17 -4.17639282e-17
   2.62977423e+00 -2.25429844e+00  0.00000000e+00 -1.33247679e-17
   1.30074332e-16  1.01590660e-16  4.60179125e-18 -1.69150950e-16]]",56
"[[5.48095872e-01 4.50469854e-01 5.99817696e-02 2.52468785e+00
  1.32544458e+00 2.37491492e-01 4.89279392e-31 5.33709120e-31
  5.09622654e-31 3.38842716e-31 1.05755691e+00 7.20430322e-01
  5.11382635e-31 5.05187154e-31 3.62124248e-31 2.26908482e-31
  3.68835638e+00 2.72495204e+00 0.00000000e+00 1.04520816e-31
  1.29790059e-31 1.12838695e-31 5.00208099e-32 9.74169786e-32]]","[[-1.12017782e+00 -1.11158459e+00  4.94892153e-01 -2.38202435e+00
  -1.76330745e+00  7.80843956e-01 -4.33748544e-16  5.05791288e-16
   1.94303806e-16 -1.76811345e-16 -1.64810725e+00  1.07604458e+00
  -3.55788823e-16 -2.21062522e-16 -1.07764323e-16 -5.74124074e-17
   2.61308071e+00 -2.23990641e+00  0.00000000e+00  7.39508045e-19
   1.00639963e-16  2.02277924e-16 -5.22161921e-17 -1.52235855e-16]]",57
"[[5.55140748e-01 4.59668182e-01 6.28511236e-02 2.55562757e+00
  1.34387663e+00 2.41689282e-01 4.87318577e-31 5.28746263e-31
  5.13114039e-31 3.39403135e-31 1.07604685e+00 7.22385744e-01
  5.30562070e-31 5.01523940e-31 3.65234972e-31 2.30542547e-31
  3.71123671e+00 2.74159127e+00 0.00000000e+00 1.04157846e-31
  1.34951261e-31 1.14262685e-31 4.99431162e-32 9.64428088e-32]]","[[-1.12007892e+00 -1.11748606e+00  5.04302612e-01 -2.38085904e+00
  -1.76498372e+00  7.83831781e-01 -3.36225945e-16  4.35867045e-16
   2.67542791e-16 -2.21970059e-16 -1.65378262e+00  1.06414658e+00
  -4.76072899e-16 -2.36220967e-16 -1.49393322e-17  2.51607938e-17
   2.59623919e+00 -2.22541220e+00  0.00000000e+00 -2.54541481e-17
   1.70944511e-16  2.32571188e-16 -2.64394180e-17 -1.37012270e-16]]",58
"[[5.62098733e-01 4.68898683e-01 6.57986491e-02 2.58615170e+00
  1.36216510e+00 2.45891394e-01 4.97164068e-31 5.38963719e-31
  5.08062013e-31 3.37382390e-31 1.09451710e+00 7.24081545e-01
  5.25381443e-31 4.98404400e-31 3.91413157e-31 2.36875246e-31
  3.73300111e+00 2.75742050e+00 0.00000000e+00 1.03116268e-31
  1.33708069e-31 1.13436308e-31 4.94436850e-32 9.54783807e-32]]","[[-1.11991642e+00 -1.12332650e+00  5.13672324e-01 -2.37958616e+00
  -1.76660674e+00  7.86805868e-01 -4.23923904e-16  5.16799092e-16
   2.49683156e-16 -1.62715173e-16 -1.65937428e+00  1.05217586e+00
  -4.17285578e-16 -2.56138500e-16  1.59269784e-16 -7.02967967e-17
   2.57926062e+00 -2.21082564e+00  0.00000000e+00 -2.29087333e-17
   1.64161246e-16  1.91530645e-16 -2.37954762e-17 -1.23311043e-16]]",59
"[[5.68969861e-01 4.78160524e-01 6.88246262e-02 2.61626226e+00
  1.38031110e+00 2.50097973e-01 4.95898391e-31 5.36370478e-31
  5.36673244e-31 3.40769747e-31 1.11296632e+00 7.25523127e-01
  5.42511617e-31 4.93428420e-31 3.87691033e-31 2.45375557e-31
  3.75366559e+00 2.77245246e+00 0.00000000e+00 1.02085105e-31
  1.33762545e-31 1.14238839e-31 4.89836123e-32 9.45235969e-32]]","[[-1.11969291e+00 -1.12910747e+00  5.23000755e-01 -2.37821171e+00
  -1.76818089e+00  7.89767748e-01 -4.42408147e-16  4.12238223e-16
   4.11614380e-17 -2.28670056e-16 -1.66488477e+00  1.04013766e+00
  -2.25944224e-16 -2.33364308e-16  1.57199507e-16 -1.67521918e-16
   2.56215501e+00 -2.19615570e+00  0.00000000e+00 -2.06178600e-17
   1.85048697e-16  1.28367420e-16 -2.72780230e-17 -1.10979939e-16]]",60
