v,m,t
"[[1.92649712e+00 2.23403697e+00 7.22197774e-01 2.92592998e+01
  1.40494358e-30 9.50399732e-31 2.02969300e-05 9.47882309e-02
  8.32455833e-31 7.50082607e-31 7.16901813e-01 2.60779791e+01
  3.93582772e-31 1.50155727e-31 3.36614194e-31 1.62988757e-31]]","[[-2.30405168e+00 -2.47032455e+00 -1.34380523e+00 -8.50105426e+00
   2.13450839e-16  2.15825631e-16 -5.41431405e-05 -1.71669264e-01
  -3.76727374e-16 -6.52526839e-17  1.44043642e+00  8.25012174e+00
   9.17700836e-17  3.40342212e-17 -2.67979490e-17  1.19132871e-16]]",45
"[[1.96231352e+00 2.27477898e+00 7.32451758e-01 2.96498882e+01
  1.39184275e-30 9.43505043e-31 2.00983183e-05 9.38611427e-02
  8.86735121e-31 7.44857203e-31 7.32461922e-01 2.64907832e+01
  3.89646945e-31 1.48832511e-31 3.40361783e-31 1.61358869e-31]]","[[-2.30834073e+00 -2.47445416e+00 -1.34162138e+00 -8.47749668e+00
   1.61306302e-16  2.45324454e-16  1.72830256e-05 -1.49942282e-01
  -5.89262243e-16 -1.10260292e-17  1.44715460e+00  8.24583112e+00
   8.25930753e-17  4.39852354e-17  6.02247825e-17  1.07219584e-16]]",46
"[[1.99790721e+00 2.31527681e+00 7.42545523e-01 3.00313215e+01
  1.37957360e-30 9.86757830e-31 1.99089788e-05 9.29706973e-02
  9.04971992e-31 7.37408632e-31 7.48090618e-01 2.68975047e+01
  3.91868127e-31 1.48146963e-31 3.36958166e-31 1.61721162e-31]]","[[-2.31248924e+00 -2.47849555e+00 -1.33943759e+00 -8.45311340e+00
   1.04564359e-16 -8.74630405e-18  1.23460798e-04 -1.28007875e-01
  -6.94969620e-16 -9.95008465e-18  1.45394265e+00  8.24077800e+00
  -3.88165051e-18  1.12533880e-17  5.42023042e-17  1.40948514e-16]]",47
"[[2.03328501e+00 2.35554324e+00 7.52486530e-01 3.04037251e+01
  1.36762996e-30 9.92665819e-31 1.97334895e-05 9.21281140e-02
  9.02610171e-31 7.44874177e-31 7.63797021e-01 2.72982101e+01
  3.87949446e-31 1.62140954e-31 3.33616216e-31 1.60103950e-31]]","[[-2.31652073e+00 -2.48247768e+00 -1.33727570e+00 -8.42799522e+00
   1.37143907e-16  1.17729151e-16  2.64739254e-04 -1.05873082e-01
  -7.07252234e-16 -1.30773102e-16  1.46082218e+00  8.23504025e+00
  -3.49348546e-18 -1.14272356e-16  4.35254801e-17  1.26853662e-16]]",48
"[[2.06845401e+00 2.39559141e+00 7.62282397e-01 3.07672233e+01
  1.35526007e-30 9.86043887e-31 1.95774273e-05 9.13447041e-02
  8.99401112e-31 7.40269756e-31 7.79590750e-01 2.76929651e+01
  3.88259285e-31 1.61787045e-31 3.30280054e-31 1.58502911e-31]]","[[-2.32045698e+00 -2.48642747e+00 -1.33515638e+00 -8.40222409e+00
   1.59573814e-16  1.63442988e-16  4.41422076e-04 -8.35439144e-02
  -5.60257472e-16 -1.71027965e-16  1.46781413e+00  8.22868800e+00
  -6.78691980e-17 -1.38447100e-16  3.91729321e-17  1.14168296e-16]]",49
"[[2.10342157e+00 2.43543483e+00 7.71940904e-01 3.11219391e+01
  1.34457258e-30 1.00646452e-30 1.94474396e-05 9.06318777e-02
  9.04104757e-31 7.67374385e-31 7.95481946e-01 2.80818348e+01
  3.99998903e-31 1.60169175e-31 3.26977253e-31 1.85370374e-31]]","[[-2.32431825e+00 -2.49037002e+00 -1.33309922e+00 -8.37587398e+00
   9.00897300e-17 -2.69158884e-17  6.53768736e-04 -6.10254625e-02
  -3.87194737e-16  3.18363076e-17  1.47493887e+00  8.22178449e+00
   6.39065646e-17 -1.24602390e-16  3.52556389e-17 -6.59271998e-17]]",50
"[[2.13819529e+00 2.47508731e+00 7.81469989e-01 3.14679949e+01
  1.33114300e-30 9.96862320e-31 1.93513123e-05 9.00011492e-02
  8.96997768e-31 8.02695643e-31 8.11481287e-01 2.84648840e+01
  4.59774085e-31 1.62399403e-31 3.23707480e-31 2.01865874e-31]]","[[-2.32812345e+00 -2.49432873e+00 -1.33112282e+00 -8.34901164e+00
   7.70626980e-17 -4.57287949e-17  9.01995289e-04 -3.83220026e-02
  -3.04497338e-16  2.36005039e-16  1.48221630e+00  8.21438672e+00
  -1.95021557e-16 -1.74044651e-16  3.17300750e-17 -1.94793711e-16]]",51
"[[2.17278306e+00 2.51456301e+00 7.90877738e-01 3.18055114e+01
  1.35234616e-30 1.06641851e-30 1.92980337e-05 8.94641435e-02
  9.15269041e-31 7.94982944e-31 8.27600007e-01 2.88421769e+01
  4.55894742e-31 1.60775409e-31 3.20589914e-31 1.99847215e-31]]","[[-2.33189033e+00 -2.49832548e+00 -1.32924487e+00 -8.32169731e+00
   2.55137460e-16 -3.23157362e-16  1.18627483e-03 -1.54370935e-02
  -4.39096842e-16  1.94677214e-16  1.48966590e+00  8.20654606e+00
  -2.02322339e-16 -1.56640185e-16  1.76250928e-17 -1.75314340e-16]]",52
"[[2.20719308e+00 2.55387639e+00 8.00172385e-01 3.21346085e+01
  1.35633001e-30 1.11320346e-30 1.92978537e-05 8.90326001e-02
  9.14805676e-31 7.88711863e-31 8.43849900e-01 2.92137772e+01
  4.62325289e-31 1.64205593e-31 3.17384015e-31 1.97848743e-31]]","[[-2.33563556e+00 -2.50238071e+00 -1.32748221e+00 -8.29398529e+00
   3.61938906e-16 -5.30527123e-16  1.50673772e-03  7.62632977e-03
  -4.88403708e-16  1.34236962e-16  1.49730676e+00  8.19830889e+00
  -7.72593138e-17 -2.11954604e-16  1.58625835e-17 -1.57782906e-16]]",53
"[[2.24143381e+00 2.59304217e+00 8.09362298e-01 3.24554047e+01
  1.35138154e-30 1.19180453e-30 1.93623378e-05 8.87183783e-02
  9.05709591e-31 8.07529569e-31 8.60243331e-01 2.95797482e+01
  4.57702036e-31 1.67063328e-31 3.22437481e-31 1.95870256e-31]]","[[-2.33937490e+00 -2.50651352e+00 -1.32585087e+00 -8.26592454e+00
   4.18561118e-16 -7.77029255e-16  1.86347166e-03  3.08658675e-02
  -4.32354128e-16 -4.26028419e-17  1.50515759e+00  8.18971702e+00
  -6.95333825e-17 -2.57839626e-16 -7.64281754e-17 -1.42004615e-16]]",54
"[[2.27551405e+00 2.63207533e+00 8.18455969e-01 3.27680170e+01
  1.41259056e-30 1.18353307e-30 1.95044156e-05 8.85334598e-02
  9.14866973e-31 8.00003547e-31 8.76793234e-01 2.99401526e+01
  4.53125016e-31 1.65392695e-31 3.32270213e-31 1.99794766e-31]]","[[-2.34312329e+00 -2.51074172e+00 -1.32436610e+00 -8.23755912e+00
   6.50059799e-16 -7.59713234e-16  2.25652179e-03  5.42795692e-02
  -5.24079735e-16 -1.49059534e-17  1.51323671e+00  8.18080822e+00
  -6.25800442e-17 -2.32055664e-16 -1.83053056e-16 -5.11020463e-17]]",55
"[[2.30944287e+00 2.67099108e+00 8.27462000e-01 3.30725614e+01
  1.40302273e-30 1.17440100e-30 1.97384243e-05 8.84899513e-02
  9.18018229e-31 8.21273480e-31 8.93513101e-01 3.02950527e+01
  4.48593766e-31 1.64662929e-31 3.46458606e-31 1.97796819e-31]]","[[-2.34689490e+00 -2.51508192e+00 -1.32304238e+00 -8.20892869e+00
   6.52567345e-16 -7.35734856e-16  2.68589088e-03  7.78658517e-02
  -3.60766729e-16  1.57669323e-16  1.52156203e+00  8.17161654e+00
  -5.63220398e-17 -1.78450080e-16 -2.97077245e-16 -4.59918417e-17]]",56
"[[2.34322966e+00 2.70980479e+00 8.36389086e-01 3.33691521e+01
  1.41713276e-30 1.24416740e-30 2.00801457e-05 8.86000853e-02
  9.59097133e-31 8.71945271e-31 9.10416973e-01 3.06445103e+01
  4.44107828e-31 1.65434412e-31 3.42994020e-31 2.14382009e-31]]","[[-2.35070325e+00 -2.51954954e+00 -1.32189342e+00 -8.18006884e+00
   4.19560025e-16 -3.76661097e-16  3.15153988e-03  1.01623419e-01
  -1.00504672e-16  3.84563731e-16  1.53015097e+00  8.16217275e+00
  -5.06898358e-17 -2.09779377e-16 -2.67369520e-16 -1.77639340e-16]]",57
"[[2.37688410e+00 2.74853195e+00 8.45245997e-01 3.36579018e+01
  1.40296476e-30 1.23198731e-30 2.05468381e-05 8.88762199e-02
  1.05812270e-30 9.17452042e-31 9.27519408e-01 3.09885867e+01
  4.46489689e-31 1.63780068e-31 3.39564080e-31 2.12238189e-31]]","[[-2.35456123e+00 -2.52415884e+00 -1.32093213e+00 -8.15101145e+00
   3.75780534e-16 -3.22821501e-16  3.65338886e-03  1.25551184e-01
  -4.20024434e-16  1.13242110e-16  1.53902042e+00  8.15250461e+00
  -1.28221939e-16 -1.88801439e-16 -2.40632568e-16 -1.59875406e-16]]",58
"[[2.41041613e+00 2.78718816e+00 8.54041553e-01 3.39389219e+01
  1.39067378e-30 1.23661832e-30 2.11572638e-05 8.93308364e-02
  1.05063059e-30 9.21333388e-31 9.44835454e-01 3.13273426e+01
  4.42024792e-31 1.63218342e-31 3.43531624e-31 2.10116599e-31]]","[[-2.35848111e+00 -2.52892291e+00 -1.32017062e+00 -8.12178503e+00
   2.96505140e-16 -4.20734909e-16  4.19131857e-03  1.49648197e-01
  -4.33601842e-16  2.16180166e-16  1.54818658e+00  8.14263715e+00
  -1.15399745e-16 -1.37117721e-16 -1.30760308e-16 -1.44777693e-16]]",59
"[[2.44383598e+00 2.82578902e+00 8.62784602e-01 3.42123218e+01
  1.38909818e-30 1.23414740e-30 2.19317124e-05 8.99765362e-02
  1.04068297e-30 9.35107360e-31 9.62380600e-01 3.16608382e+01
  4.37604544e-31 1.61586158e-31 3.40501467e-31 2.08015433e-31]]","[[-2.36247463e+00 -2.53385370e+00 -1.31962015e+00 -8.09241499e+00
   1.55808976e-16 -2.79186487e-16  4.76517271e-03  1.73913571e-01
  -4.13878266e-16  3.46177804e-16  1.55766491e+00  8.13259295e+00
  -1.03859771e-16 -1.23405949e-16 -1.37812848e-16 -1.30299924e-16]]",60
"[[2.47715409e+00 2.86435012e+00 8.71483997e-01 3.44782092e+01
  1.38446722e-30 1.22439978e-30 2.28920202e-05 9.08260347e-02
  1.03258903e-30 9.27880889e-31 9.80170726e-01 3.19891330e+01
  4.33228499e-31 1.60233963e-31 3.37108740e-31 2.05935278e-31]]","[[-2.36655293e+00 -2.53896201e+00 -1.31929111e+00 -8.06292386e+00
   4.39991023e-17 -2.00337911e-16  5.37476085e-03  1.98346417e-01
  -3.24397952e-16  2.65466611e-16  1.56746995e+00  8.12239230e+00
  -9.34737937e-17 -9.48275455e-17 -1.20526180e-16 -1.17269932e-16]]",61
"[[2.51038113e+00 2.90288693e+00 8.80148558e-01 3.47366901e+01
  1.37073556e-30 1.22279131e-30 2.40615891e-05 9.18921549e-02
  1.08220787e-30 9.46058210e-31 9.98222040e-01 3.23122859e+01
  4.83766050e-31 1.59875921e-31 3.36702699e-31 2.28623280e-31]]","[[-2.37072658e+00 -2.54425747e+00 -1.31919296e+00 -8.03333153e+00
   2.89680981e-17 -7.71754117e-17  6.01986207e-03  2.22945777e-01
  -5.36794278e-16  7.32210384e-17  1.57761520e+00  8.11205344e+00
  -3.18369526e-16 -1.20619388e-16 -1.62925802e-16  5.17699809e-17]]",62
"[[2.54352793e+00 2.94141480e+00 8.88787055e-01 3.49878685e+01
  1.35993332e-30 1.23627440e-30 2.54654033e-05 9.31878175e-02
  1.11287792e-30 9.65387218e-31 1.01655101e+00 3.26303550e+01
  4.79987192e-31 1.72903230e-31 3.64992323e-31 2.34660188e-31]]","[[-2.37500556e+00 -2.54974851e+00 -1.31933419e+00 -8.00365550e+00
  -2.78278184e-17 -2.29804383e-16  6.70022919e-03  2.47710568e-01
  -6.86811028e-16  2.35573889e-16  1.58811298e+00  8.10159272e+00
  -3.19071829e-16 -2.29495732e-16  3.12899399e-17  1.37824231e-16]]",63
"[[2.57660548e+00 2.97994884e+00 8.97408170e-01 3.52318467e+01
  1.36803669e-30 1.22491296e-30 2.71300464e-05 9.47260311e-02
  1.20893204e-30 9.68114656e-31 1.03517430e+00 3.29433976e+01
  5.01624002e-31 1.71265441e-31 3.63677724e-31 2.49744862e-31]]","[[-2.37939925e+00 -2.55544239e+00 -1.31972229e+00 -7.97391100e+00
  -1.72363420e-16 -2.38467253e-16  7.41559328e-03  2.72639529e-01
  -2.90741938e-16  1.00745165e-16  1.59897429e+00  8.09102471e+00
  -4.49758255e-16 -1.96994027e-16 -2.01642418e-17 -7.98574864e-18]]",64
"[[2.60962485e+00 3.01850388e+00 9.06020467e-01 3.54687246e+01
  1.38155655e-30 1.24082286e-30 2.90837194e-05 9.65198791e-02
  1.20173309e-30 9.58499411e-31 1.05410866e+00 3.32514703e+01
  5.22386775e-31 2.09772207e-31 3.82030085e-31 2.47247413e-31]]","[[-2.38391639e+00 -2.56134515e+00 -1.32036371e+00 -7.94411119e+00
   9.79782549e-18 -4.68139920e-17  8.16566843e-03  2.97731171e-01
  -3.31598937e-16  9.87886769e-17  1.61020871e+00  8.08036236e+00
  -5.65340872e-16  2.32531777e-17  1.30139534e-16 -7.18717378e-18]]",65
"[[2.64259719e+00 3.05709442e+00 9.14632367e-01 3.56986004e+01
  1.36834893e-30 1.24804789e-30 3.13562584e-05 9.85825066e-02
  1.19005966e-30 9.57998112e-31 1.07337091e+00 3.35546285e+01
  5.17162908e-31 2.13437587e-31 3.80689515e-31 2.49604119e-31]]","[[-2.38856506e+00 -2.56746162e+00 -1.32126380e+00 -7.91426734e+00
  -1.58384512e-17  9.79861294e-17  8.95015631e-03  3.22983741e-01
  -2.79894393e-16  1.84218226e-16  1.62182426e+00  8.06961711e+00
  -5.08806785e-16  9.68429563e-17  6.73286923e-17 -7.59607584e-17]]",66
"[[2.67553368e+00 3.09573455e+00 9.23252116e-01 3.59215703e+01
  1.40224868e-30 1.23611366e-30 3.39791544e-05 1.00927105e-01
  1.21832667e-30 9.48438584e-31 1.09297780e+00 3.38529269e+01
  5.14007385e-31 2.40225786e-31 3.76882619e-31 2.47108078e-31]]","[[-2.39335267e+00 -2.57379544e+00 -1.32242686e+00 -7.88438893e+00
   2.03881231e-16  6.48154453e-17  9.76875050e-03  3.48395186e-01
  -4.52323524e-16  1.61273859e-16  1.63382738e+00  8.05879901e+00
  -4.13025031e-16 -8.29077229e-17  6.05958231e-17 -6.83646825e-17]]",67
"[[2.70844546e+00 3.13443791e+00 9.31887758e-01 3.61377281e+01
  1.39095291e-30 1.23429108e-30 3.69855729e-05 1.03566895e-01
  1.21596459e-30 9.47387947e-31 1.11294599e+00 3.41464190e+01
  5.09355534e-31 2.37823528e-31 3.73918332e-31 2.51832574e-31]]","[[-2.39828594e+00 -2.58034902e+00 -1.32385602e+00 -7.85448385e+00
   1.31275149e-16 -4.43235248e-17  1.06211403e-02  3.73963132e-01
  -5.06193080e-16  5.33110267e-17  1.64622280e+00  8.04791682e+00
  -3.49626767e-16 -7.46169506e-17  8.29006382e-17  2.32985288e-17]]",68
"[[2.74134366e+00 3.17321760e+00 9.40547113e-01 3.63471659e+01
  1.44812871e-30 1.22197539e-30 4.04103732e-05 1.06515114e-01
  1.21408924e-30 9.42082064e-31 1.13329193e+00 3.44351573e+01
  5.04261979e-31 2.35445293e-31 3.70179149e-31 2.50224021e-31]]","[[-2.40337091e+00 -2.58712363e+00 -1.32555335e+00 -7.82455848e+00
   3.84765946e-16 -3.46734923e-17  1.15070140e-02  3.99684862e-01
  -5.56985314e-16 -1.65800945e-17  1.65901361e+00  8.03697808e+00
  -3.14664090e-16 -6.71552555e-17  7.46105744e-17  5.11311205e-17]]",69
"[[2.77423931e+00 3.21208621e+00 9.49237753e-01 3.65499733e+01
  1.43449061e-30 1.27288794e-30 4.42901286e-05 1.09784992e-01
  1.21602541e-30 9.63171568e-31 1.15403186e+00 3.47191932e+01
  4.99403260e-31 2.33090840e-31 3.66477357e-31 2.65730886e-31]]","[[-2.40861290e+00 -2.59411936e+00 -1.32751980e+00 -7.79461783e+00
   3.17251645e-16  2.20055287e-16  1.24260612e-02  4.25557314e-01
  -3.82639985e-16 -1.89594133e-16  1.67220118e+00  8.02598927e+00
  -2.69636673e-16 -6.04397300e-17  6.71495169e-17  1.80216017e-16]]",70
"[[2.80714334e+00 3.25105572e+00 9.57966981e-01 3.67462383e+01
  1.47833636e-30 1.30025559e-30 4.86631442e-05 1.13389740e-01
  1.20386538e-30 9.53624414e-31 1.17518169e+00 3.49985772e+01
  4.94409227e-31 2.43795705e-31 3.62812584e-31 2.63073577e-31]]","[[-2.41401655e+00 -2.60133518e+00 -1.32975525e+00 -7.76466567e+00
   5.26753881e-16 -2.19142398e-18  1.33779748e-02  4.51577072e-01
  -3.44847324e-16 -1.79830481e-16  1.68578525e+00  8.01495582e+00
  -2.42673005e-16 -1.68570069e-16  6.04345652e-17  1.62194415e-16]]",71
"[[2.84006655e+00 3.29013746e+00 9.66741818e-01 3.69360464e+01
  1.47333700e-30 1.30502845e-30 5.35694740e-05 1.17342529e-01
  1.19338000e-30 9.53029880e-31 1.19675702e+00 3.52733584e+01
  4.89465135e-31 2.42866498e-31 3.59184458e-31 2.61090157e-31]]","[[-2.41958584e+00 -2.60876903e+00 -1.33225853e+00 -7.73470466e+00
   5.72992594e-16  1.31352173e-16  1.43624523e-02  4.77740377e-01
  -3.49774102e-16 -2.56408049e-16  1.69976396e+00  8.00388226e+00
  -2.18405705e-16 -1.12870431e-16  5.43911087e-17  1.71417360e-16]]",72
"[[2.87301960e+00 3.32934212e+00 9.75568989e-01 3.71194815e+01
  1.47016666e-30 1.29240892e-30 5.90509360e-05 1.21656476e-01
  1.22791047e-30 9.46450435e-31 1.21877303e+00 3.55435850e+01
  4.98150761e-31 2.40483052e-31 3.58353468e-31 2.58479255e-31]]","[[-2.42532409e+00 -2.61641781e+00 -1.33502749e+00 -7.70473641e+00
   6.23224871e-16  9.74623478e-17  1.53791964e-02  5.04043137e-01
  -9.92409530e-17 -1.76445483e-16  1.71413393e+00  7.99277229e+00
  -8.00306870e-17 -1.08307919e-16  1.01495829e-16  1.54275624e-16]]",73
"[[2.90601298e+00 3.36867974e+00 9.84454915e-01 3.72966253e+01
  1.47636481e-30 1.31293061e-30 6.51511246e-05 1.26344623e-01
  1.24545700e-30 9.47559444e-31 1.24124450e+00 3.58093040e+01
  4.98991259e-31 2.38078222e-31 3.54769933e-31 2.55894462e-31]]","[[-2.43123397e+00 -2.62427750e+00 -1.33805904e+00 -7.67476162e+00
   7.05470069e-16  2.70597998e-16  1.64279151e-02  5.30480947e-01
  -2.62017842e-16 -2.61628527e-16  1.72889033e+00  7.98162886e+00
  -1.48329689e-16 -9.74771267e-17  9.13462460e-17  1.38848062e-16]]",74
"[[2.93905700e+00 3.40815964e+00 9.93405703e-01 3.74675575e+01
  1.48134965e-30 1.39037921e-30 7.19154209e-05 1.31419925e-01
  1.36372876e-30 9.66428665e-31 1.26418573e+00 3.60705615e+01
  4.94001347e-31 2.36060668e-31 3.56332013e-31 2.56358529e-31]]","[[-2.43731761e+00 -2.63234318e+00 -1.34134923e+00 -7.64478020e+00
   7.75452401e-16 -5.74234274e-17  1.75083217e-02  5.57049107e-01
   1.25744908e-16 -4.03824860e-16  1.74402704e+00  7.97045422e+00
  -1.33496720e-16 -6.86708412e-17  1.53694344e-16  6.99813412e-17]]",75
"[[2.97216177e+00 3.44779046e+00 1.00242715e+00 3.76323562e+01
  1.47076467e-30 1.44447927e-30 7.93909998e-05 1.36895231e-01
  1.35252039e-30 9.63101823e-31 1.28761058e+00 3.63274024e+01
  4.89364044e-31 2.33700062e-31 3.52768693e-31 2.59618797e-31]]","[[-2.44357653e+00 -2.64060917e+00 -1.34489328e+00 -7.61479132e+00
   7.62934195e-16 -3.12456578e-16  1.86201339e-02  5.83742651e-01
   1.62454455e-16 -4.43050442e-16  1.75953670e+00  7.95925006e+00
  -1.37545632e-16 -6.18037571e-17  1.38324909e-16 -1.33309719e-17]]",76
"[[3.00533722e+00 3.48758014e+00 1.01152472e+00 3.77910976e+01
  1.48167195e-30 1.47904443e-30 8.76268343e-05 1.42783272e-01
  1.33981848e-30 9.53712815e-31 1.31153240e+00 3.65798706e+01
  4.84470404e-31 2.37174127e-31 3.95593033e-31 2.64019573e-31]]","[[-2.45001176e+00 -2.64906905e+00 -1.34868571e+00 -7.58479354e+00
   5.26594149e-16 -5.02592838e-16  1.97630739e-02  6.10556376e-01
   1.74902140e-16 -4.14302072e-16  1.77541089e+00  7.94801750e+00
  -1.23791069e-16  2.06069637e-17  3.39787627e-16  7.16499771e-17]]",77
"[[3.03859309e+00 3.52753594e+00 1.02070358e+00 3.79438562e+01
  1.47144161e-30 1.46477387e-30 9.66736965e-05 1.49096647e-01
  1.33096310e-30 9.95549161e-31 1.33596405e+00 3.68280091e+01
  4.81255632e-31 2.34819774e-31 3.92297432e-31 2.84512695e-31]]","[[-2.45662385e+00 -2.65771580e+00 -1.35272039e+00 -7.55478489e+00
   4.06211890e-16 -4.75134397e-16  2.09368666e-02  6.37484871e-01
   2.24812236e-16 -5.99529038e-16  1.79164022e+00  7.93675724e+00
  -7.10395414e-17  2.27161949e-17  3.31505735e-16 -8.76114324e-17]]",78
"[[3.07193888e+00 3.56766443e+00 1.02996859e+00 3.80907049e+01
  1.50090829e-30 1.45111031e-30 1.06584155e-04 1.55847808e-01
  1.32698201e-30 9.96348114e-31 1.36091787e+00 3.70718601e+01
  4.76443075e-31 2.32471576e-31 3.88451306e-31 2.81667568e-31]]","[[-2.46341290e+00 -2.66654184e+00 -1.35699062e+00 -7.52476295e+00
   1.55397702e-16 -4.58992573e-16  2.21412393e-02  6.64522549e-01
   2.98915394e-16 -4.35872495e-16  1.80821445e+00  7.92546955e+00
  -6.39355873e-17  2.04445754e-17  2.89588820e-16 -7.88502892e-17]]",79
"[[3.10538393e+00 3.60797152e+00 1.03932430e+00 3.82317148e+01
  1.53742395e-30 1.47779529e-30 1.17412572e-04 1.63049052e-01
  1.35528369e-30 1.02122554e-30 1.38640571e+00 3.73114645e+01
  5.58120080e-31 2.30146860e-31 3.84566793e-31 3.12999974e-31]]","[[-2.47037861e+00 -2.67553911e+00 -1.36148924e+00 -7.49472491e+00
  -8.71326850e-17 -2.10125126e-16  2.33759207e-02  6.91663678e-01
   4.72914749e-16 -2.05628066e-16  1.82512265e+00  7.91415435e+00
  -3.51551272e-16  1.84001178e-17  2.60629938e-16  1.13829440e-16]]",80
"[[3.13893734e+00 3.64846245e+00 1.04877494e+00 3.83669560e+01
  1.52948662e-30 1.46627447e-30 1.29215089e-04 1.70712505e-01
  1.34218413e-30 1.01911244e-30 1.41243888e+00 3.75468628e+01
  5.59619639e-31 2.31101726e-31 3.80721125e-31 3.14400815e-31]]","[[-2.47752032e+00 -2.68469921e+00 -1.36620865e+00 -7.46466769e+00
   7.81812906e-18 -1.32041332e-16  2.46406393e-02  7.18902414e-01
   4.04332816e-16 -9.50699222e-17  1.84235330e+00  7.90281129e+00
  -2.32248889e-16  7.36244104e-17  2.34566944e-16  3.51349768e-17]]",81
"[[3.17260805e+00 3.68914184e+00 1.05832450e+00 3.84964968e+01
  1.54042870e-30 1.45376453e-30 1.42049620e-04 1.78850118e-01
  1.37497708e-30 1.00905492e-30 1.43902823e+00 3.77780943e+01
  5.54023443e-31 2.29626080e-31 3.76913914e-31 3.13792383e-31]]","[[-2.48483706e+00 -2.69401340e+00 -1.37114097e+00 -7.43458795e+00
   1.69014529e-16 -1.65235575e-16  2.59351233e-02  7.46232825e-01
   1.48923275e-16 -7.40042933e-17  1.85989442e+00  7.89143976e+00
  -2.09024001e-16  9.51647564e-17  2.11110249e-16 -1.87330223e-17]]",82
"[[3.20640476e+00 3.73001369e+00 1.06797664e+00 3.86204044e+01
  1.53348975e-30 1.45758395e-30 1.55975835e-04 1.87473653e-01
  1.36128570e-30 1.00577946e-30 1.46618407e+00 3.80051978e+01
  5.54461866e-31 2.27329819e-31 3.75919364e-31 3.27057013e-31]]","[[-2.49232755e+00 -2.70347274e+00 -1.37627801e+00 -7.40448218e+00
   2.44120361e-16 -2.84200266e-16  2.72590988e-02  7.73648927e-01
   1.26389806e-16  1.59497074e-17  1.87773363e+00  7.88003895e+00
  -2.65443378e-16  8.56482808e-17  1.37324855e-16 -1.44932175e-16]]",83
"[[3.24033601e+00 3.77108143e+00 1.07773479e+00 3.87387446e+01
  1.52532394e-30 1.44512235e-30 1.71055138e-04 1.96594676e-01
  1.50939615e-30 1.00435592e-30 1.49391624e+00 3.82282112e+01
  5.79477460e-31 2.25056521e-31 3.73454934e-31 3.28442791e-31]]","[[-2.49999030e+00 -2.71306810e+00 -1.38161146e+00 -7.37434676e+00
   3.04378786e-16 -2.09799389e-16  2.86122895e-02  8.01144704e-01
  -2.88397538e-16  1.07275407e-16  1.89585833e+00  7.86860787e+00
  -6.40842441e-17  7.70834527e-17  1.59575201e-16 -6.22015121e-17]]",84
"[[3.27441013e+00 3.81234791e+00 1.08760211e+00 3.88515823e+01
  1.52759979e-30 1.43839616e-30 1.87350647e-04 2.06224552e-01
  1.53727281e-30 9.95288350e-31 1.52223410e+00 3.84471716e+01
  6.09740728e-31 2.22805956e-31 3.69720385e-31 3.25158364e-31]]","[[-2.50782354e+00 -2.72279027e+00 -1.38713283e+00 -7.34417800e+00
   1.41543443e-16 -2.76711634e-16  2.99944154e-02  8.28714133e-01
  -4.66851343e-16  6.53070188e-17  1.91425572e+00  7.85714541e+00
   1.32213735e-16  6.93751074e-17  1.43617681e-16 -5.59813609e-17]]",85
"[[3.30863528e+00 3.85381542e+00 1.09758151e+00 3.89589810e+01
  1.55293043e-30 1.44631378e-30 2.04927168e-04 2.16374432e-01
  1.53287847e-30 9.85521687e-31 1.55114654e+00 3.86621157e+01
  6.03643321e-31 2.53279018e-31 3.75647012e-31 3.21906780e-31]]","[[-2.51582537e+00 -2.73263000e+00 -1.39283360e+00 -7.31397220e+00
  -7.41217753e-17 -9.97033531e-17  3.14051924e-02  8.56351209e-01
  -3.15388374e-16  7.24225800e-17  1.93291296e+00  7.84565035e+00
   1.18992361e-16 -1.18396917e-16  3.11547897e-17 -5.03832248e-17]]",86
"[[3.34301943e+00 3.89548576e+00 1.10767567e+00 3.90610034e+01
  1.54002293e-30 1.47257776e-30 2.23851166e-04 2.27055254e-01
  1.51826834e-30 1.00750839e-30 1.58066201e+00 3.88730794e+01
  6.13302678e-31 2.50746228e-31 3.73530806e-31 3.20225784e-31]]","[[-2.52399368e+00 -2.74257805e+00 -1.39870524e+00 -7.28372565e+00
  -1.55059764e-17 -2.91542628e-16  3.28443314e-02  8.84049959e-01
  -3.10657110e-16 -1.13262727e-16  1.95181716e+00  7.83412141e+00
   2.32375966e-16 -1.06557226e-16 -1.24608702e-17 -6.12664195e-18]]",87
"[[3.37757038e+00 3.93736023e+00 1.11788704e+00 3.91577114e+01
  1.52462339e-30 1.53031159e-30 2.44190731e-04 2.38277731e-01
  1.51770865e-30 9.98028025e-31 1.61078849e+00 3.90800979e+01
  6.07169651e-31 2.94074347e-31 4.02676388e-31 3.17023526e-31]]","[[-2.53232625e+00 -2.75262523e+00 -1.40473925e+00 -7.25343471e+00
  -1.47814234e-17 -5.31571595e-16  3.43115376e-02  9.11804463e-01
  -4.00516990e-16 -7.75496324e-17  1.97095553e+00  7.82255723e+00
   2.09138370e-16 -3.09993964e-16 -1.92545667e-16 -5.51397776e-18]]",88
