v,m,t 
"[[7.32051206e+01 2.61294601e+01 3.45864869e+01 1.62584861e+00
  2.11288218e+02 7.42047225e+01 6.38655680e+01 7.65008009e-01
  1.53310577e+01 1.65578226e+01 6.32909665e+00 1.74675566e+02
  8.85211321e+01 1.12529310e+02 6.49097876e+01 1.16255543e+01
  3.19419519e+02 2.53226563e+02 1.60225239e+02 1.81515292e+00
  6.80528025e+01 2.90879847e+01 3.15463467e+01 2.07589963e+01
  3.79090652e+01 8.91955919e+00 4.20671379e+00 4.39460316e+00
  5.63695180e+01 4.45093931e+01 1.59141858e+01 1.11230393e+02
  5.43715599e+01 1.31557587e+02 2.64015173e+01 1.37454098e+01
  6.08856696e+01 2.58444014e+00 3.70883172e+01 4.82886414e+01
  7.03984079e+01 1.60167395e+01 2.15021009e+02 1.18770697e+01
  2.81490884e+01 8.72205491e+01 2.95063721e+00 2.92214326e+00
  1.51628616e+02 1.84405481e+01 1.53526321e+02 3.84794661e+01
  4.81739150e+01 2.10744136e+00 6.39448386e+01 3.35469962e-01
  3.56641190e+02 1.47422388e-30 2.30858599e+00 5.83109331e+01
  1.02215571e-30 1.13518747e+02 1.87650568e+01 4.03136760e-31
  2.86374328e-31 3.45578493e-31]]","[[-1.31412825e+01  8.06960084e+00 -8.00003672e+00  2.09239820e+00
  -2.20295725e+01  1.14472587e+01 -1.28582689e+01 -1.76003234e+00
  -6.21556997e+00 -3.39393332e+00 -4.34608462e+00 -1.99140588e+01
   1.02333161e+01 -1.71497621e+01 -1.01547039e+01 -3.25364567e+00
  -2.43180296e+01 -2.10384107e+01 -2.00867407e+01 -2.86642828e+00
   1.24975348e+01  9.09766359e+00  6.47063106e+00  6.49858874e+00
  -6.70175417e+00 -4.65990207e+00  3.38464977e+00 -2.29006990e+00
  -9.90604254e+00  8.18765879e+00 -7.97959329e+00  1.38956430e+01
   9.35820905e+00 -1.65542811e+01 -7.60114498e+00 -5.94806634e+00
  -1.09174218e+01  3.06959296e+00 -1.04893795e+01 -9.31388112e+00
  -1.12271280e+01  5.63435314e+00 -2.19152980e+01  4.35977226e+00
   4.64780084e+00 -1.26926696e+01 -2.99554493e+00  1.08584137e-01
  -1.63537926e+01 -3.71862149e+00 -1.67346939e+01 -9.69623246e+00
  -1.04012946e+01 -2.31684073e+00 -1.51315542e+01 -1.07751137e+00
  -2.83735211e+01 -3.55328855e-17 -4.96541483e-01 -1.21130876e+01
  -3.00747672e-16  1.66719784e+01  5.44737355e+00 -2.23247133e-16
  -8.02887919e-17  5.80495952e-16]]",52
"[[7.41322623e+01 2.65061417e+01 3.47830263e+01 1.71172552e+00
  2.13924048e+02 7.44336308e+01 6.49455739e+01 8.02472713e-01
  1.55808663e+01 1.64237014e+01 6.47543494e+00 1.76677408e+02
  8.82922769e+01 1.14441233e+02 6.50195062e+01 1.15496934e+01
  3.21252263e+02 2.54262403e+02 1.62666957e+02 1.92345057e+00
  6.87684138e+01 2.97214343e+01 3.14999180e+01 2.09435133e+01
  3.78174265e+01 9.04611518e+00 4.28428526e+00 4.38089050e+00
  5.65995042e+01 4.45227067e+01 1.65822876e+01 1.11656653e+02
  5.44843881e+01 1.32718761e+02 2.66992430e+01 1.39876912e+01
  6.12930452e+01 2.66380564e+00 3.78994777e+01 4.85401062e+01
  7.07455484e+01 1.61106145e+01 2.17466473e+02 1.19159212e+01
  2.79419016e+01 8.77424233e+01 3.02312026e+00 2.89950640e+00
  1.52347868e+02 1.83246210e+01 1.54276544e+02 3.90223673e+01
  4.87242547e+01 2.13982000e+00 6.60605013e+01 3.45850210e-01
  3.60735285e+02 1.46224749e-30 2.31093506e+00 5.91734762e+01
  1.14886481e-30 1.15065894e+02 1.87813703e+01 4.13617617e-31
  2.83510584e-31 3.93138083e-31]]","[[-1.31152509e+01  8.06137485e+00 -7.93651409e+00  2.20274467e+00
  -2.20057694e+01  1.12879036e+01 -1.28834194e+01 -1.79643152e+00
  -6.22892963e+00 -3.23190130e+00 -4.36932903e+00 -1.98587823e+01
   1.00201426e+01 -1.71775470e+01 -1.00103343e+01 -3.12926531e+00
  -2.41283104e+01 -2.08235126e+01 -2.00890292e+01 -2.93538238e+00
   1.24293647e+01  9.14931777e+00  6.34225366e+00  6.47491431e+00
  -6.56772425e+00 -4.65840254e+00  3.39207293e+00 -2.23494038e+00
  -9.80632625e+00  8.04595088e+00 -8.09116333e+00  1.37464670e+01
   9.23266205e+00 -1.64726223e+01 -7.59052423e+00 -5.96948657e+00
  -1.08337631e+01  3.08699441e+00 -1.05276599e+01 -9.23943596e+00
  -1.11296588e+01  5.57494405e+00 -2.18675205e+01  4.32081165e+00
   4.45560848e+00 -1.26041142e+01 -3.01534827e+00  1.65803401e-02
  -1.62135851e+01 -3.60844319e+00 -1.65730068e+01 -9.68977890e+00
  -1.03770779e+01 -2.31635581e+00 -1.52782515e+01 -1.08695643e+00
  -2.83039310e+01  2.06117295e-17 -6.06370669e-01 -1.21041317e+01
   9.93685165e-17  1.66425641e+01  5.35425998e+00 -3.21389112e-16
  -7.22599127e-17  2.96580521e-16]]",53
"[[7.50386280e+01 2.68756151e+01 3.49685600e+01 1.80230439e+00
  2.16520149e+02 7.46234848e+01 6.60164035e+01 8.40541448e-01
  1.58298186e+01 1.62857006e+01 6.62174025e+00 1.78629972e+02
  8.80353425e+01 1.16335477e+02 6.51034145e+01 1.14698150e+01
  3.22987737e+02 2.55209210e+02 1.65072850e+02 2.03451319e+00
  6.94520828e+01 3.03569213e+01 3.14410591e+01 2.11244284e+01
  3.77145708e+01 9.17059997e+00 4.36099408e+00 4.36560174e+00
  5.68107777e+01 4.45159484e+01 1.72568442e+01 1.12042811e+02
  5.45760495e+01 1.33840443e+02 2.69936763e+01 1.42297430e+01
  6.16768163e+01 2.74195929e+00 3.87047832e+01 4.87771604e+01
  7.10693210e+01 1.61952063e+01 2.19864970e+02 1.19525392e+01
  2.77272863e+01 8.82400356e+01 3.09610176e+00 2.87823481e+00
  1.53022531e+02 1.82056392e+01 1.54968414e+02 3.95563610e+01
  4.92626238e+01 2.17191573e+00 6.81848938e+01 3.56287701e-01
  3.64738730e+02 1.45526844e-30 2.31673049e+00 6.00198416e+01
  1.14051077e-30 1.16580477e+02 1.87884662e+01 4.09787554e-31
  3.10096417e-31 3.89206703e-31]]","[[-1.30873489e+01  8.05181434e+00 -7.87318034e+00  2.31064108e+00
  -2.19812764e+01  1.11256485e+01 -1.29066739e+01 -1.83148225e+00
  -6.24224490e+00 -3.07068723e+00 -4.39180842e+00 -1.98014628e+01
   9.80932261e+00 -1.72029665e+01 -9.86609913e+00 -3.00506763e+00
  -2.39398885e+01 -2.06091633e+01 -2.00882505e+01 -3.00281107e+00
   1.23574761e+01  9.20015064e+00  6.21413132e+00  6.45220305e+00
  -6.43565989e+00 -4.65618491e+00  3.39862809e+00 -2.18032540e+00
  -9.70732200e+00  7.90352554e+00 -8.19876914e+00  1.35976770e+01
   9.10720865e+00 -1.63902466e+01 -7.58075528e+00 -5.99054167e+00
  -1.07487362e+01  3.10201045e+00 -1.05631495e+01 -9.16546604e+00
  -1.10321870e+01  5.51312891e+00 -2.18192636e+01  4.28341677e+00
   4.26461346e+00 -1.25163223e+01 -3.03508078e+00 -7.29609598e-02
  -1.60748396e+01 -3.50110307e+00 -1.64105761e+01 -9.68216326e+00
  -1.03520950e+01 -2.31600777e+00 -1.54192575e+01 -1.09614205e+00
  -2.82323055e+01  1.05977257e-16 -7.15747670e-01 -1.20929267e+01
   3.34440579e-17  1.66108643e+01  5.26031970e+00 -2.71754107e-16
  -2.36559251e-16  2.66922469e-16]]",54
"[[7.59241753e+01 2.72378309e+01 3.51433466e+01 1.89748177e+00
  2.19076796e+02 7.47751128e+01 6.70776024e+01 8.79165917e-01
  1.60779250e+01 1.61443944e+01 6.76797605e+00 1.80533429e+02
  8.77518664e+01 1.18211611e+02 6.51624264e+01 1.13863060e+01
  3.24628752e+02 2.56069563e+02 1.67442459e+02 2.14823524e+00
  7.01037920e+01 3.09942469e+01 3.13703172e+01 2.13019340e+01
  3.76011353e+01 9.29296687e+00 4.43679515e+00 4.34883784e+00
  5.70039484e+01 4.44898310e+01 1.79372136e+01 1.12390132e+02
  5.46472280e+01 1.34923267e+02 2.72850046e+01 1.44715087e+01
  6.20372843e+01 2.81879989e+00 3.95038668e+01 4.90001837e+01
  7.13702711e+01 1.62705697e+01 2.22217224e+02 1.19870896e+01
  2.75060826e+01 8.87140447e+01 3.16957745e+00 2.85835502e+00
  1.53654120e+02 1.80838950e+01 1.55603302e+02 4.00814276e+01
  4.97891002e+01 2.20375257e+00 7.03164698e+01 3.66781046e-01
  3.68652242e+02 1.47502378e-30 2.32612551e+00 6.08498773e+01
  1.13163753e-30 1.18062558e+02 1.87866049e+01 4.05705802e-31
  3.06995453e-31 4.75205903e-31]]","[[-1.30576502e+01  8.04097030e+00 -7.81006685e+00  2.41602968e+00
  -2.19561303e+01  1.09606398e+01 -1.29280137e+01 -1.86519777e+00
  -6.25551917e+00 -2.91042062e+00 -4.41355404e+00 -1.97421903e+01
   9.60096868e+00 -1.72260829e+01 -9.72213154e+00 -2.88116542e+00
  -2.37529095e+01 -2.03955274e+01 -2.00845035e+01 -3.06868182e+00
   1.22820000e+01  9.25013289e+00  6.08634622e+00  6.43048081e+00
  -6.30562107e+00 -4.65324654e+00  3.40432427e+00 -2.12628104e+00
  -9.60910252e+00  7.76050763e+00 -8.30243854e+00  1.34494164e+01
   8.98194242e+00 -1.63072516e+01 -7.57185605e+00 -6.01121581e+00
  -1.06624151e+01  3.11470288e+00 -1.05959312e+01 -9.09200598e+00
  -1.09347731e+01  5.44896640e+00 -2.17706221e+01  4.24760003e+00
   4.07494137e+00 -1.24293400e+01 -3.05473939e+00 -1.60018256e-01
  -1.59376667e+01 -3.39657825e+00 -1.62475483e+01 -9.67344171e+00
  -1.03263916e+01 -2.31582868e+00 -1.55546585e+01 -1.10508678e+00
  -2.81587837e+01 -8.98447112e-17 -8.24623244e-01 -1.20795580e+01
  -2.02180258e-17  1.65770106e+01  5.16559205e+00 -2.48594120e-16
  -2.12903326e-16  5.40048947e-16]]",55
"[[7.67888723e+01 2.75927430e+01 3.53076364e+01 1.99714249e+00
  2.21594234e+02 7.48893683e+01 6.81287148e+01 9.18297395e-01
  1.63251929e+01 1.60003334e+01 6.91410824e+00 1.82387951e+02
  8.74433312e+01 1.20069216e+02 6.51974412e+01 1.12995416e+01
  3.26178033e+02 2.56845979e+02 1.69775347e+02 2.26450679e+00
  7.07235663e+01 3.16332018e+01 3.12882263e+01 2.14762152e+01
  3.74777305e+01 9.41316952e+00 4.51164529e+00 4.33069612e+00
  5.71796073e+01 4.44450634e+01 1.86227600e+01 1.12699852e+02
  5.46985941e+01 1.35967856e+02 2.75734063e+01 1.47129299e+01
  6.23747579e+01 2.89423305e+00 4.02963773e+01 4.92095440e+01
  7.16489374e+01 1.63367759e+01 2.24523943e+02 1.20197298e+01
  2.72790974e+01 8.91650877e+01 3.24354074e+00 2.83988402e+00
  1.54244110e+02 1.79596615e+01 1.56182559e+02 4.05975514e+01
  5.03037641e+01 2.23535378e+00 7.24537077e+01 3.77329279e-01
  3.72476539e+02 1.46514038e-30 2.33926416e+00 6.16634456e+01
  1.17687864e-30 1.19512212e+02 1.87760474e+01 4.13586456e-31
  3.42913592e-31 4.92528319e-31]]","[[-1.30262238e+01  8.02888999e+00 -7.74719892e+00  2.51886181e+00
  -2.19303572e+01  1.07930190e+01 -1.29474198e+01 -1.89759153e+00
  -6.26875288e+00 -2.75122273e+00 -4.43459668e+00 -1.96810465e+01
   9.39518177e+00 -1.72469542e+01 -9.57855523e+00 -2.75766547e+00
  -2.35674972e+01 -2.01827509e+01 -2.00778805e+01 -3.13296577e+00
   1.22030660e+01  9.29923322e+00  5.95897278e+00  6.40976749e+00
  -6.17765879e+00 -4.64958445e+00  3.40917156e+00 -2.07285927e+00
  -9.51173059e+00  7.61701570e+00 -8.40220467e+00  1.33018138e+01
   8.85694831e+00 -1.62237245e+01 -7.56383779e+00 -6.03149291e+00
  -1.05748699e+01  3.12513499e+00 -1.06260853e+01 -9.01908410e+00
  -1.08374730e+01  5.38251706e+00 -2.17216790e+01  4.21336667e+00
   3.88670866e+00 -1.23432048e+01 -3.07431785e+00 -2.44577612e-01
  -1.58021628e+01 -3.29483926e+00 -1.60840567e+01 -9.66366638e+00
  -1.03000104e+01 -2.31584620e+00 -1.56845420e+01 -1.11380916e+00
  -2.80834929e+01 -1.10974976e-17 -9.32948498e-01 -1.20641067e+01
   2.19621937e-16  1.65411233e+01  5.07011303e+00 -3.32994548e-16
   5.84103528e-18  3.37469241e-16]]",56
"[[7.76326975e+01 2.79403097e+01 3.54616715e+01 2.10116052e+00
  2.24072678e+02 7.49671286e+01 6.91692851e+01 9.57886951e-01
  1.65716258e+01 1.58540441e+01 7.06010505e+00 1.84193719e+02
  8.71111660e+01 1.21907884e+02 6.52093425e+01 1.12098850e+01
  3.27638216e+02 2.57540915e+02 1.72071096e+02 2.38321417e+00
  7.13114715e+01 3.22735669e+01 3.11953075e+01 2.16474507e+01
  3.73449416e+01 9.53116211e+00 4.58550319e+00 4.31127021e+00
  5.73383278e+01 4.43823492e+01 1.93128554e+01 1.12973175e+02
  5.47308053e+01 1.36974825e+02 2.78590505e+01 1.49539459e+01
  6.26895524e+01 2.96817083e+00 4.10819783e+01 4.94055976e+01
  7.19058510e+01 1.63939111e+01 2.26785816e+02 1.20506090e+01
  2.70471046e+01 8.95937812e+01 3.31798276e+00 2.82282996e+00
  1.54793928e+02 1.78331932e+01 1.56707522e+02 4.11047202e+01
  5.08066984e+01 2.26674185e+00 7.45951111e+01 3.87931850e-01
  3.76212349e+02 1.45050326e-30 2.35628116e+00 6.24604224e+01
  1.19456402e-30 1.20929522e+02 1.87570559e+01 4.19235140e-31
  3.49798616e-31 5.04977807e-31]]","[[-1.29931343e+01  8.01561740e+00 -7.68459663e+00  2.61909699e+00
  -2.19039748e+01  1.06229222e+01 -1.29648735e+01 -1.92867741e+00
  -6.28194389e+00 -2.59320734e+00 -4.45496661e+00 -1.96181052e+01
   9.19205213e+00 -1.72656347e+01 -9.43548543e+00 -2.63466930e+00
  -2.33837554e+01 -1.99709630e+01 -2.00684673e+01 -3.19563787e+00
   1.21208019e+01  9.34741883e+00  5.83207810e+00  6.39007783e+00
  -6.05181604e+00 -4.64519554e+00  3.41318100e+00 -2.02010831e+00
  -9.41526015e+00  7.47316232e+00 -8.49810545e+00  1.31549847e+01
   8.73230346e+00 -1.61397433e+01 -7.55670583e+00 -6.05135666e+00
  -1.04861667e+01  3.13337079e+00 -1.06536900e+01 -8.94672319e+00
  -1.07403376e+01  5.31384287e+00 -2.16725072e+01  4.18071556e+00
   3.70002356e+00 -1.22579467e+01 -3.09380720e+00 -3.26631725e-01
  -1.56684112e+01 -3.19585119e+00 -1.59202230e+01 -9.65288559e+00
  -1.02729909e+01 -2.31608394e+00 -1.58089967e+01 -1.12232763e+00
  -2.80065490e+01 -6.20897417e-18 -1.04067516e+00 -1.20466499e+01
   3.69281906e-16  1.65033127e+01  4.97391669e+00 -2.00778217e-16
  -9.63017219e-17  4.35535713e-16]]",57
"[[7.84556386e+01 2.82804928e+01 3.56056865e+01 2.20939969e+00
  2.26512318e+02 7.50092929e+01 7.01988602e+01 9.97885670e-01
  1.68172244e+01 1.57060293e+01 7.20593695e+00 1.85950919e+02
  8.67567468e+01 1.23727216e+02 6.51989987e+01 1.11176872e+01
  3.29011853e+02 2.58156771e+02 1.74329305e+02 2.50424056e+00
  7.18676132e+01 3.29151136e+01 3.10920683e+01 2.18158129e+01
  3.72033288e+01 9.64689962e+00 4.65832946e+00 4.29065017e+00
  5.74806661e+01 4.43023859e+01 2.00068798e+01 1.13211279e+02
  5.47445053e+01 1.37944779e+02 2.81420977e+01 1.51944935e+01
  6.29819891e+01 3.04053145e+00 4.18603476e+01 4.95886901e+01
  7.21415367e+01 1.64420767e+01 2.29003517e+02 1.20798688e+01
  2.68108459e+01 9.00007221e+01 3.39289247e+00 2.80719287e+00
  1.55304965e+02 1.77047280e+01 1.57179508e+02 4.16029249e+01
  5.12979879e+01 2.29793841e+00 7.67392077e+01 3.98588608e-01
  3.79860403e+02 1.57356780e-30 2.37730190e+00 6.32406965e+01
  1.19021747e-30 1.22314578e+02 1.87298945e+01 4.23827665e-31
  3.68661520e-31 4.99928029e-31]]","[[-1.29584426e+01  8.00119365e+00 -7.62227556e+00  2.71670193e+00
  -2.18769928e+01  1.04504815e+01 -1.29803572e+01 -1.95846992e+00
  -6.29508782e+00 -2.43648145e+00 -4.47469350e+00 -1.95534338e+01
   8.99166017e+00 -1.72821750e+01 -9.29302962e+00 -2.51227365e+00
  -2.32017701e+01 -1.97602780e+01 -2.00563437e+01 -3.25667695e+00
   1.20353345e+01  9.39465578e+00  5.70572237e+00  6.37142213e+00
  -5.92812865e+00 -4.64007682e+00  3.41636443e+00 -1.96807301e+00
  -9.31973741e+00  7.32905435e+00 -8.59018290e+00  1.30090313e+01
   8.60807787e+00 -1.60553775e+01 -7.55046017e+00 -6.07079049e+00
  -1.03963682e+01  3.13947435e+00 -1.06788205e+01 -8.87494121e+00
  -1.06434139e+01  5.24300680e+00 -2.16231704e+01  4.14963998e+00
   3.51498691e+00 -1.21735891e+01 -3.11319621e+00 -4.06179088e-01
  -1.55364831e+01 -3.09957469e+00 -1.57561578e+01 -9.64114405e+00
  -1.02453700e+01 -2.31656170e+00 -1.59281111e+01 -1.13066052e+00
  -2.79280582e+01 -3.76491803e-16 -1.14775582e+00 -1.20272605e+01
   4.19526526e-16  1.64636806e+01  4.87703621e+00 -8.69727229e-17
  -2.36207130e-16  3.91982142e-16]]",58
"[[7.92576925e+01 2.86132585e+01 3.57399089e+01 2.32171445e+00
  2.28913318e+02 7.50167805e+01 7.12169906e+01 1.03824486e+00
  1.70619860e+01 1.55567682e+01 7.35157653e+00 1.87659744e+02
  8.63813981e+01 1.25526825e+02 6.51672619e+01 1.10232870e+01
  3.30301413e+02 2.58695888e+02 1.76549592e+02 2.62746669e+00
  7.23921352e+01 3.35576047e+01 3.09790027e+01 2.19814684e+01
  3.70534290e+01 9.76033802e+00 4.73008656e+00 4.26892246e+00
  5.76071619e+01 4.42058641e+01 2.07042226e+01 1.13415308e+02
  5.47403250e+01 1.38878314e+02 2.84226998e+01 1.54345074e+01
  6.32523951e+01 3.11123890e+00 4.26311760e+01 4.97591567e+01
  7.23565119e+01 1.64813875e+01 2.31177704e+02 1.21076435e+01
  2.65710303e+01 9.03864883e+01 3.46825668e+00 2.79296530e+00
  1.55778564e+02 1.75744879e+01 1.57599819e+02 4.20921593e+01
  5.17777196e+01 2.32896426e+00 7.88845497e+01 4.09299786e-01
  3.83421436e+02 1.62156451e-30 2.40244236e+00 6.40041695e+01
  1.23607729e-30 1.23667485e+02 1.86948300e+01 4.41267661e-31
  3.66704280e-31 5.63721761e-31]]","[[-1.29222055e+01  7.98565735e+00 -7.56024744e+00  2.81164974e+00
  -2.18494147e+01  1.02758243e+01 -1.29938545e+01 -1.98698435e+00
  -6.30817834e+00 -2.28114589e+00 -4.49380635e+00 -1.94870938e+01
   8.79407718e+00 -1.72966226e+01 -9.15128818e+00 -2.39057108e+00
  -2.30216115e+01 -1.95507962e+01 -2.00415834e+01 -3.31606578e+00
   1.19467890e+01  9.44090936e+00  5.57995922e+00  6.35380687e+00
  -5.80662614e+00 -4.63422566e+00  3.41873437e+00 -1.91679507e+00
  -9.22520173e+00  7.18479319e+00 -8.67848270e+00  1.28640441e+01
   8.48433498e+00 -1.59706889e+01 -7.54509614e+00 -6.08977758e+00
  -1.03055337e+01  3.14350925e+00 -1.07015492e+01 -8.80375188e+00
  -1.05467453e+01  5.17007252e+00 -2.15737239e+01  4.12012825e+00
   3.33169292e+00 -1.20901497e+01 -3.13247171e+00 -4.83223242e-01
  -1.54064389e+01 -3.00596687e+00 -1.55919617e+01 -9.62848305e+00
  -1.02171821e+01 -2.31729578e+00 -1.60419734e+01 -1.13882592e+00
  -2.78481175e+01 -8.63898750e-17 -1.25414414e+00 -1.20060081e+01
   1.37236634e-16  1.64223211e+01  4.77950489e+00  6.89599814e-17
  -1.71000657e-16  6.15068148e-16]]",59
"[[8.00388645e+01 2.89385768e+01 3.58645596e+01 2.43795048e+00
  2.31275821e+02 7.49905292e+01 7.22232325e+01 1.07891626e+00
  1.73059050e+01 1.54067157e+01 7.49699846e+00 1.89320395e+02
  8.59863935e+01 1.27306336e+02 6.51149682e+01 1.09270104e+01
  3.31509287e+02 2.59160552e+02 1.78731587e+02 2.75277137e+00
  7.28852186e+01 3.42007946e+01 3.08565915e+01 2.21445784e+01
  3.68957559e+01 9.87143449e+00 4.80073880e+00 4.24617006e+00
  5.77183396e+01 4.40934665e+01 2.14042828e+01 1.13586375e+02
  5.47188814e+01 1.39776013e+02 2.87010004e+01 1.56739198e+01
  6.35011020e+01 3.18022266e+00 4.33941667e+01 4.99173226e+01
  7.25512875e+01 1.65119720e+01 2.33309021e+02 1.21340607e+01
  2.63283347e+01 9.07516398e+01 3.54406016e+00 2.78013298e+00
  1.56216029e+02 1.74426802e+01 1.57969736e+02 4.25724194e+01
  5.22459825e+01 2.35983928e+00 8.10297128e+01 4.20065986e-01
  3.86896187e+02 1.62814091e-30 2.43180914e+00 6.47507549e+01
  1.22800470e-30 1.24988354e+02 1.86521317e+01 4.40602862e-31
  3.63037237e-31 5.74367191e-31]]","[[-1.28844765e+01  7.96904492e+00 -7.49852075e+00  2.90391906e+00
  -2.18212385e+01  1.00990747e+01 -1.30053512e+01 -2.01423691e+00
  -6.32120745e+00 -2.12729599e+00 -4.51233350e+00 -1.94191419e+01
   8.59936600e+00 -1.73090221e+01 -9.01035503e+00 -2.26965037e+00
  -2.28433354e+01 -1.93426059e+01 -2.00242543e+01 -3.37379113e+00
   1.18552895e+01  9.48614443e+00  5.45483612e+00  6.33723523e+00
  -5.68733236e+00 -4.62763988e+00  3.42030396e+00 -1.86631337e+00
  -9.13168656e+00  7.04047501e+00 -8.76305366e+00  1.27201019e+01
   8.36113229e+00 -1.58857321e+01 -7.54060490e+00 -6.10830084e+00
  -1.02137194e+01  3.14553809e+00 -1.07219457e+01 -8.73316519e+00
  -1.04503717e+01  5.09510405e+00 -2.15242162e+01  4.09216434e+00
   3.15022979e+00 -1.20076411e+01 -3.15161895e+00 -5.57772116e-01
  -1.52783286e+01 -2.91498215e+00 -1.54277263e+01 -9.61494066e+00
  -1.01884594e+01 -2.31829924e+00 -1.61506708e+01 -1.14684164e+00
  -2.77668155e+01  7.32194506e-17 -1.35979511e+00 -1.19829586e+01
   5.80287618e-17  1.63793214e+01  4.68135699e+00  1.23283890e-16
  -1.53900591e-16  6.81164811e-16]]",60
"[[8.07991679e+01 2.92564223e+01 3.59798534e+01 2.55794534e+00
  2.33599949e+02 7.49314935e+01 7.32171492e+01 1.11985225e+00
  1.75489729e+01 1.52563034e+01 7.64217934e+00 1.90933082e+02
  8.55729570e+01 1.29065382e+02 6.50429373e+01 1.08291704e+01
  3.32637787e+02 2.59552991e+02 1.80874934e+02 2.88003213e+00
  7.33470802e+01 3.48444300e+01 3.07253022e+01 2.23052987e+01
  3.67308014e+01 9.98014758e+00 4.87025233e+00 4.22247246e+00
  5.78147085e+01 4.39658670e+01 2.21064699e+01 1.13725562e+02
  5.46807788e+01 1.40638453e+02 2.89771348e+01 1.59126608e+01
  6.37284464e+01 3.24741742e+00 4.41490345e+01 5.00635033e+01
  7.27263672e+01 1.65339707e+01 2.35398095e+02 1.21592410e+01
  2.60834045e+01 9.10967194e+01 3.62028570e+00 2.76867536e+00
  1.56618624e+02 1.73094985e+01 1.58290524e+02 4.30437036e+01
  5.27028671e+01 2.39058247e+00 8.31732962e+01 4.30888154e-01
  3.90285397e+02 1.61295325e-30 2.46549955e+00 6.54803780e+01
  1.22439523e-30 1.26277311e+02 1.86020719e+01 4.38303142e-31
  3.60582504e-31 5.89906208e-31]]","[[-1.28453055e+01  7.95139088e+00 -7.43710123e+00  2.99349342e+00
  -2.17924575e+01  9.92035289e+00 -1.30148347e+01 -2.04024485e+00
  -6.33416569e+00 -1.97502203e+00 -4.53030252e+00 -1.93496303e+01
   8.40758164e+00 -1.73194152e+01 -8.87031810e+00 -2.14959699e+00
  -2.26669851e+01 -1.91357841e+01 -2.00044189e+01 -3.42984368e+00
   1.17609589e+01  9.53032568e+00  5.33039474e+00  6.32170760e+00
  -5.57026611e+00 -4.62031791e+00  3.42108680e+00 -1.81666416e+00
  -9.03922020e+00  6.89619099e+00 -8.84394733e+00  1.25772731e+01
   8.23852181e+00 -1.58005550e+01 -7.53697388e+00 -6.12634288e+00
  -1.01209784e+01  3.14562214e+00 -1.07400765e+01 -8.66318791e+00
  -1.03543301e+01  5.01816552e+00 -2.14746890e+01  4.06572844e+00
   2.97068034e+00 -1.19260713e+01 -3.17062191e+00 -6.29837448e-01
  -1.51521928e+01 -2.82657290e+00 -1.52635347e+01 -9.60055187e+00
  -1.01592318e+01 -2.31958212e+00 -1.62542894e+01 -1.15472512e+00
  -2.76842334e+01  9.89694277e-17 -1.46466512e+00 -1.19581749e+01
  -4.08900700e-17  1.63347631e+01  4.58262830e+00  6.50609538e-17
  -1.72798135e-16  7.58934207e-16]]",61
