v,m,t 
"[[5.27428606e+00 3.35845865e+00 2.53611555e+00 8.56138452e-03
  9.63741625e-01 1.53824146e-02 1.25143577e+00 6.03688287e+00
  3.32197030e+00 4.66405744e-01 4.19845661e+00 8.82460897e-01
  1.43502442e+00 7.31810893e-01 1.37462946e-01 8.15451365e-02
  1.74152769e-01 1.87435975e+00 5.24776190e-02 6.54723097e+00
  7.09421457e-01 1.90980399e-01 1.05110432e-01 5.87889290e+00
  1.01117722e+00 8.67941867e-02 3.96049918e-01 4.91537741e-02
  4.48937504e-01 3.71139294e+00 5.90347478e+00 2.00645638e+00
  1.26859567e+00 4.06938248e+00 3.07608333e+00 5.55187906e-01
  1.46288501e+00 2.93417832e-01 7.09893663e-02 2.12735656e+00
  5.00550305e-01 1.19828445e-01 3.86048942e-01 8.04883832e-01
  4.81673286e-01 9.15849860e-31 1.03054680e-30 8.01019387e-31
  3.75276059e-02 1.22034555e+00 1.02337462e-30 9.84306703e-31
  7.06081510e-31 7.01900611e+00 1.19284585e+01 2.30703894e-31
  1.31703691e-31 1.93795685e-31 0.00000000e+00 5.39452835e-32]]","[[ 3.30350633e+00  2.95022112e+00  2.44084643e+00 -8.66698222e-02
  -1.24185614e+00  2.48815715e-01 -1.43954253e+00  3.80002403e+00
  -2.58145800e+00  1.09116506e+00  3.03438033e+00  1.55215950e+00
  -1.79452735e+00  1.08287018e+00  5.76493674e-01  4.39316131e-01
   6.33960859e-01 -2.35118482e+00  4.74543070e-01 -4.00795994e+00
  -9.73146675e-01 -5.64698003e-01 -6.60635085e-01 -3.89688243e+00
   1.38157215e+00  4.63704565e-01  9.36998595e-01 -3.85537516e-01
  -1.03432723e+00  2.94871974e+00  3.94298533e+00 -2.13336508e+00
  -1.72662824e+00  3.05848681e+00 -2.87240219e+00  1.12415623e+00
  -1.79398508e+00  7.16528164e-01 -3.76712283e-01 -2.45538142e+00
  -1.15208699e+00  5.52036755e-01  9.23190451e-01  1.33863734e+00
  -1.02099653e+00  4.09289492e-17 -5.66707448e-16 -4.58512509e-19
  -2.51902993e-01  1.79009693e+00  1.38134283e-16 -5.08765430e-16
   7.08363419e-16  3.74772903e+00  5.06425416e+00  1.03741495e-16
   1.65081471e-16 -1.64188007e-16  0.00000000e+00  4.09345122e-17]]",52
"[[5.32018013e+00 3.41580172e+00 2.56894517e+00 8.72201631e-03
  9.64984751e-01 1.61255646e-02 1.25482036e+00 6.11724649e+00
  3.34520693e+00 4.73705714e-01 4.24132822e+00 8.98578285e-01
  1.45091927e+00 7.33179795e-01 1.39602350e-01 8.25792991e-02
  1.76619296e-01 1.91897925e+00 5.52839497e-02 6.64178348e+00
  7.08362840e-01 1.91305468e-01 1.09960189e-01 5.98004162e+00
  1.01717226e+00 8.80834561e-02 4.00705598e-01 5.16900220e-02
  4.54193046e-01 3.76038867e+00 6.01258798e+00 2.02898031e+00
  1.28628030e+00 4.11911764e+00 3.13446371e+00 5.61424736e-01
  1.47831131e+00 2.94562464e-01 7.15269912e-02 2.17224544e+00
  5.09484586e-01 1.21462801e-01 3.90035934e-01 8.13381082e-01
  4.85667901e-01 9.76569247e-31 1.02882432e-30 8.10048244e-31
  3.76527959e-02 1.24096030e+00 1.01891028e-30 9.75771044e-31
  7.03475799e-31 7.07065693e+00 1.20435490e+01 2.44466712e-31
  1.30386654e-31 1.92337930e-31 0.00000000e+00 5.50866894e-32]]","[[ 3.28722086e+00  2.95674114e+00  2.43798944e+00 -9.36950558e-02
  -1.22198037e+00  2.53883670e-01 -1.42167933e+00  3.79516487e+00
  -2.56091759e+00  1.09142875e+00  3.02224314e+00  1.55487390e+00
  -1.78898579e+00  1.06778730e+00  5.78123593e-01  4.38391657e-01
   6.35434297e-01 -2.36778662e+00  4.84804505e-01 -4.00719497e+00
  -9.53521119e-01 -5.55502649e-01 -6.71388641e-01 -3.90711624e+00
   1.37032753e+00  4.63779897e-01  9.36122110e-01 -4.02009083e-01
  -1.02961085e+00  2.94729224e+00  3.95874526e+00 -2.12639839e+00
  -1.72823701e+00  3.05335227e+00 -2.88372722e+00  1.12031642e+00
  -1.78795080e+00  7.08740918e-01 -3.74361283e-01 -2.46706389e+00
  -1.15494516e+00  5.50055639e-01  9.19457419e-01  1.33340520e+00
  -1.01276566e+00  3.01180310e-16 -6.02681134e-16  1.30121053e-16
  -2.49083792e-01  1.79224518e+00  4.83642515e-17 -4.21730793e-16
   5.70780506e-16  3.72201326e+00  5.04195168e+00 -3.33995945e-17
   1.48573324e-16 -1.69682719e-16  0.00000000e+00  7.78393386e-17]]",53
"[[5.36452240e+00 3.47283823e+00 2.60123108e+00 8.89927017e-03
  9.65756917e-01 1.68730981e-02 1.25771023e+00 6.19610422e+00
  3.36701425e+00 4.80903639e-01 4.28289287e+00 9.14523023e-01
  1.46640880e+00 7.34246516e-01 1.41750895e-01 8.35878045e-02
  1.79100574e-01 1.96395834e+00 5.81724067e-02 6.73502964e+00
  7.07019591e-01 1.91523165e-01 1.14876185e-01 6.08093239e+00
  1.02279509e+00 8.93543228e-02 4.05313651e-01 5.43476396e-02
  4.59225098e-01 3.80877273e+00 6.12190287e+00 2.05084840e+00
  1.30389901e+00 4.16797844e+00 3.19290112e+00 5.67480401e-01
  1.49333143e+00 2.95595038e-01 7.20419027e-02 2.21714913e+00
  5.18363229e-01 1.23034535e-01 3.93895145e-01 8.21610219e-01
  4.89398156e-01 9.79410960e-31 1.02465755e-30 8.04001768e-31
  3.77640598e-02 1.26134002e+00 1.01303064e-30 1.01690733e-30
  6.96564677e-31 7.11978709e+00 1.21549178e+01 2.42038800e-31
  1.32576986e-31 2.46155866e-31 0.00000000e+00 6.63957987e-32]]","[[ 3.27081924e+00  2.96305134e+00  2.43497123e+00 -1.00588207e-01
  -1.20187059e+00  2.58641433e-01 -1.40376142e+00  3.78985447e+00
  -2.53989901e+00  1.09153322e+00  3.00980828e+00  1.55728053e+00
  -1.78328860e+00  1.05265201e+00  5.79847506e-01  4.37381201e-01
   6.37063489e-01 -2.38432373e+00  4.94986619e-01 -4.00605525e+00
  -9.33934300e-01 -5.46112441e-01 -6.81810060e-01 -3.91726767e+00
   1.35897118e+00  4.63788342e-01  9.35327511e-01 -4.18151034e-01
  -1.02449650e+00  2.94580003e+00  3.97450258e+00 -2.11908241e+00
  -1.73000286e+00  3.04810364e+00 -2.89499103e+00  1.11631215e+00
  -1.78179185e+00  7.00939783e-01 -3.71999097e-01 -2.47847790e+00
  -1.15766015e+00  5.47836075e-01  9.15600099e-01  1.32798242e+00
  -1.00415480e+00  1.58779576e-16 -6.20652855e-16  1.62430096e-16
  -2.46261425e-01  1.79409890e+00  1.09174273e-16 -1.53960746e-16
   5.24821624e-16  3.69598637e+00  5.01921708e+00 -2.59662535e-17
   1.92827732e-16 -3.88810434e-16  0.00000000e+00 -3.88481129e-17]]",54
"[[5.40733652e+00 3.52956336e+00 2.63297683e+00 9.09320641e-03
  9.66071225e-01 1.76233343e-02 1.26011897e+00 6.27345576e+00
  3.38740569e+00 4.87998577e-01 4.32316218e+00 9.30290257e-01
  1.48149719e+00 7.35019580e-01 1.43909544e-01 8.45703855e-02
  1.81598619e-01 2.00929525e+00 6.11423275e-02 6.82696965e+00
  7.05404892e-01 1.91635811e-01 1.19853552e-01 6.18157125e+00
  1.02804998e+00 9.06064468e-02 4.09876315e-01 5.71254653e-02
  4.64031263e-01 3.85655432e+00 6.23142017e+00 2.07205852e+00
  1.32145980e+00 4.21597566e+00 3.25139602e+00 5.73355391e-01
  1.50794948e+00 2.96518608e-01 7.25345360e-02 2.26205800e+00
  5.27183834e-01 1.24542868e-01 3.97627166e-01 8.29571398e-01
  4.92864215e-01 9.84051054e-31 1.01890442e-30 8.11892194e-31
  3.78617823e-02 1.28147927e+00 1.00842764e-30 1.00719221e-30
  6.91145924e-31 7.16643489e+00 1.22625988e+01 2.55724966e-31
  1.31331656e-31 2.43694307e-31 0.00000000e+00 6.57623752e-32]]","[[ 3.25431636e+00  2.96915902e+00  2.43180316e+00 -1.07349879e-01
  -1.18154282e+00  2.63091761e-01 -1.38580197e+00  3.78411504e+00
  -2.51842056e+00  1.09148523e+00  2.99709511e+00  1.55938931e+00
  -1.77744882e+00  1.03747303e+00  5.81663743e-01  4.36286475e-01
   6.38847987e-01 -2.40079624e+00  5.05083636e-01 -4.00456162e+00
  -9.14402201e-01 -5.36533164e-01 -6.91898644e-01 -3.92734705e+00
   1.34750410e+00  4.63730855e-01  9.34616097e-01 -4.33966670e-01
  -1.01899227e+00  2.94425469e+00  3.99025484e+00 -2.11142549e+00
  -1.73193049e+00  3.04275447e+00 -2.90619761e+00  1.11215091e+00
  -1.77551776e+00  6.93131601e-01 -3.69628088e-01 -2.48962888e+00
  -1.16023364e+00  5.45384849e-01  9.11624176e-01  1.32237412e+00
  -9.95172580e-01  2.63044052e-16 -6.25620720e-16  2.72402949e-16
  -2.43438104e-01  1.79566593e+00  2.39109539e-17 -1.59870997e-16
   4.33008891e-16  3.66967430e+00  4.99607528e+00 -1.50281227e-16
   1.64576086e-16 -3.49929390e-16  0.00000000e+00 -2.94374925e-17]]",55
"[[5.44864561e+00 3.58597208e+00 2.66418595e+00 9.30385936e-03
  9.65940929e-01 1.83746327e-02 1.26206011e+00 6.34930164e+00
  3.40639537e+00 4.94989637e-01 4.36214790e+00 9.45875332e-01
  1.49618882e+00 7.35507410e-01 1.46079164e-01 8.55268047e-02
  1.84115378e-01 2.05498772e+00 6.41929222e-02 6.91760390e+00
  7.03531627e-01 1.91645864e-01 1.24887395e-01 6.28196360e+00
  1.03294102e+00 9.18395057e-02 4.14395688e-01 6.00222653e-02
  4.68609563e-01 3.90374258e+00 6.34113943e+00 2.09260886e+00
  1.33897034e+00 4.26311968e+00 3.30994849e+00 5.79050294e-01
  1.52216959e+00 2.97336188e-01 7.30053183e-02 2.30696242e+00
  5.35943977e-01 1.25987140e-01 4.01232647e-01 8.37264830e-01
  4.96066633e-01 9.86943732e-31 1.02533537e-30 8.56670119e-31
  3.79463437e-02 1.30137274e+00 9.98684781e-31 1.01954228e-30
  6.89906656e-31 7.21063849e+00 1.23666259e+01 2.57816267e-31
  1.30018340e-31 2.41257364e-31 0.00000000e+00 6.64614159e-32]]","[[ 3.23772523e+00  2.97507039e+00  2.42849550e+00 -1.13981094e-01
  -1.16101239e+00  2.67237990e-01 -1.36781333e+00  3.77796747e+00
  -2.49649967e+00  1.09129104e+00  2.98412127e+00  1.56120961e+00
  -1.77147879e+00  1.02225836e+00  5.83569953e-01  4.35109247e-01
   6.40786778e-01 -2.41720331e+00  5.15089882e-01 -4.00273304e+00
  -8.94939646e-01 -5.26770744e-01 -7.01654198e-01 -3.93736297e+00
   1.33592652e+00  4.63608428e-01  9.33988404e-01 -4.49460194e-01
  -1.01310665e+00  2.94266674e+00  4.00599852e+00 -2.10343543e+00
  -1.73402331e+00  3.03731639e+00 -2.91735001e+00  1.10783978e+00
  -1.76913726e+00  6.85322635e-01 -3.67250358e-01 -2.50052173e+00
  -1.16266694e+00  5.42708685e-01  9.07535018e-01  1.31658490e+00
  -9.85827712e-01  3.49581075e-16 -6.91977208e-16  4.75155799e-16
  -2.40615893e-01  1.79695360e+00  3.04242814e-18 -2.93623655e-16
   3.14394051e-16  3.64310069e+00  4.97254877e+00 -2.03433385e-16
   1.48118478e-16 -3.14936451e-16  0.00000000e+00 -6.33266686e-17]]",56
"[[5.48847234e+00 3.64205916e+00 2.69486201e+00 9.53124045e-03
  9.65379414e-01 1.91253978e-02 1.26354702e+00 6.42364317e+00
  3.42399819e+00 5.01875972e-01 4.39986190e+00 9.61273784e-01
  1.51048820e+00 7.35718341e-01 1.48260521e-01 8.64568553e-02
  1.86652729e-01 2.10103297e+00 6.73232752e-02 7.00693298e+00
  7.01412381e-01 1.91555908e-01 1.29972803e-01 6.38211426e+00
  1.03747223e+00 9.30531970e-02 4.18873732e-01 6.30367479e-02
  4.72958441e-01 3.95034665e+00 6.45105916e+00 2.11249794e+00
  1.35643798e+00 4.30942044e+00 3.36855830e+00 5.84565791e-01
  1.53599593e+00 2.98050746e-01 7.34546692e-02 2.35185277e+00
  5.44641207e-01 1.27366803e-01 4.04712294e-01 8.44690793e-01
  4.99006352e-01 9.87927061e-31 1.01779181e-30 9.06675011e-31
  3.80181204e-02 1.32101532e+00 1.00892944e-30 1.04385843e-30
  6.87182062e-31 7.25243593e+00 1.24670332e+01 2.55238105e-31
  1.51915319e-31 2.45755302e-31 0.00000000e+00 6.94115846e-32]]","[[ 3.22105722e+00  2.98079067e+00  2.42505756e+00 -1.20483255e-01
  -1.14029403e+00  2.71083970e-01 -1.34980707e+00  3.77143147e+00
  -2.47415296e+00  1.09095638e+00  2.97090290e+00  1.56275033e+00
  -1.76539015e+00  1.00701530e+00  5.85563173e-01  4.33851354e-01
   6.42878370e-01 -2.43354328e+00  5.24999801e-01 -4.00058675e+00
  -8.75560377e-01 -5.16831280e-01 -7.11076977e-01 -3.94732247e+00
   1.32423799e+00  4.63422106e-01  9.33444293e-01 -4.64636593e-01
  -1.00684846e+00  2.94104573e+00  4.02172922e+00 -2.09511953e+00
  -1.73628359e+00  3.03179938e+00 -2.92845044e+00  1.10338547e+00
  -1.76265836e+00  6.77518620e-01 -3.64867775e-01 -2.51116089e+00
  -1.16496107e+00  5.39814216e-01  9.03337702e-01  1.31061894e+00
  -9.76129053e-01  4.18799579e-16 -5.70723781e-16  1.85624532e-16
  -2.37796718e-01  1.79796881e+00  1.44975703e-16 -7.84883901e-17
   3.47564802e-16  3.61628701e+00  4.94865791e+00 -1.83090047e-16
  -1.89995174e-17 -2.00313320e-16  0.00000000e+00 -1.17117066e-16]]",57
"[[5.52683890e+00 3.69781919e+00 2.72500858e+00 9.77534117e-03
  9.64400173e-01 1.98740835e-02 1.26459299e+00 6.49648241e+00
  3.44022974e+00 5.08656778e-01 4.43631613e+00 9.76481337e-01
  1.52439999e+00 7.35660610e-01 1.50454282e-01 8.73603626e-02
  1.89212487e-01 2.14742771e+00 7.05323472e-02 7.09495765e+00
  6.99059430e-01 1.91368657e-01 1.35104852e-01 6.48202744e+00
  1.04164749e+00 9.42472395e-02 4.23312279e-01 6.61675769e-02
  4.77076755e-01 3.99637558e+00 6.56117691e+00 2.13172457e+00
  1.37386977e+00 4.35488750e+00 3.42722493e+00 5.89902654e-01
  1.54943268e+00 2.98665207e-01 7.38830004e-02 2.39671938e+00
  5.53273048e-01 1.28681419e-01 4.08066868e-01 8.51849641e-01
  5.01684699e-01 1.00395493e-30 1.03829049e-30 9.45973320e-31
  3.80774842e-02 1.34040208e+00 1.00250074e-30 1.05448598e-30
  6.88841718e-31 7.29186507e+00 1.25638547e+01 2.77636646e-31
  1.50415352e-31 2.43297749e-31 0.00000000e+00 6.87558717e-32]]","[[ 3.20432224e+00  2.98632422e+00  2.42149780e+00 -1.26858097e-01
  -1.11940191e+00  2.74634010e-01 -1.33179405e+00  3.76452564e+00
  -2.45139637e+00  1.09048655e+00  2.95745471e+00  1.56401987e+00
  -1.75919395e+00  9.91750610e-01  5.87639904e-01  4.32514712e-01
   6.45120863e-01 -2.44981381e+00  5.34807965e-01 -3.99813843e+00
  -8.56277118e-01 -5.06721069e-01 -7.20167642e-01 -3.95723120e+00
   1.31243752e+00  4.63173002e-01  9.32983039e-01 -4.79501528e-01
  -1.00022689e+00  2.93940039e+00  4.03744186e+00 -2.08648466e+00
  -1.73871252e+00  3.02621189e+00 -2.93950045e+00  1.09879436e+00
  -1.75608846e+00  6.69724813e-01 -3.62481993e-01 -2.52155033e+00
  -1.16711678e+00  5.36707975e-01  8.99037051e-01  1.30448005e+00
  -9.66085608e-01  2.15962656e-16 -3.38504055e-16  3.86982655e-16
  -2.34982374e-01  1.79871808e+00  1.90980963e-16  7.45022106e-17
   4.05174314e-16  3.58925285e+00  4.92442129e+00 -6.82243242e-18
  -2.14797527e-17 -1.80281988e-16  0.00000000e+00 -1.11602370e-16]]",58
"[[5.56376710e+00 3.75324657e+00 2.75462924e+00 1.00361357e-02
  9.63016789e-01 2.06191968e-02 1.26521115e+00 6.56782215e+00
  3.45510633e+00 5.15331292e-01 4.47152260e+00 9.91493891e-01
  1.53792900e+00 7.35342368e-01 1.52661018e-01 8.82371842e-02
  1.91796405e-01 2.19416817e+00 7.38189783e-02 7.18167877e+00
  6.96484735e-01 1.91086941e-01 1.40278619e-01 6.58170677e+00
  1.04547065e+00 9.54213744e-02 4.27713034e-01 6.94133824e-02
  4.80963773e-01 4.04183844e+00 6.67148932e+00 2.15028786e+00
  1.39127243e+00 4.39953001e+00 3.48594758e+00 5.95061749e-01
  1.56248406e+00 2.99182449e-01 7.42907165e-02 2.44155262e+00
  5.61837007e-01 1.29930653e-01 4.11297186e-01 8.58741814e-01
  5.04103377e-01 1.04822818e-30 1.03260017e-30 9.98485386e-31
  3.81248021e-02 1.35952826e+00 1.03813630e-30 1.07068443e-30
  6.81982598e-31 7.32896367e+00 1.26571248e+01 2.74860280e-31
  1.48911198e-31 2.45637288e-31 0.00000000e+00 7.32829075e-32]]","[[ 3.18752893e+00  2.99167464e+00  2.41782391e+00 -1.33107650e-01
  -1.09834966e+00  2.77892818e-01 -1.31378445e+00  3.75726756e+00
  -2.42824521e+00  1.08988642e+00  2.94379015e+00  1.56502616e+00
  -1.75290064e+00  9.76470506e-01  5.89796176e-01  4.31101325e-01
   6.47512018e-01 -2.46601195e+00  5.44509085e-01 -3.99540229e+00
  -8.37101645e-01 -4.96446616e-01 -7.28927209e-01 -3.96709360e+00
   1.30052371e+00  4.62862302e-01  9.32603398e-01 -4.94061224e-01
  -9.93251422e-01  2.93773868e+00  4.05313084e+00 -2.07753733e+00
  -1.74131039e+00  3.02056104e+00 -2.95050106e+00  1.09407253e+00
  -1.74943437e+00  6.61946037e-01 -3.60094480e-01 -2.53169366e+00
  -1.16913458e+00  5.33396376e-01  8.94637654e-01  1.29817176e+00
  -9.55706540e-01 -3.86846670e-17 -2.36151154e-16  5.97225746e-16
  -2.32174540e-01  1.79920757e+00  3.85566199e-16  2.30585816e-16
   3.70069563e-16  3.56201604e+00  4.89985590e+00 -6.14018918e-18
  -1.93317774e-17 -9.31703856e-17  0.00000000e+00 -1.72654283e-16]]",59
"[[5.59927835e+00 3.80833552e+00 2.78372761e+00 1.03135835e-02
  9.61242914e-01 2.13593006e-02 1.26541448e+00 6.63766592e+00
  3.46864493e+00 5.21898794e-01 4.50549344e+00 1.00630752e+00
  1.55108016e+00 7.34771672e-01 1.54881202e-01 8.90872110e-02
  1.94406184e-01 2.24125012e+00 7.71818905e-02 7.26709736e+00
  6.93699945e-01 1.90713706e-01 1.45489187e-01 6.68115534e+00
  1.04894549e+00 9.65753668e-02 4.32077582e-01 7.27727706e-02
  4.84619163e-01 4.08674427e+00 6.78199223e+00 2.16818728e+00
  1.40865235e+00 4.44335676e+00 3.54472526e+00 6.00044030e-01
  1.57515432e+00 2.99605308e-01 7.46782147e-02 2.48634285e+00
  5.70330573e-01 1.31114272e-01 4.14404117e-01 8.65367842e-01
  5.06264460e-01 1.04437856e-30 1.03093405e-30 1.00464744e-30
  3.81604363e-02 1.37838928e+00 1.03502266e-30 1.06458068e-30
  6.79908292e-31 7.36376929e+00 1.27468781e+01 2.72111677e-31
  1.47422086e-31 2.44385975e-31 0.00000000e+00 7.47712551e-32]]","[[ 3.17068482e+00  2.99684484e+00  2.41404290e+00 -1.39234198e-01
  -1.07715042e+00  2.80865457e-01 -1.29578786e+00  3.74967391e+00
  -2.40471424e+00  1.08916048e+00  2.92992150e+00  1.56577673e+00
  -1.74652016e+00  9.61180775e-01  5.92027623e-01  4.29613286e-01
   6.50049318e-01 -2.48213424e+00  5.54098023e-01 -3.99239122e+00
  -8.18044844e-01 -4.86014645e-01 -7.37357016e-01 -3.97691300e+00
   1.28849481e+00  4.62491278e-01  9.32303689e-01 -5.08322378e-01
  -9.85931862e-01  2.93606789e+00  4.06879020e+00 -2.06828371e+00
  -1.74407663e+00  3.01485279e+00 -2.96145284e+00  1.08922578e+00
  -1.74270241e+00  6.54186722e-01 -3.57706534e-01 -2.54159415e+00
  -1.17101479e+00  5.29885699e-01  8.90143896e-01  1.29169738e+00
  -9.45001172e-01  4.66249726e-17 -1.19477562e-16  4.10432696e-16
  -2.29374779e-01  1.79944314e+00  4.32260536e-16  1.39681169e-16
   2.64174873e-16  3.53459288e+00  4.87497741e+00 -5.52617026e-18
  -1.73985997e-17 -4.91393775e-17  0.00000000e+00 -2.02518216e-16]]",60
"[[5.63339368e+00 3.86308011e+00 2.81230731e+00 1.06076315e-02
  9.59092252e-01 2.20930164e-02 1.26521583e+00 6.70601788e+00
  3.48086318e+00 5.28358600e-01 4.53824082e+00 1.02091845e+00
  1.56385850e+00 7.33956492e-01 1.57115216e-01 8.99103668e-02
  1.97043468e-01 2.28866885e+00 8.06196908e-02 7.35121450e+00
  6.90716390e-01 1.90252007e-01 1.50731650e-01 6.78037568e+00
  1.05207574e+00 9.77090063e-02 4.36407394e-01 7.62443323e-02
  4.88042980e-01 4.13110206e+00 6.89268070e+00 2.18542258e+00
  1.42601564e+00 4.48637619e+00 3.60355677e+00 6.04850541e-01
  1.58744773e+00 2.99936571e-01 7.50458855e-02 2.53108042e+00
  5.78751224e-01 1.32232136e-01 4.17388579e-01 8.71728352e-01
  5.08170380e-01 1.15093009e-30 1.05879469e-30 1.12715584e-30
  3.81847435e-02 1.39698076e+00 1.04282857e-30 1.05471430e-30
  6.80873601e-31 7.39631937e+00 1.28331497e+01 2.88104947e-31
  1.50939947e-31 2.43055313e-31 0.00000000e+00 7.52951249e-32]]","[[ 3.15379648e+00  3.00183715e+00  2.41016119e+00 -1.45240250e-01
  -1.05581690e+00  2.83557293e-01 -1.27781328e+00  3.74176050e+00
  -2.38081775e+00  1.08831291e+00  2.91586001e+00  1.56627869e+00
  -1.74006193e+00  9.45886808e-01  5.94329543e-01  4.28052777e-01
   6.52730024e-01 -2.49817681e+00  5.63569799e-01 -3.98911689e+00
  -7.99116774e-01 -4.75432097e-01 -7.45458687e-01 -3.98669181e+00
   1.27634882e+00  4.62061285e-01  9.32081853e-01 -5.22292065e-01
  -9.78278267e-01  2.93439472e+00  4.08441372e+00 -2.05872970e+00
  -1.74700992e+00  3.00909204e+00 -2.97235603e+00  1.08425969e+00
  -1.73589845e+00  6.46450941e-01 -3.55319304e-01 -2.55125475e+00
  -1.17275757e+00  5.26182088e-01  8.85559974e-01  1.28506004e+00
  -9.33978982e-01  3.84008256e-16 -3.02901199e-16  7.33470297e-16
  -2.26584548e-01  1.79943041e+00  2.54289806e-16  9.77946728e-17
   3.25873174e-16  3.50699823e+00  4.84980034e+00 -1.41774090e-16
   5.49959278e-17 -1.08608155e-17  0.00000000e+00 -2.17925647e-16]]",61
"[[5.66613384e+00 3.91747425e+00 2.84037201e+00 1.09182164e-02
  9.56578541e-01 2.28190262e-02 1.26462790e+00 6.77288288e+00
  3.49177935e+00 5.34710069e-01 4.56977699e+00 1.03532309e+00
  1.57626919e+00 7.32904707e-01 1.59363350e-01 9.07066086e-02
  1.99709854e-01 2.33641921e+00 8.41308750e-02 7.43403141e+00
  6.87545079e-01 1.89704996e-01 1.56001127e-01 6.87936978e+00
  1.05486514e+00 9.88221077e-02 4.40703828e-01 7.98266497e-02
  4.91235661e-01 4.17492080e+00 7.00354914e+00 2.20199384e+00
  1.44336811e+00 4.52859639e+00 3.66244076e+00 6.09482409e-01
  1.59936861e+00 3.00178981e-01 7.53941126e-02 2.57575573e+00
  5.87096428e-01 1.33284200e-01 4.20251544e-01 8.77824076e-01
  5.09823917e-01 1.14913548e-30 1.04977975e-30 1.11727093e-30
  3.81980752e-02 1.41529850e+00 1.06074637e-30 1.04799543e-30
  6.80303579e-31 7.42665116e+00 1.29159750e+01 2.85223897e-31
  1.52915407e-31 2.40624760e-31 0.00000000e+00 7.52596260e-32]]","[[ 3.13686966e+00  3.00665333e+00  2.40618467e+00 -1.51128506e-01
  -1.03436138e+00  2.85973953e-01 -1.25986920e+00  3.73354234e+00
  -2.35656957e+00  1.08734753e+00  2.90161600e+00  1.56653874e+00
  -1.73353490e+00  9.30593650e-01  5.96696965e-01  4.26422073e-01
   6.55551228e-01 -2.51413544e+00  5.72919601e-01 -3.98558989e+00
  -7.80326723e-01 -4.64706125e-01 -7.53234099e-01 -3.99643156e+00
   1.26408360e+00  4.61573768e-01  9.31935518e-01 -5.35977658e-01
  -9.70300930e-01  2.93272529e+00  4.09999504e+00 -2.04888093e+00
  -1.75010831e+00  3.00328276e+00 -2.98321060e+00  1.07917961e+00
  -1.72902799e+00  6.38742442e-01 -3.52933806e-01 -2.56067817e+00
  -1.17436291e+00  5.22291535e-01  8.80889915e-01  1.27826273e+00
  -9.22649599e-01  4.44170539e-16 -3.12272234e-16  6.22885624e-16
  -2.23805207e-01  1.79917472e+00  6.04978602e-17  1.49888245e-16
   2.14300323e-16  3.47924576e+00  4.82433824e+00 -1.27596681e-16
  -9.53635822e-18 -9.77473393e-18  0.00000000e+00 -2.22918383e-16]]",62
"[[5.69751922e+00 3.97151170e+00 2.86792540e+00 1.12452666e-02
  9.53715535e-01 2.35360743e-02 1.26366319e+00 6.83826635e+00
  3.50141232e+00 5.40952603e-01 4.60011426e+00 1.04951798e+00
  1.58831744e+00 7.31624106e-01 1.61625808e-01 9.14759268e-02
  2.02406894e-01 2.38449561e+00 8.77138313e-02 7.51554935e+00
  6.84196706e-01 1.89075917e-01 1.61292761e-01 6.97813915e+00
  1.05731742e+00 9.99145114e-02 4.44968140e-01 8.35183025e-02
  4.94198003e-01 4.21820944e+00 7.11459132e+00 2.21790146e+00
  1.46071525e+00 4.57002516e+00 3.72137575e+00 6.13940847e-01
  1.61092128e+00 3.00335235e-01 7.57232736e-02 2.62035918e+00
  5.95363654e-01 1.34270502e-01 4.22994030e-01 8.83655851e-01
  5.11228189e-01 1.13858371e-30 1.09369916e-30 1.10828209e-30
  3.82007773e-02 1.43333848e+00 1.05154330e-30 1.03796071e-30
  6.74949304e-31 7.45480179e+00 1.29953896e+01 2.82371658e-31
  1.51386253e-31 2.38218512e-31 0.00000000e+00 7.56631397e-32]]","[[ 3.11990937e+00  3.01129472e+00  2.40211876e+00 -1.56901831e-01
  -1.01279574e+00  2.88121288e-01 -1.24196359e+00  3.72503369e+00
  -2.33198313e+00  1.08626794e+00  2.88719892e+00  1.56656326e+00
  -1.72694755e+00  9.15306041e-01  5.99124706e-01  4.24723537e-01
   6.58509893e-01 -2.53000563e+00  5.82142789e-01 -3.98181978e+00
  -7.61683259e-01 -4.53844088e-01 -7.60685355e-01 -4.00613309e+00
   1.25169689e+00  4.61030258e-01  9.31862053e-01 -5.49386752e-01
  -9.62010339e-01  2.93106526e+00  4.11552776e+00 -2.03874282e+00
  -1.75336925e+00  2.99742814e+00 -2.99401637e+00  1.07399072e+00
  -1.72209614e+00  6.31064675e-01 -3.50550942e-01 -2.56986685e+00
  -1.17583075e+00  5.18219882e-01  8.76137598e-01  1.27130836e+00
  -9.11022788e-01  3.69100863e-16 -5.14319958e-16  5.13865164e-16
  -2.21038018e-01  1.79868125e+00  9.19233086e-17  1.13799034e-16
   1.54807701e-16  3.45134796e+00  4.79860382e+00 -1.14837013e-16
  -8.58272240e-18 -8.79726054e-18  0.00000000e+00 -1.66624926e-16]]",63
