v,m,t
"[[1.40286671e-01 7.01505063e-01 1.49684773e-01 3.77508946e-01
  2.79975934e-04 8.99805654e-01 3.67862157e-03 2.00287929e-31
  2.51155127e-31 1.78520395e-31 2.06521568e-31 1.82427187e-31
  6.18306543e-03 1.74410686e+00 2.06525953e-31 1.55144114e-31
  1.58785592e-31 9.37232486e-32 1.04796820e-31 4.45466612e-01
  4.09736139e-02 0.00000000e+00 3.79157179e-32 0.00000000e+00
  5.62873979e-32 6.42570583e-32 0.00000000e+00 1.37350139e-32]]","[[ 7.10437711e-01  1.63418528e+00  7.43287703e-01 -1.20379811e+00
   2.54017934e-02  1.84568334e+00 -1.13038132e-01 -2.55280167e-16
   1.94229247e-16  2.65402376e-16 -2.57638541e-17 -2.27080296e-16
   1.31140925e-01  2.58487545e+00  1.08990877e-16 -2.65532609e-17
   1.00800888e-16  7.39003074e-18 -1.23199797e-16  1.29615999e+00
   3.81000375e-01  0.00000000e+00 -1.82982356e-17  0.00000000e+00
  -8.63059690e-17  1.22649040e-16  0.00000000e+00  5.71947198e-17]]",26
"[[1.44105054e-01 7.25235936e-01 1.54267840e-01 3.90397813e-01
  3.24276120e-04 9.29576945e-01 3.75608592e-03 2.07330928e-31
  2.50606891e-31 1.83831286e-31 2.04492052e-31 1.87264389e-31
  6.26710221e-03 1.80385444e+00 2.11114790e-31 1.55887232e-31
  1.78506696e-31 9.68731223e-32 1.05357382e-31 4.59926281e-01
  4.19944611e-02 0.00000000e+00 3.91213980e-32 0.00000000e+00
  5.79595763e-32 6.38887662e-32 0.00000000e+00 2.03266165e-32]]","[[ 7.11652153e-01  1.64611191e+00  7.46932743e-01 -1.21250725e+00
   2.97245541e-02  1.85801434e+00 -1.12423125e-01 -1.34642333e-16
   2.19115643e-16  3.23100459e-16 -2.91624515e-17 -1.22754416e-16
   1.30104392e-01  2.60421636e+00  1.65191433e-17 -7.17994937e-17
  -5.52550894e-17  7.05815063e-17 -7.07733259e-17  1.30407339e+00
   3.80723390e-01  0.00000000e+00  2.33416027e-17  0.00000000e+00
  -3.03990315e-17  9.38227801e-17  0.00000000e+00 -3.05549462e-17]]",27
"[[1.47818480e-01 7.48788443e-01 1.58790542e-01 4.03147544e-01
  3.75983422e-04 9.59059441e-01 3.82766309e-03 2.09569612e-31
  2.68982719e-31 1.83224164e-31 2.14686263e-31 1.87240343e-31
  6.35033486e-03 1.86308942e+00 2.47504161e-31 1.57653318e-31
  1.80049477e-31 9.61495922e-32 1.06798450e-31 4.74206470e-01
  4.29734015e-02 0.00000000e+00 3.89710673e-32 0.00000000e+00
  5.93741065e-32 6.34041791e-32 0.00000000e+00 2.02146465e-32]]","[[ 7.12281626e-01  1.65701387e+00  7.50120017e-01 -1.22030578e+00
   3.41649297e-02  1.86913488e+00 -1.11627727e-01 -5.55123296e-17
   3.41709777e-16  3.25878748e-16  8.43844019e-17 -1.53474299e-16
   1.29173012e-01  2.62177589e+00  2.11082721e-16 -1.22281995e-16
  -1.07417082e-16  7.91822555e-17 -1.37496000e-17  1.31106857e+00
   3.80052721e-01  0.00000000e+00  5.48702772e-18  0.00000000e+00
   1.72965087e-17  9.68622779e-17  0.00000000e+00 -1.79445455e-17]]",28
"[[1.51428179e-01 7.72167034e-01 1.63254623e-01 4.15757510e-01
  4.35669581e-04 9.88258560e-01 3.89339567e-03 2.15179463e-31
  2.66432970e-31 1.81535783e-31 2.17658552e-31 1.85371342e-31
  6.43328840e-03 1.92181412e+00 2.46011689e-31 1.58707204e-31
  1.78471747e-31 9.64434398e-32 1.10604057e-31 4.88308245e-01
  4.39106326e-02 0.00000000e+00 4.61866847e-32 0.00000000e+00
  5.87803654e-32 6.53546504e-32 0.00000000e+00 2.09256873e-32]]","[[ 7.12382864e-01  1.66700105e+00  7.52902532e-01 -1.22727691e+00
   3.87137360e-02  1.87917244e+00 -1.10663445e-01  3.78201509e-17
   2.95703363e-16  2.81296696e-16  1.47494203e-16 -1.36282197e-16
   1.28357648e-01  2.63772704e+00  2.21320419e-16 -5.87661869e-17
  -8.17500678e-17  1.06694858e-16 -8.21857464e-17  1.31723458e+00
   3.79019941e-01  0.00000000e+00 -8.22702073e-17  0.00000000e+00
   1.55668579e-17  1.38014157e-16  0.00000000e+00  1.40688970e-17]]",29
"[[1.54935374e-01 7.95375685e-01 1.67661618e-01 4.28227347e-01
  5.03898598e-04 1.01717927e+00 3.95335128e-03 2.26899553e-31
  2.71433999e-31 2.04028274e-31 2.25135212e-31 1.84641386e-31
  6.51641690e-03 1.98003071e+00 2.49559302e-31 1.64298469e-31
  1.80174126e-31 9.54957967e-32 1.16440853e-31 5.02232519e-01
  4.48063998e-02 0.00000000e+00 4.65561979e-32 0.00000000e+00
  5.82466450e-32 6.53320823e-32 0.00000000e+00 2.10836196e-32]]","[[ 7.12006954e-01  1.67617113e+00  7.55326766e-01 -1.23349654e+00
   4.33620873e-02  1.88824072e+00 -1.09541424e-01  1.51817100e-16
   1.78580991e-16  4.09076773e-16  3.44938493e-17 -8.91314860e-17
   1.27665251e-01  2.65222531e+00  2.76697923e-16 -1.37614638e-16
  -1.45234134e-17  1.00123087e-16 -1.57290860e-16  1.32265104e+00
   3.77653867e-01  0.00000000e+00 -4.52095256e-17  0.00000000e+00
   2.13643024e-17  1.49332025e-16  0.00000000e+00 -6.50017257e-18]]",30
"[[1.58341281e-01 8.18417967e-01 1.72012874e-01 4.40556921e-01
  5.81226416e-04 1.04582615e+00 4.00761850e-03 2.34096229e-31
  2.72876472e-31 2.05201851e-31 2.51148440e-31 1.83300107e-31
  6.60011497e-03 2.03774125e+00 2.63047500e-31 1.62812199e-31
  1.79441181e-31 9.51612793e-32 1.15277919e-31 5.15980077e-01
  4.56609909e-02 0.00000000e+00 4.62542696e-32 0.00000000e+00
  6.24449788e-32 6.47839004e-32 0.00000000e+00 2.09169717e-32]]","[[ 7.11199875e-01  1.68461094e+00  7.57433461e-01 -1.23903384e+00
   4.81014945e-02  1.89644120e+00 -1.08272359e-01  2.33927074e-16
   9.62495437e-17  4.24860014e-16 -1.37076265e-16 -1.02693532e-16
   1.27099637e-01  2.66541048e+00  3.75455149e-16 -1.36371749e-16
  -4.57635224e-17  1.15019422e-16 -1.42775969e-16  1.32738916e+00
   3.75980795e-01  0.00000000e+00 -5.34805101e-17  0.00000000e+00
  -4.99154591e-17  1.44652549e-16  0.00000000e+00  7.97276955e-19]]",31
"[[1.61647108e-01 8.41297108e-01 1.76309575e-01 4.52746301e-01
  6.68200983e-04 1.07420347e+00 4.05630331e-03 2.44848072e-31
  2.70832434e-31 2.03198639e-31 2.56610110e-31 1.83646495e-31
  6.68472764e-03 2.09494766e+00 2.61139826e-31 1.70175204e-31
  1.77793069e-31 1.00455987e-31 1.14723414e-31 5.29551595e-01
  4.64747328e-02 0.00000000e+00 4.59633968e-32 0.00000000e+00
  6.30570845e-32 6.42053977e-32 0.00000000e+00 2.07078020e-32]]","[[ 7.10002985e-01  1.69239774e+00  7.59258339e-01 -1.24395184e+00
   5.29239372e-02  1.90386452e+00 -1.06866429e-01  9.61105672e-17
   6.04573051e-17  3.75387876e-16 -2.12661162e-16 -4.57402453e-17
   1.26662156e-01  2.67740815e+00  3.64794597e-16 -2.17556127e-16
  -2.90917423e-17  2.44838135e-17 -1.04038721e-16  1.33151265e+00
   3.74024711e-01  0.00000000e+00 -6.12347459e-17  0.00000000e+00
  -8.00886049e-17  1.38514134e-16  0.00000000e+00  7.17549259e-19]]",32
"[[1.64854049e-01 8.64016049e-01 1.80552762e-01 4.64795727e-01
  7.65362563e-04 1.10231519e+00 4.09952612e-03 2.44359781e-31
  2.75420407e-31 2.23710816e-31 2.57068271e-31 1.89091404e-31
  6.77055881e-03 2.15165174e+00 2.74914886e-31 1.98629062e-31
  1.77610347e-31 1.03966410e-31 1.20780916e-31 5.42947657e-01
  4.72479867e-02 0.00000000e+00 4.60030043e-32 0.00000000e+00
  6.39638815e-32 6.37769913e-32 0.00000000e+00 2.17804786e-32]]","[[ 7.08453475e-01  1.69960034e+00  7.60832721e-01 -1.24830793e+00
   5.78219110e-02  1.91059163e+00 -1.05333247e-01  4.22254806e-17
  -3.10067935e-17  1.87701950e-16 -2.46388339e-16 -1.26497185e-16
   1.26352252e-01  2.68833120e+00  2.00305535e-16 -2.21468079e-17
  -6.61226361e-17  8.92290556e-17 -8.75413311e-18  1.33507853e+00
   3.71807481e-01  0.00000000e+00 -3.27675591e-17  0.00000000e+00
  -3.28704624e-17  1.10046032e-16  0.00000000e+00 -3.51278635e-17]]",33
"[[1.67963285e-01 8.86577493e-01 1.84743356e-01 4.76705590e-01
  8.73244192e-04 1.13016507e+00 4.13741925e-03 3.00445243e-31
  2.72679247e-31 2.39504206e-31 2.64666545e-31 1.99248796e-31
  6.85787814e-03 2.20785516e+00 2.88365481e-31 2.08053439e-31
  1.93104868e-31 1.02955208e-31 1.25311126e-31 5.56168771e-01
  4.79811452e-02 0.00000000e+00 4.55429743e-32 0.00000000e+00
  7.31156158e-32 6.35084298e-32 0.00000000e+00 2.18626632e-32]]","[[ 7.06584766e-01  1.70628007e+00  7.62184072e-01 -1.25215433e+00
   6.27884525e-02  1.91669492e+00 -1.03681836e-01 -2.03924866e-16
  -2.42944352e-17  3.03209446e-16 -3.22590750e-16 -4.08268816e-18
   1.26167927e-01  2.69828105e+00  5.29967698e-17  8.68885986e-17
  -1.90928121e-16  8.56411169e-17  6.78709920e-17  1.33813784e+00
   3.69349036e-01  0.00000000e+00 -2.94908032e-17  0.00000000e+00
  -1.28534784e-16  1.18256227e-16  0.00000000e+00 -4.89352782e-17]]",34
"[[1.70975983e-01 9.08983943e-01 1.88882165e-01 4.88476411e-01
  9.92372199e-04 1.15775667e+00 4.17012497e-03 3.02542397e-31
  2.72932378e-31 2.38888689e-31 2.94373832e-31 1.97280980e-31
  6.94692681e-03 2.26355951e+00 2.85481979e-31 2.16249046e-31
  1.91227205e-31 1.09374998e-31 1.27722111e-31 5.69215382e-01
  4.86746292e-02 0.00000000e+00 4.53031660e-32 0.00000000e+00
  7.23854955e-32 6.35889560e-32 0.00000000e+00 2.18729300e-32]]","[[ 7.04426881e-01  1.71249161e+00  7.63336479e-01 -1.25553857e+00
   6.78171468e-02  1.92223916e+00 -1.01920621e-01 -2.54957911e-16
   3.27236830e-17  3.15072923e-16 -1.10459631e-16 -8.64146741e-18
   1.26106112e-01  2.70734880e+00  4.73052326e-17  1.79571045e-16
  -1.79141807e-16  1.63386576e-16  5.52110302e-19  1.34073630e+00
   3.66667533e-01  0.00000000e+00 -1.18576688e-17  0.00000000e+00
  -1.14663546e-16  1.33181502e-16  0.00000000e+00 -2.89125262e-17]]",35
"[[1.73893295e-01 9.31237737e-01 1.92969906e-01 5.00108823e-01
  1.12326676e-03 1.18509340e+00 4.19779381e-03 2.99548084e-31
  3.31068653e-31 2.38382412e-31 2.92551149e-31 1.96614750e-31
  7.03792222e-03 2.31876624e+00 2.97711833e-31 2.28471334e-31
  1.90560268e-31 1.13636424e-31 1.38277306e-31 5.82087885e-01
  4.93288853e-02 0.00000000e+00 5.77351968e-32 0.00000000e+00
  7.19136065e-32 6.31141644e-32 0.00000000e+00 2.22621641e-32]]","[[ 7.02006778e-01  1.71828378e+00  7.64311064e-01 -1.25850388e+00
   7.29021201e-02  1.92728230e+00 -1.00057430e-01 -2.23884429e-16
   2.76160858e-16  2.40176572e-16 -6.59315063e-17  2.83693224e-17
   1.26162966e-01  2.71561630e+00 -8.02449676e-17  4.16773787e-17
  -1.96516932e-16  2.20226989e-16  1.09273808e-16  1.34291485e+00
   3.63779507e-01  0.00000000e+00 -1.24184291e-16  0.00000000e+00
  -8.73237546e-17  1.07170915e-16  0.00000000e+00 -5.06781881e-17]]",36
"[[1.76716359e-01 9.53341073e-01 1.97007211e-01 5.11603559e-01
  1.26644243e-03 1.21217851e+00 4.22058329e-03 2.96797196e-31
  3.40948511e-31 2.38267491e-31 3.11176017e-31 2.00767609e-31
  7.13106178e-03 2.37347671e+00 3.15008870e-31 2.35287631e-31
  1.88775149e-31 1.13687995e-31 1.37088269e-31 5.94786631e-01
  4.99443838e-02 0.00000000e+00 5.84250133e-32 0.00000000e+00
  7.11952442e-32 6.73885177e-32 0.00000000e+00 2.28976259e-32]]","[[ 6.99348652e-01  1.72370018e+00  7.65126344e-01 -1.26108956e+00
   7.80380232e-02  1.93187626e+00 -9.80995074e-02 -2.17135452e-16
   1.33694675e-16  1.68525916e-16 -2.06138832e-16 -5.26916909e-17
   1.26334116e-01  2.72315703e+00 -2.14607813e-16 -5.78895750e-17
  -1.87841781e-16  2.32670725e-16  1.12265357e-16  1.34471019e+00
   3.60700015e-01  0.00000000e+00 -7.61685522e-17  0.00000000e+00
  -7.94710214e-17  1.66493062e-16  0.00000000e+00 -1.63173084e-17]]",37
"[[1.79446295e-01 9.75296034e-01 2.00994639e-01 5.22961436e-01
  1.42240864e-03 1.23901518e+00 4.23865688e-03 3.14143804e-31
  3.38036474e-31 2.55258181e-31 3.13569950e-31 2.05536707e-31
  7.22652612e-03 2.42769218e+00 3.11964231e-31 2.53108856e-31
  2.06862134e-31 1.21358056e-31 1.39189748e-31 6.07311939e-01
  5.05216165e-02 0.00000000e+00 5.85198703e-32 0.00000000e+00
  7.44136383e-32 6.69434894e-32 0.00000000e+00 2.57674197e-32]]","[[ 6.96474211e-01  1.72877980e+00  7.65798548e-01 -1.26333135e+00
   8.32200069e-02  1.93606759e+00 -9.60535389e-02 -5.28926821e-17
   9.80216585e-17  2.90861560e-16 -2.59725305e-16 -1.29743682e-16
   1.26614842e-01  2.73003703e+00 -2.03415900e-16 -1.94136179e-16
  -2.77255949e-17  3.03248957e-16  1.59965571e-16  1.34615523e+00
   3.57442763e-01  0.00000000e+00 -9.46113814e-17  0.00000000e+00
  -1.34216395e-16  1.34715739e-16  0.00000000e+00  4.09810199e-17]]",38
"[[1.82084214e-01 9.97104601e-01 2.04932680e-01 5.34183351e-01
  1.59167018e-03 1.26560646e+00 4.25218316e-03 3.14134071e-31
  3.38746814e-31 2.62747674e-31 3.10825589e-31 2.04938812e-31
  7.32448160e-03 2.48141383e+00 3.11391467e-31 2.50817724e-31
  2.06369822e-31 1.23360930e-31 1.41746218e-31 6.19664098e-01
  5.10610950e-02 0.00000000e+00 5.83718647e-32 0.00000000e+00
  7.48031423e-32 7.04535657e-32 0.00000000e+00 2.61150052e-32]]","[[ 6.93402923e-01  1.73355746e+00  7.66341889e-01 -1.26526173e+00
   8.84436926e-02  1.93989800e+00 -9.39256746e-02 -1.03565048e-16
   2.42608809e-17  3.61985556e-16 -2.13970503e-16 -1.54946173e-16
   1.27000225e-01  2.73631557e+00 -2.33540920e-16 -1.90213088e-16
  -6.46557897e-17  3.29637850e-16  2.06805051e-16  1.34727945e+00
   3.54020223e-01  0.00000000e+00 -1.06059405e-16  0.00000000e+00
  -1.54464333e-16  1.85893305e-16  0.00000000e+00  1.22808919e-17]]",39
"[[1.84631209e-01 1.01876867e+00 2.08821767e-01 5.45270266e-01
  1.77472755e-03 1.29195536e+00 4.26133518e-03 3.11062519e-31
  3.45144800e-31 2.62427762e-31 3.24065093e-31 2.05600653e-31
  7.42508245e-03 2.53464275e+00 3.26426366e-31 2.50453652e-31
  2.10486900e-31 1.26150030e-31 1.51910979e-31 6.31843376e-01
  5.15633496e-02 0.00000000e+00 5.86575646e-32 0.00000000e+00
  7.40742194e-32 7.17735932e-32 0.00000000e+00 2.80477759e-32]]","[[ 6.90152241e-01  1.73806436e+00  7.66768806e-01 -1.26691024e+00
   9.37051404e-02  1.94340495e+00 -9.17215599e-02 -1.01562518e-16
   1.20756248e-16  2.77749875e-16 -6.47150927e-17 -8.73820944e-17
   1.27485257e-01  2.74204589e+00 -7.54692945e-17 -1.24887292e-16
  -1.36808127e-16  2.33249231e-16  7.85038102e-17  1.34810931e+00
   3.50443749e-01  0.00000000e+00 -6.59675610e-17  0.00000000e+00
  -1.34646573e-16  1.22308829e-16  0.00000000e+00  5.78921106e-17]]",40
"[[1.87088360e-01 1.04029008e+00 2.12662279e-01 5.56223207e-01
  1.97207739e-03 1.31806481e+00 4.26628993e-03 3.08145810e-31
  3.64193515e-31 2.64948040e-31 3.24783564e-31 2.03662900e-31
  7.52847250e-03 2.58737995e+00 3.26959728e-31 2.51659360e-31
  2.08988247e-31 1.24895776e-31 1.51268923e-31 6.43850026e-01
  5.20289276e-02 0.00000000e+00 5.80709889e-32 0.00000000e+00
  7.33334772e-32 7.25112114e-32 0.00000000e+00 2.82203294e-32]]","[[ 6.86737808e-01  1.74232840e+00  7.67090173e-01 -1.26830373e+00
   9.90008160e-02  1.94662204e+00 -8.94463672e-02 -7.74808612e-17
  -4.13199224e-17  1.78249334e-16  4.67796882e-18 -6.77694338e-17
   1.28064930e-01  2.74727577e+00 -6.29748922e-18 -5.14867875e-17
  -9.85058562e-17  2.07232436e-16  4.10383312e-17  1.34866855e+00
   3.46723670e-01  0.00000000e+00 -5.93708049e-17  0.00000000e+00
  -1.21181916e-16  1.48227051e-16  0.00000000e+00  3.08183685e-17]]",41
"[[1.89456738e-01 1.06167059e+00 2.16454547e-01 5.67043255e-01
  2.18421273e-03 1.34393769e+00 4.26722793e-03 3.05857446e-31
  3.60933174e-31 2.65552958e-31 3.22340966e-31 2.05501315e-31
  7.63478665e-03 2.63962637e+00 3.23691404e-31 2.55072390e-31
  2.17388035e-31 1.24600951e-31 1.50366238e-31 6.55684284e-01
  5.24583925e-02 0.00000000e+00 5.74903838e-32 0.00000000e+00
  7.35619083e-32 7.17860993e-32 0.00000000e+00 2.81693520e-32]]","[[ 6.83173636e-01  1.74637457e+00  7.67315482e-01 -1.26946664e+00
   1.04327556e-01  1.94957948e+00 -8.71048277e-02 -9.78947018e-17
  -1.76535047e-17  2.17471741e-16 -2.41665458e-17  1.25736447e-18
   1.28734299e-01  2.75204815e+00 -4.53932626e-18 -1.23342157e-16
   1.37638194e-17  2.17398236e-16  6.16327543e-17  1.34897847e+00
   3.42869386e-01  0.00000000e+00 -5.31100349e-17  0.00000000e+00
  -1.40076076e-16  1.33404346e-16  0.00000000e+00  4.29426456e-17]]",42
"[[1.91737398e-01 1.08291191e+00 2.20198856e-01 5.77731540e-01
  2.41162325e-03 1.36957684e+00 4.26433287e-03 3.08695469e-31
  3.70525445e-31 2.63050518e-31 3.21389108e-31 2.03865368e-31
  7.74415206e-03 2.69138290e+00 3.20545864e-31 2.53900140e-31
  2.16526889e-31 1.29982789e-31 1.48908139e-31 6.67346382e-01
  5.28523229e-02 0.00000000e+00 6.75795334e-32 0.00000000e+00
  7.63625044e-32 7.12938701e-32 0.00000000e+00 2.90736660e-32]]","[[ 6.79472273e-01  1.75022528e+00  7.67453007e-01 -1.27042118e+00
   1.09682538e-01  1.95230443e+00 -8.47012636e-02 -1.13159273e-17
   9.90100744e-17  2.08097473e-16  2.59109036e-17 -1.93394653e-17
   1.29488535e-01  2.75640155e+00  5.47358359e-18 -7.38801355e-17
  -2.38442423e-17  2.77070007e-16  4.87194320e-17  1.34905817e+00
   3.38889449e-01  0.00000000e+00 -1.51065935e-16  0.00000000e+00
  -1.85534552e-16  1.35084958e-16  0.00000000e+00  4.20992042e-18]]",43
"[[1.93931387e-01 1.10401570e+00 2.23895451e-01 5.88289239e-01
  2.65479551e-03 1.39498508e+00 4.25779139e-03 3.05783272e-31
  3.74850327e-31 2.61872618e-31 3.20890091e-31 2.06820249e-31
  7.85668917e-03 2.74265036e+00 3.19811988e-31 2.80151779e-31
  2.14598034e-31 1.63699029e-31 1.47436021e-31 6.78836541e-01
  5.32113115e-02 0.00000000e+00 6.69037381e-32 0.00000000e+00
  8.38760651e-32 7.33066629e-32 0.00000000e+00 3.56337794e-32]]","[[ 6.75644953e-01  1.75390058e+00  7.67509942e-01 -1.27118757e+00
   1.15063244e-01  1.95482133e+00 -8.22396190e-02  3.03523535e-18
   1.78720097e-16  2.25400785e-16 -2.87846375e-17 -8.80704659e-17
   1.30322955e-01  2.76037056e+00 -4.47887936e-17 -2.36170171e-16
  -3.68355764e-17  6.22371990e-17  3.97288040e-17  1.34892485e+00
   3.34791640e-01  0.00000000e+00 -1.35959342e-16  0.00000000e+00
  -2.57960137e-16  6.93679236e-17  0.00000000e+00 -7.89809336e-17]]",44
"[[1.96039739e-01 1.12498360e+00 2.27544538e-01 5.98717573e-01
  2.91421310e-03 1.42016520e+00 4.24779284e-03 3.06258362e-31
  3.71144387e-31 2.59508271e-31 3.17745865e-31 2.11524831e-31
  7.97251257e-03 2.79342951e+00 3.18344610e-31 2.81666839e-31
  3.03005448e-31 2.21766267e-31 1.46546040e-31 6.90154984e-01
  5.35359644e-02 0.00000000e+00 7.23253686e-32 0.00000000e+00
  8.30373045e-32 7.26471579e-32 0.00000000e+00 3.52774416e-32]]","[[ 6.71701730e-01  1.75741847e+00  7.67492527e-01 -1.27178422e+00
   1.20467436e-01  1.95715216e+00 -7.97234905e-02  6.21701067e-17
   1.67372086e-16  2.18809985e-16 -3.39482363e-17  3.03350867e-18
   1.31233052e-01  2.76398625e+00  1.29227213e-18 -2.78253829e-16
   2.67768891e-16  3.00357965e-16  1.15819894e-17  1.34859390e+00
   3.30583041e-01  0.00000000e+00 -4.43206765e-17  0.00000000e+00
  -2.32164123e-16  5.38543260e-17  0.00000000e+00 -7.10828402e-17]]",45
"[[1.98063481e-01 1.14581718e+00 2.31146291e-01 6.09017801e-01
  3.19035675e-03 1.44511997e+00 4.23452909e-03 3.03805575e-31
  3.75735597e-31 2.56977833e-31 3.16465507e-31 2.10291250e-31
  8.09173171e-03 2.84372109e+00 3.16205499e-31 2.82580960e-31
  3.00935004e-31 2.27979087e-31 1.47156629e-31 7.01301930e-01
  5.38269003e-02 0.00000000e+00 7.16281381e-32 0.00000000e+00
  8.49644350e-32 7.26988127e-32 0.00000000e+00 3.58318598e-32]]","[[ 6.67651596e-01  1.76079508e+00  7.67406159e-01 -1.27222791e+00
   1.25893121e-01  1.95931676e+00 -7.71561555e-02  3.12590371e-17
   2.41753782e-16  1.88888770e-16 -7.41091408e-17  3.24230475e-17
   1.32214507e-01  2.76727651e+00 -3.11531278e-17 -1.89348259e-16
   2.10014409e-16  3.62139829e-16  5.59874845e-17  1.34807920e+00
   3.26270095e-01  0.00000000e+00 -3.47873198e-17  0.00000000e+00
  -1.56435774e-16  2.05739754e-17  0.00000000e+00 -3.38549182e-17]]",46
"[[2.00003629e-01 1.16651801e+00 2.34700848e-01 6.19191220e-01
  3.48370447e-03 1.46985215e+00 4.21819441e-03 3.15651161e-31
  3.88641124e-31 2.61657883e-31 3.26755680e-31 2.13782656e-31
  8.21445155e-03 2.89352577e+00 3.21413102e-31 3.09818195e-31
  2.98564047e-31 2.43017631e-31 1.45693702e-31 7.12277601e-01
  5.40847502e-02 0.00000000e+00 7.11733333e-32 0.00000000e+00
  9.51332692e-32 7.19718246e-32 0.00000000e+00 3.68552155e-32]]","[[ 6.63502590e-01  1.76404488e+00  7.67255487e-01 -1.27253393e+00
   1.31338533e-01  1.96133301e+00 -7.45405994e-02  1.50131665e-16
   8.84936167e-17  8.48539732e-17  4.92967182e-17 -4.56144307e-17
   1.33263205e-01  2.77026638e+00  6.34480195e-17 -3.43800411e-16
   2.14279398e-16  4.57524992e-16  5.33278636e-17  1.34739320e+00
   3.21858664e-01  0.00000000e+00 -1.51383489e-17  0.00000000e+00
  -3.58232554e-17  1.85165779e-17  0.00000000e+00  6.70145311e-18]]",47
"[[2.01861191e-01 1.18708761e+00 2.38208316e-01 6.29239164e-01
  3.79473155e-03 1.49436449e+00 4.19898532e-03 3.14060726e-31
  4.15217209e-31 2.61738466e-31 3.30750558e-31 2.11819148e-31
  8.34077306e-03 2.94284421e+00 3.24388679e-31 3.13257923e-31
  3.04598046e-31 2.45498571e-31 1.63193357e-31 7.23082222e-01
  5.43101564e-02 0.00000000e+00 7.04616000e-32 0.00000000e+00
  9.43624347e-32 7.30369500e-32 0.00000000e+00 3.64866633e-32]]","[[ 6.59261897e-01  1.76718086e+00  7.67044494e-01 -1.27271623e+00
   1.36802103e-01  1.96321705e+00 -7.18795408e-02  1.74692189e-16
   2.54179343e-16  2.44343674e-17 -4.08528763e-17 -5.42559548e-17
   1.34375237e-01  2.77297837e+00 -2.15714806e-17 -3.90277715e-16
   2.87823239e-16  4.81851851e-16 -8.96878639e-17  1.34654711e+00
   3.17354085e-01  0.00000000e+00 -1.36245140e-17  0.00000000e+00
  -4.56758891e-17  5.89123292e-17  0.00000000e+00  6.03130780e-18]]",48
"[[2.03637167e-01 1.20752748e+00 2.41668777e-01 6.39162996e-01
  4.12391068e-03 1.51865976e+00 4.17710055e-03 3.11868974e-31
  4.29250783e-31 2.61739393e-31 3.32883363e-31 2.10838404e-31
  8.47079374e-03 2.99167702e+00 3.27791803e-31 3.10161378e-31
  3.14635875e-31 2.48346165e-31 1.74715130e-31 7.33716024e-01
  5.45037721e-02 0.00000000e+00 6.97569840e-32 0.00000000e+00
  9.34769352e-32 7.23253814e-32 0.00000000e+00 3.84689179e-32]]","[[ 6.54935935e-01  1.77021468e+00  7.66776579e-01 -1.27278755e+00
   1.42282437e-01  1.96498347e+00 -6.91754552e-02  1.88026462e-16
   9.39068731e-17 -2.91785138e-17  3.69908718e-17 -1.51042877e-17
   1.35546903e-01  2.77543266e+00  6.21148642e-17 -3.45247076e-16
   1.44656430e-16  5.06485480e-16 -1.95408688e-16  1.34555101e+00
   3.12761213e-01  0.00000000e+00 -1.22620626e-17  0.00000000e+00
  -3.34843315e-17  5.73570978e-17  0.00000000e+00  5.38752735e-17]]",49
"[[2.05332550e-01 1.22783910e+00 2.45082281e-01 6.48964116e-01
  4.47171190e-03 1.54274069e+00 4.15274086e-03 3.09092077e-31
  4.26995809e-31 2.60634817e-31 3.50554263e-31 2.15687593e-31
  8.60460800e-03 3.04002480e+00 3.39660870e-31 3.11439782e-31
  3.29226232e-31 2.46670897e-31 1.74373358e-31 7.44179246e-01
  5.46662613e-02 0.00000000e+00 7.23560924e-32 0.00000000e+00
  9.25745142e-32 7.18324228e-32 0.00000000e+00 4.04191476e-32]]","[[ 6.50530431e-01  1.77315680e+00  7.66454615e-01 -1.27275953e+00
   1.47778298e-01  1.96664550e+00 -6.64305968e-02  1.50736173e-16
   1.29655239e-16  1.26342970e-17 -1.11621064e-16  6.98182088e-17
   1.36774709e-01  2.77764741e+00 -6.71697132e-17 -3.76904071e-16
  -2.98847197e-18  4.27408198e-16 -1.38379437e-16  1.34441398e+00
   3.08084469e-01  0.00000000e+00 -6.84525630e-17  0.00000000e+00
  -3.58234580e-17  6.67968714e-17  0.00000000e+00  9.68087449e-17]]",50
"[[2.06948326e-01 1.24802392e+00 2.48448855e-01 6.58643950e-01
  4.83860263e-03 1.56661007e+00 4.12610905e-03 3.15942327e-31
  4.34687358e-31 2.58901204e-31 3.59224164e-31 2.19927407e-31
  8.74230754e-03 3.08788812e+00 3.94477068e-31 3.09864172e-31
  3.27614686e-31 2.51436798e-31 1.77359872e-31 7.54472134e-01
  5.47982977e-02 0.00000000e+00 7.16325314e-32 0.00000000e+00
  9.20712150e-32 7.43041994e-32 0.00000000e+00 4.00149561e-32]]","[[ 6.46050496e-01  1.77601663e+00  7.66081012e-01 -1.27264283e+00
   1.53288589e-01  1.96821511e+00 -6.36470190e-02  3.59571348e-17
   2.26058390e-16  4.09129515e-17 -2.10801348e-16  1.42815700e-16
   1.38055367e-01  2.77963893e+00  1.80820562e-16 -3.78441042e-16
   3.83069158e-17  4.69712136e-16 -1.93318291e-16  1.34314420e+00
   3.03327876e-01  0.00000000e+00 -6.16073067e-17  0.00000000e+00
  -5.27946032e-17  3.63620731e-18  0.00000000e+00  8.71278704e-17]]",51
