v,m,t
"[[7.00486758e-02 1.38866249e+00 1.06410004e+01 2.62591548e+00
  1.38039913e+01 2.30393904e+01 7.48823981e-02 4.91480450e+00
  1.80227633e+02 2.66136129e-01 1.48062472e+00 1.60765201e+02
  1.96615143e+00 9.58071654e+01 1.39736099e+02 1.78764176e-01
  1.16458351e+01 1.46224976e+02 1.34554437e+01 4.74870629e+01
  1.99121861e+02 2.93100760e-01 1.43002670e+00 4.23537582e+00
  1.32954906e-03 3.85184916e+01 8.43257915e+01 1.19126466e-30
  1.66880654e-02 1.21033990e-01 8.53516495e-31 3.50261066e+01
  1.78305296e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.45299061e-01 -2.31632542e+00 -6.69233838e+00  3.25168452e+00
   7.63426144e+00 -9.98689308e+00 -6.29044971e-01 -4.19186021e+00
  -2.69653302e+01 -1.13320206e+00  2.47557559e+00 -2.58025246e+01
  -2.68843389e+00 -1.95501129e+01 -2.42007308e+01  7.53991796e-01
  -7.10087246e+00 -2.47962626e+01  7.27711655e+00 -1.38548745e+01
   2.83974234e+01 -1.13265879e+00  2.45417753e+00  4.07003751e+00
   2.20810343e-02  1.27353472e+01  1.84566902e+01 -4.01985196e-16
   2.91955781e-01 -7.58028454e-01 -5.41475707e-16 -1.16434840e+01
  -2.71338649e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",21
"[[7.31069996e-02 1.43114433e+00 1.11092592e+01 2.72239519e+00
  1.44141040e+01 2.41782597e+01 8.39170844e-02 5.01939270e+00
  1.86890543e+02 2.86084898e-01 1.54189048e+00 1.67421298e+02
  2.01531759e+00 9.91958496e+01 1.45791207e+02 1.80801360e-01
  1.22218517e+01 1.52679414e+02 1.39038671e+01 4.92610780e+01
  2.06613580e+02 3.08078580e-01 1.49282737e+00 4.37276559e+00
  1.37785332e-03 4.02260056e+01 8.74716242e+01 1.18825356e-30
  1.83716742e-02 1.29404057e-01 8.69061122e-31 3.61312628e+01
  1.85557924e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.52078294e-01 -2.32211331e+00 -6.78117362e+00  3.27685714e+00
   7.73579345e+00 -1.01583590e+01 -6.65052103e-01 -4.16476632e+00
  -2.71782964e+01 -1.17024851e+00  2.50382958e+00 -2.60969459e+01
  -2.68194080e+00 -1.96799891e+01 -2.45105789e+01  7.40437793e-01
  -7.22293604e+00 -2.51302972e+01  7.31293479e+00 -1.39690156e+01
   2.86371189e+01 -1.15321678e+00  2.48643033e+00  4.08699547e+00
   2.77214815e-02  1.29084289e+01  1.86082920e+01 -4.56134725e-16
   3.05777519e-01 -7.80105163e-01 -3.32151489e-16 -1.16855424e+01
  -2.74264193e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",22
"[[7.61086695e-02 1.47169835e+00 1.15736613e+01 2.81651036e+00
  1.50182187e+01 2.53204974e+01 9.35859023e-02 5.11466613e+00
  1.93387921e+02 3.06665411e-01 1.60240294e+00 1.73992704e+02
  2.06141225e+00 1.02487614e+02 1.51790089e+02 1.82473376e-01
  1.27995855e+01 1.59093029e+02 1.43365377e+01 5.09938317e+01
  2.13934919e+02 3.23096441e-01 1.55502850e+00 4.50497023e+00
  1.42443037e-03 4.19228881e+01 9.05448294e+01 1.23724486e-30
  2.01646880e-02 1.37960659e-01 8.74997702e-31 3.71958902e+01
  1.92696951e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.57966617e-01 -2.32413576e+00 -6.86166997e+00  3.29750907e+00
   7.82723191e+00 -1.03189670e+01 -7.01055374e-01 -4.12969152e+00
  -2.73529196e+01 -1.20632938e+00  2.52900309e+00 -2.63587699e+01
  -2.67113326e+00 -1.97817060e+01 -2.47902341e+01  7.25385786e-01
  -7.33727395e+00 -2.54351407e+01  7.33775585e+00 -1.40638796e+01
   2.88373057e+01 -1.17242631e+00  2.51550911e+00  4.09773877e+00
   3.27182192e-02  1.30664278e+01  1.87344005e+01 -6.57247472e-16
   3.19660205e-01 -8.01345047e-01 -4.19879267e-16 -1.17111154e+01
  -2.76828782e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",23
"[[7.90510590e-02 1.51035783e+00 1.20341523e+01 2.90829246e+00
  1.56161637e+01 2.64660243e+01 1.03898224e-01 5.20095227e+00
  1.99721136e+02 3.27865678e-01 1.66217269e+00 1.80480075e+02
  2.10454807e+00 1.05683771e+02 1.57732572e+02 1.83805232e-01
  1.33789860e+01 1.65466335e+02 1.47536903e+01 5.26857964e+01
  2.21087471e+02 3.38145464e-01 1.61661867e+00 4.63208995e+00
  1.46771415e-03 4.36092023e+01 9.35461912e+01 1.22869558e-30
  2.20709257e-02 1.46694999e-01 8.66508819e-31 3.82211012e+01
  1.99722589e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.63026148e-01 -2.32275567e+00 -6.93459954e+00  3.31409211e+00
   7.90945218e+00 -1.04697503e+01 -7.37007279e-01 -4.08744168e+00
  -2.74928832e+01 -1.24147488e+00  2.55140947e+00 -2.65912196e+01
  -2.65650745e+00 -1.98580505e+01 -2.50425811e+01  7.09030747e-01
  -7.44461513e+00 -2.57137244e+01  7.35265779e+00 -1.41413727e+01
   2.90018371e+01 -1.19038718e+00  2.54169991e+00  4.10289792e+00
   3.70311244e-02  1.32108340e+01  1.88375257e+01 -6.53354519e-16
   3.33605888e-01 -8.21778663e-01 -3.61732940e-16 -1.17220233e+01
  -2.79066813e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",24
"[[8.19319594e-02 1.54715699e+00 1.24906753e+01 2.99777150e+00
  1.62077867e+01 2.76147553e+01 1.14861206e-01 5.27857874e+00
  2.05891599e+02 3.49672882e-01 1.72120969e+00 1.86884017e+02
  2.14483441e+00 1.08785644e+02 1.63618509e+02 1.84821079e-01
  1.39599979e+01 1.71799780e+02 1.51555635e+01 5.43374644e+01
  2.28072881e+02 3.53216687e-01 1.67758780e+00 4.75422791e+00
  1.50643089e-03 4.52849932e+01 9.64764727e+01 1.27182402e-30
  2.40941900e-02 1.55598412e-01 9.14251350e-31 3.92079413e+01
  2.06635134e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.67315703e-01 -2.31830181e+00 -7.00065556e+00  3.32701118e+00
   7.98325236e+00 -1.06116366e+01 -7.72860026e-01 -4.03874749e+00
  -2.76015091e+01 -1.27571255e+00  2.57132983e+00 -2.67971881e+01
  -2.63850933e+00 -1.99115372e+01 -2.52702201e+01  6.91549565e-01
  -7.54561309e+00 -2.59686763e+01  7.35861405e+00 -1.42032185e+01
   2.91341911e+01 -1.20718910e+00  2.56526237e+00  4.10304553e+00
   4.06351232e-02  1.33429825e+01  1.89199225e+01 -8.23423828e-16
   3.47615898e-01 -8.41435779e-01 -5.63062527e-16 -1.17198856e+01
  -2.81009371e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",25
"[[8.47495658e-02 1.58213083e+00 1.29431715e+01 3.08497612e+00
  1.67929544e+01 2.87665998e+01 1.26479705e-01 5.34787279e+00
  2.11900760e+02 3.72073430e-01 1.77952326e+00 1.93205093e+02
  2.18237730e+00 1.11794574e+02 1.69447774e+02 1.85544186e-01
  1.45425608e+01 1.78093754e+02 1.55423987e+01 5.59493468e+01
  2.34892851e+02 3.68301080e-01 1.73792705e+00 4.87148992e+00
  1.53962697e-03 4.69502884e+01 9.93364167e+01 1.27476521e-30
  2.62382614e-02 1.64662394e-01 9.15580423e-31 4.01573935e+01
  2.13434960e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.70891064e-01 -2.31107220e+00 -7.06046033e+00  3.33662912e+00
   8.04936081e+00 -1.07454591e+01 -8.08565664e-01 -3.98427200e+00
  -2.76817944e+01 -1.30906761e+00  2.58901619e+00 -2.69792723e+01
  -2.61753950e+00 -1.99444354e+01 -2.54754958e+01  6.73102778e-01
  -7.64085348e+00 -2.62023512e+01  7.35650384e+00 -1.42509760e+01
   2.92375084e+01 -1.22291270e+00  2.58643224e+00  4.09870192e+00
   4.35185809e-02  1.34640691e+01  1.89836165e+01 -8.66219054e-16
   3.61690906e-01 -8.60345418e-01 -6.09087048e-16 -1.17061421e+01
  -2.82684560e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",26
"[[8.75024594e-02 1.61531515e+00 1.33915801e+01 3.16993377e+00
  1.73715525e+01 2.99214614e+01 1.38756220e-01 5.40916087e+00
  2.17750111e+02 3.95053005e-01 1.83712210e+00 1.99443823e+02
  2.21727945e+00 1.14711911e+02 1.75220267e+02 1.85996936e-01
  1.51266100e+01 1.84348582e+02 1.59144401e+01 5.75219721e+01
  2.41549132e+02 3.83389560e-01 1.79762882e+00 4.98398410e+00
  1.56667665e-03 4.86050983e+01 1.02126747e+02 1.29834642e-30
  2.85068912e-02 1.73878620e-01 9.25806266e-31 4.10703827e+01
  2.20122512e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.73805201e-01 -2.30133711e+00 -7.11457240e+00  3.34327109e+00
   8.10844301e+00 -1.08719659e+01 -8.44076241e-01 -3.92461730e+00
  -2.77364430e+01 -1.34156314e+00  2.60469439e+00 -2.71398027e+01
  -2.59395759e+00 -1.99587933e+01 -2.56605219e+01  6.53836146e-01
  -7.73086107e+00 -2.64168587e+01  7.34712159e+00 -1.42860561e+01
   2.93146256e+01 -1.23763052e+00  2.60542375e+00  4.09034023e+00
   4.56817786e-02  1.35751644e+01  1.90304270e+01 -5.88995806e-16
   3.75830983e-01 -8.78535876e-01 -4.08960359e-16 -1.16820719e+01
  -2.84117791e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",27
"[[9.01895899e-02 1.64674637e+00 1.38358388e+01 3.25267083e+00
  1.79434845e+01 3.10792391e+01 1.51690842e-01 5.46276812e+00
  2.23441180e+02 4.18596604e-01 1.89401431e+00 2.05600684e+02
  2.24964029e+00 1.17539019e+02 1.80935905e+02 1.86200809e-01
  1.57120758e+01 1.90564532e+02 1.62719346e+01 5.90558857e+01
  2.48043523e+02 3.98473001e-01 1.85668666e+00 5.09182055e+00
  1.58727347e-03 5.02494170e+01 1.04848170e+02 1.30227014e-30
  3.09037947e-02 1.83238971e-01 1.02337954e-30 4.19477800e+01
  2.26698312e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.76108474e-01 -2.28934182e+00 -7.16349300e+00  3.34722848e+00
   8.16110758e+00 -1.09918287e+01 -8.79343945e-01 -3.86033061e+00
  -2.77678958e+01 -1.37322036e+00  2.61856675e+00 -2.72808705e+01
  -2.56808621e+00 -1.99564602e+01 -2.58272049e+01  6.33882062e-01
  -7.81610589e+00 -2.66140874e+01  7.33118539e+00 -1.43097360e+01
   2.93681057e+01 -1.25140778e+00  2.62243160e+00  4.07839095e+00
   4.71355262e-02  1.36772266e+01  1.90619878e+01 -6.60123836e-16
   3.90035648e-01 -8.96034729e-01 -6.94914954e-16 -1.16488101e+01
  -2.85332056e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",28
"[[9.28102583e-02 1.67646152e+00 1.42758834e+01 3.33321275e+00
  1.85086720e+01 3.22398266e+01 1.65281215e-01 5.50901791e+00
  2.28975530e+02 4.42688592e-01 1.95020734e+00 2.11676119e+02
  2.27955602e+00 1.20277268e+02 1.86594631e+02 1.86176378e-01
  1.62988846e+01 1.96741814e+02 1.66151313e+01 6.05516480e+01
  2.54377870e+02 4.13542250e-01 1.91509521e+00 5.19511107e+00
  1.60140877e-03 5.18832228e+01 1.07501376e+02 1.28988324e-30
  3.34326446e-02 1.92735542e-01 1.01754352e-30 4.27904064e+01
  2.33162944e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.77848821e-01 -2.27530906e+00 -7.20767186e+00  3.34876242e+00
   8.20791183e+00 -1.11056503e+01 -9.14321233e-01 -3.79190968e+00
  -2.77783562e+01 -1.40405883e+00  2.63081439e+00 -2.74043517e+01
  -2.54021456e+00 -1.99391064e+01 -2.59772641e+01  6.13360824e-01
  -7.89700878e+00 -2.67957277e+01  7.30934463e+00 -1.43231727e+01
   2.94002650e+01 -1.26430315e+00  2.63763287e+00  4.06324604e+00
   4.78999326e-02  1.37711126e+01  1.90797661e+01 -5.68896433e-16
   4.04303913e-01 -9.12868847e-01 -6.91739193e-16 -1.16073632e+01
  -2.86348157e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",29
"[[9.53640994e-02 1.70449815e+00 1.47116487e+01 3.41158416e+00
  1.90670536e+01 3.34031133e+01 1.79522504e-01 5.54823138e+00
  2.34354760e+02 4.67312746e-01 2.00570807e+00 2.17670533e+02
  2.30711963e+00 1.22928041e+02 1.92196406e+02 1.85943305e-01
  1.68869581e+01 2.02880584e+02 1.69442817e+01 6.20098337e+01
  2.60554060e+02 4.28588133e-01 1.97285015e+00 5.29396887e+00
  1.60933994e-03 5.35064788e+01 1.10087040e+02 1.38619732e-30
  3.60970639e-02 2.02360663e-01 1.01975518e-30 4.35990368e+01
  2.39517060e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.79071936e-01 -2.25944119e+00 -7.24751239e+00  3.34810696e+00
   8.24936673e+00 -1.12139720e+01 -9.48960920e-01 -3.71980772e+00
  -2.77698139e+01 -1.43409660e+00  2.64159935e+00 -2.75119290e+01
  -2.51060159e+00 -1.99082406e+01 -2.61122508e+01  5.92381779e-01
  -7.97394648e+00 -2.69632917e+01  7.28218687e+00 -1.43274146e+01
   2.94131979e+01 -1.27636943e+00  2.65118870e+00  4.04526267e+00
   4.80033289e-02  1.38575888e+01  1.90850790e+01 -8.42480566e-16
   4.18634326e-01 -9.29064411e-01 -7.33862609e-16 -1.15586226e+01
  -2.87184931e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",30
"[[9.78510661e-02 1.73089421e+00 1.51430678e+01 3.48780894e+00
  1.96185849e+01 3.45689839e+01 1.94407371e-01 5.58072706e+00
  2.39580502e+02 4.92452304e-01 2.06052278e+00 2.23584298e+02
  2.33242095e+00 1.25492723e+02 1.97741211e+02 1.85520339e-01
  1.74762144e+01 2.08980940e+02 1.72596388e+01 6.34310310e+01
  2.66574022e+02 4.43601477e-01 2.02994816e+00 5.38850833e+00
  1.61155067e-03 5.51191335e+01 1.12605820e+02 1.37431221e-30
  3.89006191e-02 2.12106910e-01 1.01656391e-30 4.43744025e+01
  2.45761375e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.79821435e-01 -2.24192222e+00 -7.28337639e+00  3.34547185e+00
   8.28594144e+00 -1.13172796e+01 -9.83216256e-01 -3.64443779e+00
  -2.77440666e+01 -1.46335044e+00  2.65106653e+00 -2.76051114e+01
  -2.47947896e+00 -1.98652262e+01 -2.62335646e+01  5.71044361e-01
  -8.04725602e+00 -2.71181310e+01  7.25024399e+00 -1.43234123e+01
   2.94087986e+01 -1.28765414e+00  2.66324579e+00  4.02476655e+00
   4.74813281e-02  1.39373399e+01  1.90791091e+01 -7.13770566e-16
   4.33025012e-01 -9.44646926e-01 -5.76772789e-16 -1.15033765e+01
  -2.87859439e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",31
"[[1.00271413e-01 1.75568804e+00 1.55700727e+01 3.56191035e+00
  2.01632381e+01 3.57373191e+01 2.09925956e-01 5.60682036e+00
  2.44654417e+02 5.18090014e-01 2.11465717e+00 2.29417754e+02
  2.35554670e+00 1.27972708e+02 2.03229046e+02 1.84925322e-01
  1.80665671e+01 2.15042928e+02 1.75614578e+01 6.48158401e+01
  2.72439721e+02 4.58573118e-01 2.08638688e+00 5.47884478e+00
  1.60870516e-03 5.67211208e+01 1.15058363e+02 1.37117526e-30
  4.18468130e-02 2.21967118e-01 1.06011130e-30 4.51171949e+01
  2.51896661e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.80139013e-01 -2.22291959e+00 -7.31558828e+00  3.34104510e+00
   8.31806739e+00 -1.14160089e+01 -1.01704099e+00 -3.56617677e+00
  -2.77027389e+01 -1.49183597e+00  2.65934535e+00 -2.76852515e+01
  -2.44705359e+00 -1.98112958e+01 -2.63424687e+01  5.49439019e-01
  -8.11723887e+00 -2.72614532e+01  7.21399776e+00 -1.43120283e+01
   2.93887816e+01 -1.29820008e+00  2.67393782e+00  4.00205499e+00
   4.63759953e-02  1.40109773e+01  1.90629174e+01 -5.39407271e-16
   4.47473703e-01 -9.59641251e-01 -7.50856207e-16 -1.14423214e+01
  -2.88387143e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",32
"[[1.02625681e-01 1.77891825e+00 1.59925944e+01 3.63391108e+00
  2.07010015e+01 3.69079954e+01 2.26065877e-01 5.62682324e+00
  2.49578199e+02 5.44208185e-01 2.16811634e+00 2.35171213e+02
  2.37658057e+00 1.30369395e+02 2.08659932e+02 1.84175186e-01
  1.86579264e+01 2.21066543e+02 1.78499951e+01 6.61648729e+01
  2.78153161e+02 4.73493913e-01 2.14216484e+00 5.56509423e+00
  1.60159830e-03 5.83123614e+01 1.17445303e+02 1.37581584e-30
  4.49390779e-02 2.31934388e-01 1.10396989e-30 4.58280676e+01
  2.57923749e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.80064579e-01 -2.20258577e+00 -7.34443883e+00  3.33499521e+00
   8.34614192e+00 -1.15105510e+01 -1.05038940e+00 -3.48536895e+00
  -2.76472994e+01 -1.51956781e+00  2.66655133e+00 -2.77535619e+01
  -2.41351009e+00 -1.97475640e+01 -2.64401034e+01  5.27648057e-01
  -8.18416449e+00 -2.73943364e+01  7.17388488e+00 -1.42940456e+01
   2.93546990e+01 -1.30804584e+00  2.68338665e+00  3.97739962e+00
   4.47350932e-02  1.40790465e+01  1.90374562e+01 -6.20937333e-16
   4.61977772e-01 -9.74071607e-01 -4.42404561e-16 -1.13760710e+01
  -2.88782064e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",33
"[[1.04914680e-01 1.80062368e+00 1.64105629e+01 3.70383335e+00
  2.12318792e+01 3.80808858e+01 2.42812232e-01 5.64104375e+00
  2.54353567e+02 5.70788727e-01 2.22090484e+00 2.40844955e+02
  2.39560324e+00 1.32684186e+02 2.14033908e+02 1.83285968e-01
  1.92501986e+01 2.27051727e+02 1.81255084e+01 6.74787516e+01
  2.83716378e+02 4.88354754e-01 2.19728143e+00 5.64737322e+00
  1.59110381e-03 5.98927621e+01 1.19767261e+02 1.37278635e-30
  4.81807680e-02 2.42002097e-01 1.10910244e-30 4.65076398e+01
  2.63843524e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.79636380e-01 -2.18105971e+00 -7.37018862e+00  3.32747326e+00
   8.37053161e+00 -1.16012569e+01 -1.08321639e+00 -3.40232922e+00
  -2.75790765e+01 -1.54655969e+00  2.67278750e+00 -2.78111290e+01
  -2.37901284e+00 -1.96750390e+01 -2.65274983e+01  5.05746395e-01
  -8.24827365e+00 -2.75177421e+01  7.13030143e+00 -1.42701756e+01
   2.93079570e+01 -1.31722619e+00  2.69170343e+00  3.95104885e+00
   4.26113695e-02  1.41420343e+01  1.90035799e+01 -6.62422904e-16
   4.76534260e-01 -9.87961582e-01 -2.70993937e-16 -1.13051658e+01
  -2.89056923e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",34
"[[1.07139473e-01 1.82084330e+00 1.68239073e+01 3.77169897e+00
  2.17558903e+01 3.92558593e+01 2.60147630e-01 5.64978570e+00
  2.58982268e+02 5.97813191e-01 2.27302665e+00 2.46439238e+02
  2.41269252e+00 1.34918485e+02 2.19351029e+02 1.82272813e-01
  1.98432865e+01 2.32998373e+02 1.83882565e+01 6.87581081e+01
  2.89131440e+02 5.03146576e-01 2.25173683e+00 5.72579855e+00
  1.57812240e-03 6.14622176e+01 1.22024848e+02 1.50469547e-30
  5.15751524e-02 2.52163892e-01 1.20060128e-30 4.71564987e+01
  2.69656922e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.78891094e-01 -2.15846810e+00 -7.39307113e+00  3.31861474e+00
   8.39157511e+00 -1.16884412e+01 -1.11547753e+00 -3.31734595e+00
  -2.74992721e+01 -1.57282457e+00  2.67814561e+00 -2.78589262e+01
  -2.34370798e+00 -1.95946336e+01 -2.66055836e+01  4.83802253e-01
  -8.30978138e+00 -2.76325275e+01  7.08360694e+00 -1.42410651e+01
   2.92498300e+01 -1.32577249e+00  2.69898961e+00  3.92323004e+00
   4.00618471e-02  1.42003739e+01  1.89620546e+01 -2.14556470e-16
   4.91139907e-01 -1.00133412e+00 -5.64191072e-16 -1.12300805e+01
  -2.89223269e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",35
"[[1.09301355e-01 1.83961619e+00 1.72325562e+01 3.83752951e+00
  2.22730684e+01 4.04327818e+01 2.78052238e-01 5.65334823e+00
  2.63466075e+02 6.25262801e-01 2.32448523e+00 2.51954294e+02
  2.42792339e+00 1.37073697e+02 2.24611369e+02 1.81149992e-01
  2.04370896e+01 2.38906329e+02 1.86384990e+01 7.00035823e+01
  2.94400443e+02 5.17860360e-01 2.30553196e+00 5.80048708e+00
  1.56353238e-03 6.30206103e+01 1.24218663e+02 1.57689285e-30
  5.51254080e-02 2.62413688e-01 1.24205819e-30 4.77752026e+01
  2.75364930e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.77863896e-01 -2.13492656e+00 -7.41329545e+00  3.30854128e+00
   8.40958565e+00 -1.17723864e+01 -1.14712924e+00 -3.23068356e+00
  -2.74089744e+01 -1.59837466e+00  2.68270734e+00 -2.78978253e+01
  -2.30772518e+00 -1.95071737e+01 -2.66751992e+01  4.61877781e-01
  -8.36887964e+00 -2.77394559e+01  7.03412793e+00 -1.42073021e+01
   2.91814740e+01 -1.33371303e+00  2.70533782e+00  3.89415146e+00
   3.71470851e-02  1.42544515e+01  1.89135677e+01  1.02270684e-16
   5.05791166e-01 -1.01421148e+00 -7.38992477e-16 -1.11512319e+01
  -2.89291591e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",36
"[[1.11401834e-01 1.85698138e+00 1.76364377e+01 3.90134637e+00
  2.27834609e+01 4.16115162e+01 2.96503862e-01 5.65202547e+00
  2.67806781e+02 6.53118469e-01 2.37528352e+00 2.57390334e+02
  2.44136814e+00 1.39151228e+02 2.29815016e+02 1.79930909e-01
  2.10315043e+01 2.44775397e+02 1.88764959e+01 7.12158212e+01
  2.99525510e+02 5.32487135e-01 2.35866840e+00 5.87155545e+00
  1.54814506e-03 6.45678119e+01 1.26349299e+02 1.60733218e-30
  5.88346119e-02 2.72745649e-01 1.23195573e-30 4.83642845e+01
  2.80968578e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.76588500e-01 -2.11054064e+00 -7.43104889e+00  3.29736223e+00
   8.42485316e+00 -1.18533458e+01 -1.17812886e+00 -3.14258484e+00
  -2.73091689e+01 -1.62322151e+00  2.68654530e+00 -2.79286071e+01
  -2.27117929e+00 -1.94134077e+01 -2.67371044e+01  4.40029620e-01
  -8.42573974e+00 -2.78392068e+01  6.98216117e+00 -1.41694222e+01
   2.91039376e+01 -1.34107331e+00  2.71083258e+00  3.86400397e+00
   3.39303790e-02  1.43046105e+01  1.88587355e+01 -1.22917457e-16
   5.20484234e-01 -1.02661519e+00 -7.13240098e-16 -1.10689853e+01
  -2.89271422e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",37
"[[1.13442605e-01 1.87297787e+00 1.80354793e+01 3.96317097e+00
  2.32871271e+01 4.27919228e+01 3.15478059e-01 5.64610617e+00
  2.72006201e+02 6.81360804e-01 2.42542402e+00 2.62747553e+02
  2.45309648e+00 1.41152483e+02 2.34962075e+02 1.78628122e-01
  2.16264242e+01 2.50605339e+02 1.91025074e+01 7.23954777e+01
  3.04508783e+02 5.47017972e-01 2.41114828e+00 5.93911987e+00
  1.53266726e-03 6.61036838e+01 1.28417340e+02 1.59126679e-30
  6.27057347e-02 2.83154159e-01 1.22501327e-30 4.89242557e+01
  2.86468935e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.75097160e-01 -2.08540672e+00 -7.44649922e+00  3.28517610e+00
   8.43764605e+00 -1.19315466e+01 -1.20843497e+00 -3.05327292e+00
  -2.72007485e+01 -1.64737595e+00  2.68972406e+00 -2.79519713e+01
  -2.23417191e+00 -1.93140133e+01 -2.67919849e+01  4.18309427e-01
  -8.48051458e+00 -2.79323846e+01  6.92797648e+00 -1.41279125e+01
   2.90181726e+01 -1.34787626e+00  2.71555101e+00  3.83296250e+00
   3.04768824e-02  1.43511566e+01  1.87981109e+01 -1.07809986e-16
   5.35215065e-01 -1.03856591e+00 -7.15244736e-16 -1.09836610e+01
  -2.89171425e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",38
"[[1.15425525e-01 1.88764448e+00 1.84296088e+01 4.02302491e+00
  2.37841375e+01 4.39738594e+01 3.34948284e-01 5.63587335e+00
  2.76066167e+02 7.09970099e-01 2.47490880e+00 2.68026131e+02
  2.46317567e+00 1.43078859e+02 2.40052660e+02 1.77253357e-01
  2.22217402e+01 2.56395881e+02 1.93167934e+01 7.35432085e+01
  3.09352424e+02 5.61443976e-01 2.46297423e+00 6.00329576e+00
  1.51767300e-03 6.76280793e+01 1.30423365e+02 1.57571409e-30
  6.67416322e-02 2.93633789e-01 1.21276630e-30 4.94556094e+01
  2.91867109e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.73420645e-01 -2.05961285e+00 -7.45979673e+00  3.27207196e+00
   8.44821260e+00 -1.20071929e+01 -1.23800758e+00 -2.96295316e+00
  -2.70845224e+01 -1.67084809e+00  2.69230095e+00 -2.79685447e+01
  -2.19679278e+00 -1.92096044e+01 -2.68404605e+01  3.96764344e-01
  -8.53334064e+00 -2.80195272e+01  6.87181926e+00 -1.40832168e+01
   2.89250435e+01 -1.35414247e+00  2.71956337e+00  3.80118736e+00
   2.68526402e-02  1.43943617e+01  1.87321903e+01 -7.80560540e-17
   5.49979391e-01 -1.05008337e+00 -6.41940071e-16 -1.08955405e+01
  -2.88999478e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",39
"[[1.17352586e-01 1.90101982e+00 1.88187541e+01 4.08093019e+00
  2.42745719e+01 4.51571824e+01 3.54886075e-01 5.62160395e+00
  2.79988528e+02 7.38926311e-01 2.52373961e+00 2.73226238e+02
  2.47167070e+00 1.44931752e+02 2.45086899e+02 1.75817528e-01
  2.28173414e+01 2.62146715e+02 1.95196129e+01 7.46596724e+01
  3.14058606e+02 5.75756271e-01 2.51414918e+00 6.06419749e+00
  1.50358587e-03 6.91408444e+01 1.32367950e+02 1.57406087e-30
  7.09450392e-02 3.04179246e-01 1.24947896e-30 4.99588255e+01
  2.97164234e+02 0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.71588188e-01 -2.03323938e+00 -7.47107618e+00  3.25813066e+00
   8.45678206e+00 -1.20804680e+01 -1.26680850e+00 -2.87181469e+00
  -2.69612245e+01 -1.69364722e+00  2.69432700e+00 -2.79788896e+01
  -2.15912115e+00 -1.91007372e+01 -2.68830910e+01  3.75437435e-01
  -8.58433980e+00 -2.81011128e+01  6.81391268e+00 -1.40357390e+01
   2.88253347e+01 -1.35989031e+00  2.72293356e+00  3.76882528e+00
   2.31235406e-02  1.44344680e+01  1.86614193e+01  4.85094559e-17
   5.64772736e-01 -1.06118617e+00 -3.56747600e-16 -1.08048720e+01
  -2.88762740e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]]",40
